item,item_en,item_id,2026-Q1,2025-Q4,2025-Q3,2025-Q2
Lợi nhuận/(lỗ) trước thuế,Net profit/(loss) before tax,net_profit_loss_before_tax,416030037484.0,880264849190.0,179990815308.0,728776968586.0
Khấu hao TSCĐ và BĐSĐT,Depreciation and amortization,depreciation_and_amortization,193277122310.0,576536981518.0,313173994041.0,185541412777.0
Chi phí dự phòng,Provisions,provisions,-54264157720.0,-293277561452.0,29856025583.0,67091304483.0
Lãi/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Unrealized foreign exchange gain/(loss),unrealized_foreign_exchange_gain_loss,-573009683.0,2276555174.0,-7705271274.0,4785246360.0
Lãi/(lỗ) từ thanh lý tài sản cố định,Profit/loss from liquidating fixed assets,profit_loss_from_liquidating_fixed_assets,0.0,0.0,0.0,0.0
(Lãi)/lỗ từ hoạt động đầu tư,Profit/loss from investing activities,profit_loss_from_investing_activities,-42823024238.0,-74521766652.0,15078706785.0,-43511166105.0
Chi phí lãi vay,Interest expense,interest_expense,65063671608.0,61697513419.0,63853922895.0,65052196774.0
Thu lãi và cổ tức,Interest income and dividend,interest_income_and_dividend,0.0,0.0,0.0,0.0
Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Operating profit/(loss) before changes in Working Capital,operating_profit_loss_before_changes_in_working_capital,576710639761.0,1152976571197.0,594248193338.0,960982712191.0
(Tăng)/giảm các khoản phải thu,(Increase)/decrease in receivables,increase_decrease_in_receivables,-118324110181.0,224115517313.0,38358043122.0,-584442915144.0
(Tăng)/giảm hàng tồn kho,(Increase)/decrease in inventories,increase_decrease_in_inventories,164048458626.0,568900695592.0,90390962803.0,114720294313.0
Tăng/(giảm) các khoản phải trả,Increase/(decrease) in payables,increase_decrease_in_payables,-77212073637.0,-364427733890.0,389768711287.0,896753011639.0
(Tăng)/giảm chi phí trả trước,(Increase)/decrease in prepaid expenses,increase_decrease_in_prepaid_expenses,-13230509465.0,-218656419356.0,4279408575.0,-118541885052.0
Tiền lãi vay đã trả,Interest paid,interest_paid,-68235739498.0,-70279693713.0,-58253262618.0,-66115619539.0
Thuế thu nhập doanh nghiệp đã nộp,Corporate Income Tax paid,corporate_income_tax_paid,-377039728202.0,-12846654969.0,-85411501295.0,-3890075487.0
Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,other_receipts_from_operating_activities,0.0,0.0,0.0,0.0
Tiền chi khác cho hoạt động kinh doanh,Other payments on operating activities,other_payments_on_operating_activities,-19084364752.0,-33822614939.0,-12978525584.0,-41070654415.0
Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh,Net cash inflows/(outflows) from operating activities,net_cash_inflows_outflows_from_operating_activities,67632572652.0,1245959667235.0,960402029628.0,1158394868506.0
"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",Purchases of fixed assets and other long term assets,purchases_of_fixed_assets_and_other_long_term_assets,-107062924129.0,-841055379335.0,-420808502736.0,-750645370678.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",Proceeds from disposal of fixed assets,proceeds_from_disposal_of_fixed_assets,0.0,11738980333.0,-9414254120.0,10467434001.0
"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","Loans granted, purchases of debt instruments",loans_granted_purchases_of_debt_instruments,-1441524041777.0,-1507071584298.0,-136703116575.0,-793608571159.0
"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","Collection of loans, proceeds from sales of debts instruments",collection_of_loans_proceeds_from_sales_of_debts_instruments,552865357841.0,75055908859.0,345949720126.0,-11853848163.0
Tiền chi đầu tư góp vốn vào đơn vị khác,Investments in other entities,investments_in_other_entities,-18750000000.0,0.0,0.0,-176436758743.0
Tiền thu hồi đầu tư góp vốn vào đơn vị khác,Proceeds from divestment in other entities,proceeds_from_divestment_in_other_entities,0.0,0.0,0.0,0.0
"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Dividends and interest received,dividends_and_interest_received,41763236227.0,25837305537.0,23233589142.0,9967077917.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash inflows/(outflows) from investing activities,net_cash_inflows_outflows_from_investing_activities,-972708371838.0,-2235494768904.0,-197742564163.0,-1712110036825.0
"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",Proceeds from issue of shares,proceeds_from_issue_of_shares,0.0,1223020000000.0,0.0,0.0
"Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",Payments for share returns and repurchases,payments_for_share_returns_and_repurchases,0.0,0.0,0.0,0.0
Tiền thu được các khoản đi vay,Proceeds from loans,proceeds_from_loans,1675197212544.0,3022870763290.0,2164174102435.0,2541865557186.0
Tiền trả nợ gốc vay,Repayment of loans,repayment_of_loans,-1475462474276.0,-2372962322138.0,-2254874673567.0,-2234527968446.0
