item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
DOANH THU HOẠT ĐỘNG,OPERATING SALES,operating_sales,570570165733.0,457358277209.0,386374726828.0,407176325805.0,366823648715.0,405960876343.0,345743499779.0,422416327813.0,379074943400.0,406844150540.0,279793021495.0,663879475128.0,777810622008.0,877188580971.0,919376281667.0,1132693239846.0,796611914617.0,1041865997620.0,521618202132.0,796146621976.0,499209829318.0,500867804195.0,666686976459.0,805695933425.0,806317375461.0,915851554761.0,974360554621.0,998995850627.0,850928963332.0,1159674866340.0,1443289075867.0,1526308619569.0,1406482341875.0,1175848817294.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần về hoạt động kinh doanh,Net sales,net_sales,570570165733.0,457358277209.0,386374726828.0,407176325805.0,366823648715.0,405960876343.0,345743499779.0,422416327813.0,379074943400.0,406844150540.0,279793021495.0,663879475128.0,777810622008.0,877188580971.0,919376281667.0,1132693239846.0,796611914617.0,1041865997620.0,521618202132.0,796146621976.0,499209829318.0,500867804195.0,666686976459.0,805695933425.0,806317375461.0,915851554761.0,974360554621.0,998995850627.0,850928963332.0,1159674866340.0,1443289075867.0,1526308619569.0,1406482341875.0,1175848817294.0
CHI PHÍ HOẠT ĐỘNG,OPERATING EXPENSE,operating_expense,-96285687791.0,-140310661111.0,-97394229464.0,-136187721864.0,-73303822508.0,-189905742177.0,-96298363458.0,-103055291611.0,-214393476097.0,-26588088469.0,-107399928550.0,-173622992116.0,-345548664124.0,-254321476337.0,-397371767771.0,-328891914290.0,-139463830968.0,-530468494257.0,-210335981287.0,-518262872966.0,-234875083269.0,-140943008120.0,-268356522581.0,-419422487555.0,-370032071735.0,-359336052126.0,-468140246243.0,-519893652425.0,-313821357598.0,-772258024779.0,-685515103524.0,-619386028857.0,-631834532493.0,-515590420359.0
LỢI NHUẬN GỘP,GROSS PROFIT,gross_profit,474284477942.0,317047616098.0,288980497364.0,270988603941.0,293519826207.0,216055134166.0,249445136321.0,319361036202.0,164681467303.0,380256062071.0,172393092945.0,490256483012.0,432261957884.0,622867104634.0,522004513896.0,803801325556.0,657148083649.0,511397503363.0,311282220845.0,277883749010.0,264334746049.0,359924796075.0,398330453878.0,386273445870.0,436285303726.0,556515502635.0,506220308378.0,479102198202.0,537107605734.0,387416841561.0,757773972343.0,906922590712.0,774647809382.0,660258396935.0
CHI PHÍ QUẢN LÝ CÔNG TY CHỨNG KHOÁN,GENERAL AND ADMINISTRATIVE EXPENSES,general_and_administrative_expenses,-18178554504.0,-4843109246.0,-23035662414.0,-59693682106.0,-17350127196.0,-9671949941.0,-21067530854.0,-19110933342.0,-13237150335.0,-18785291972.0,-25237530851.0,-15145046327.0,-23535422955.0,-34908979112.0,-28216655233.0,-101197170991.0,-27493441314.0,-9803467055.0,-21316171657.0,-18154396116.0,-26746006629.0,-20674579653.0,-27060270719.0,-47907342024.0,-30176552702.0,-34187957908.0,-47871356462.0,-32464887891.0,-22680765194.0,-26757378309.0,-41634730844.0,-53815294301.0,-46038963630.0,-29326102556.0
KẾT QUẢ HOẠT ĐỘNG,OPERATING PROFIT/(LOSS),operating_profit_loss,404604268254.0,237453634118.0,200924646356.0,160089177090.0,248811540569.0,170995292249.0,185029427589.0,250153250901.0,89723322647.0,310011774531.0,115731904527.0,434950876498.0,364158502953.0,503867769002.0,398937562066.0,583889345979.0,520658373886.0,309597927426.0,153201276920.0,32584859046.0,80775815995.0,130642254339.0,209473339210.0,149118819271.0,227602944038.0,340939536124.0,264695399242.0,253313921527.0,340064867627.0,211270805606.0,518942692064.0,543524398445.0,403873870132.0,267554499705.0
CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP,BUSINESS INCOME TAX EXPENSES,business_income_tax_expenses,404604268254.0,245963429046.0,200799034534.0,160089177090.0,248814267842.0,171000655885.0,185029843719.0,250162341810.0,89723777192.0,310530465440.0,115732449982.0,435052264467.0,363867047371.0,503851215957.0,398937562066.0,583929567694.0,520658373886.0,353501959244.0,153201276920.0,32377103335.0,80790574780.0,130647004339.0,209569229621.0,149131831394.0,227540468148.0,343766121537.0,264695399242.0,253335115979.0,355107020678.0,211490551060.0,518942692064.0,543679284391.0,403873870132.0,270814773678.0
Chi phí thuế thu nhập hiện hành,Business income tax - current,business_income_tax_current,-64927293065.0,-67807841915.0,-34041793487.0,-25930505022.0,-42321557348.0,-38132483481.0,-28965918766.0,-45803204817.0,-17944755438.0,-89739053698.0,-7025803945.0,-67713185433.0,-72773409474.0,-76681701747.0,-60588518651.0,-99704883746.0,-100958176108.0,-81226843813.0,-47515858455.0,-21280201119.0,-13696529603.0,-9894721068.0,-33158501552.0,-7570702516.0,-37710331505.0,-64821621464.0,-40189361297.0,-35884665831.0,-72883103138.0,-31514091968.0,-99156830741.0,-102632286479.0,-53929968741.0,-27897736479.0
Chi phí thuế thu nhập hoãn lại,Business income tax - deferred,business_income_tax_deferred,-7372928050.0,20181726535.0,-6118013419.0,-2817633150.0,-3937871580.0,6770421600.0,-5620269687.0,-3815647909.0,46802032738.0,-15738871933.0,-13241254072.0,-17525775879.0,764469633.0,-16900947723.0,-9054484839.0,-16927541213.0,-2538232200.0,28426880975.0,16995767584.0,17336135553.0,5960317536.0,-3855663920.0,2592446586.0,-18610626203.0,7926325750.0,262179824.0,-9153812770.0,926295680.0,12643864866.0,3925377798.0,474944499.0,1877084228.0,-9214020303.0,7671775666.0
