item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
"Tiền mặt, vàng bạc, đá quý",Cash and precious metals,cash_and_precious_metals,2476565000000.0,2983586000000.0,2135895000000.0,3653414000000.0
Tài sản cố định,Fixed assets,fixed_assets,3799904000000.0,3812140000000.0,3852166000000.0,3810926000000.0
Tài sản cố định hữu hình,Tangible fixed assets,tangible_fixed_assets,1107468000000.0,1102056000000.0,1136482000000.0,1148121000000.0
Nguyên giá TSCĐ hữu hình,Cost,cost,2759797000000.0,2729431000000.0,2715904000000.0,2711339000000.0
Hao mòn TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-1652329000000.0,-1627375000000.0,-1579422000000.0,-1563218000000.0
Tài sản cố định thuê tài chính,Finance leased assets,finance_leased_assets,0.0,0.0,0.0,0.0
Nguyên giá TSCĐ thuê tài chính,Cost,cost,0.0,0.0,0.0,0.0
Hao mòn TSCĐ thuê tài chính,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
Tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,2692436000000.0,2710084000000.0,2715684000000.0,2662805000000.0
Nguyên giá TSCĐ vô hình,Cost,cost,3196629000000.0,3201342000000.0,3187084000000.0,3115896000000.0
Hao mòn TSCĐ vô hình,Accumulated amortization,accumulated_amortization,-504193000000.0,-491258000000.0,-471400000000.0,-453091000000.0
Bất động sản đầu tư,Investment properties,investment_properties,0.0,0.0,0.0,0.0
Nguyên giá bất động sản đầu tư,Historical cost,historical_cost,0.0,0.0,0.0,0.0
Hao mòn bất động sản đầu tư,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
"Góp vốn, đầu tư dài hạn",Investment in other entities and long term investments,investment_in_other_entities_and_long_term_investments,51870000000.0,0.0,0.0,0.0
Đầu tư vào công ty con,Investment in subsidiaries,investment_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào công ty liên doanh,Investment in associate companies,investment_in_associate_companies,0.0,0.0,0.0,0.0
Đầu tư dài hạn khác,Other Long-term investments,other_long_term_investments,212868000000.0,0.0,0.0,0.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,-160998000000.0,0.0,0.0,0.0
TỔNG TÀI SẢN,TOTAL ASSETS,total_assets,266067927000000.0,269958406000000.0,273270407000000.0,255707238000000.0
TỔNG NỢ PHẢI TRẢ,TOTAL LIABILITIES,total_liabilities,239580133000000.0,243524177000000.0,247264064000000.0,229165856000000.0
VỐN CHỦ SỞ HỮU,OWNER'S EQUITY,owners_equity,26487794000000.0,26434229000000.0,26006343000000.0,26541382000000.0
Vốn điều lệ,Charter capital,charter_capital,18688106000000.0,18688106000000.0,18688106000000.0,18688106000000.0
Thặng dư vốn cổ phần,Capital surplus,capital_surplus,156322000000.0,156322000000.0,156322000000.0,156322000000.0
Vốn khác,Owner's other capital,owners_other_capital,0.0,0.0,0.0,0.0
Cổ phiếu Quỹ,Treasury shares,treasury_shares,-78273000000.0,-78273000000.0,-78273000000.0,-78273000000.0
Chênh lệch đánh giá lại tài sản,Difference upon assets revaluation,difference_upon_assets_revaluation,0.0,0.0,0.0,0.0
Chênh lệch tỷ giá hối đoái,Foreign currency difference reserve,foreign_currency_difference_reserve,0.0,158726000000.0,0.0,62557000000.0
Lợi nhuận chưa phân phối,Retained Earnings,retained_earnings,3916322000000.0,3704031000000.0,3434871000000.0,4135067000000.0
Lợi ích của cổ đông thiểu số (trước 2015),Minority interest (Before 2015),minority_interest_before_2015,0.0,0.0,0.0,0.0
NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,LIABILITIES AND SHAREHOLDER'S EQUITY,liabilities_and_shareholders_equity,266067927000000.0,269958406000000.0,273270407000000.0,255707238000000.0
Tiền gửi tại Ngân hàng nhà nước Việt Nam,Balances with the SBV,balances_with_the_sbv,6424808000000.0,3920508000000.0,6358545000000.0,4235184000000.0
Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Placements with and loans to other credit institutions,placements_with_and_loans_to_other_credit_institutions,31569271000000.0,35503914000000.0,42348308000000.0,35075383000000.0
Chứng khoán kinh doanh,"Trading securities, net",trading_securities_net,0.0,0.0,0.0,358943000000.0
Chứng khoán kinh doanh,Trading securities,trading_securities,0.0,0.0,0.0,358943000000.0
Dự phòng giảm giá chứng khoán kinh doanh,Less: Provision for diminution in value of trading securities,less_provision_for_diminution_in_value_of_trading_securities,0.0,0.0,0.0,0.0
Các công cụ tài chính phái sinh và các tài sản tài chính khác,Derivatives and other financial assets,derivatives_and_other_financial_assets,81492000000.0,8803000000.0,129928000000.0,0.0
Cho vay khách hàng,"Loans and advances to customers, net",loans_and_advances_to_customers_net,186192645000000.0,187151930000000.0,181901791000000.0,179020128000000.0
Cho vay khách hàng,Loans and advances to customers,loans_and_advances_to_customers,188029885000000.0,189347382000000.0,184215863000000.0,180897322000000.0
Dự phòng rủi ro cho vay khách hàng,Less: Provision for losses on loans and advances to customers,less_provision_for_losses_on_loans_and_advances_to_customers,-1837240000000.0,-2195452000000.0,-2314072000000.0,-1877194000000.0
Chứng khoán đầu tư,Investment securities,investment_securities,22285250000000.0,23047610000000.0,22782269000000.0,26192005000000.0
Chứng khoán đầu tư sẵn sàng để bán,Available-for-sales securities,available_for_sales_securities,3400055000000.0,7112934000000.0,6854657000000.0,10246136000000.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Held-to-maturity securities,held_to_maturity_securities,18907695000000.0,16103335000000.0,16099023000000.0,16103219000000.0
Dự phòng giảm giá chứng khoán đầu tư,Provision for diminution in value of investment securities,provision_for_diminution_in_value_of_investment_securities,-22500000000.0,-168659000000.0,-171411000000.0,-157350000000.0
Tài sản Có khác,Other assets,other_assets,3612374000000.0,3389622000000.0,3217806000000.0,2948375000000.0
Các khoản nợ chính phủ và NHNN Việt Nam,Due to Gov and Loans from SBV,due_to_gov_and_loans_from_sbv,4179974000000.0,813375000000.0,4389250000000.0,3293673000000.0
Tiền gửi và vay các Tổ chức tín dụng khác,Deposits and Loans from other credit institutions,deposits_and_loans_from_other_credit_institutions,37915798000000.0,33096453000000.0,40908083000000.0,26356275000000.0
Tiền gửi của khách hàng,Deposits from customers,deposits_from_customers,170608834000000.0,182148120000000.0,177303877000000.0,176165321000000.0
Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,Derivatives and other financial liabilities,derivatives_and_other_financial_liabilities,0.0,0.0,0.0,76346000000.0
"Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác","Funds received from Gov, international and other institutions",funds_received_from_gov_international_and_other_institutions,0.0,0.0,0.0,0.0
Phát hành giấy tờ có giá,Convertible bonds/CDs and other valuable papers issued,convertible_bonds_cds_and_other_valuable_papers_issued,21769222000000.0,22268435000000.0,20067657000000.0,18466862000000.0
Các khoản nợ khác,Other liabilities,other_liabilities,5106305000000.0,5197794000000.0,4595197000000.0,4807379000000.0
Vốn của tổ chức tín dụng,Capital,capital,18781551000000.0,18781551000000.0,18781551000000.0,18781551000000.0
Vốn đầu tư XDCB,Fund for basic construction,fund_for_basic_construction,15396000000.0,15396000000.0,15396000000.0,15396000000.0
Cổ phiếu ưu đãi,Preferred shares,preferred_shares,0.0,0.0,0.0,0.0
Quỹ của tổ chức tín dụng,Reserves,reserves,3789921000000.0,3789921000000.0,3789921000000.0,3562207000000.0
Bảo lãnh khác,Other guarantee,other_guarantee,3567711000000.0,3674986000000.0,4079426000000.0,3807748000000.0
Cam kết giao dịch hối đoái,Foreign exchange transactions commitments,foreign_exchange_transactions_commitments,1100000000.0,1100000000.0,1100000000.0,1100000000.0
Cam kết mua ngoại tệ,Foreign exchange buying commitments,foreign_exchange_buying_commitments,17522482000000.0,3804301000000.0,6559699000000.0,8267802000000.0
Cam kết bán ngoại tệ,Foreign exchange selling commitments,foreign_exchange_selling_commitments,18022052000000.0,3539366000000.0,6795293000000.0,1659159000000.0
Cam kết giao dịch hoán đổi,Swap commitments,swap_commitments,165041775000000.0,161010208000000.0,157369549000000.0,150494690000000.0
Cam kết giao dịch tương lai,Future commitments,future_commitments,0.0,0.0,0.0,0.0
Cam kết cho vay không hủy ngang,Irrevocable loan commitments,irrevocable_loan_commitments,0.0,0.0,0.0,0.0
Cam kết trong nghiệp vụ L/C,Letters of credit commitments,letters_of_credit_commitments,810087000000.0,1223552000000.0,1227443000000.0,1782875000000.0
Cam kết khác,Other commitments,other_commitments,17684573000000.0,3661103000000.0,3789101000000.0,9457549000000.0
Lợi ích của cổ đông thiểu số,Minority interest,minority_interest,0.0,0.0,0.0,0.0
Tiền gửi tại các TCTD khác,Balances with other credit institutions,balances_with_other_credit_institutions,31569271000000.0,35503914000000.0,42348308000000.0,35075383000000.0
Cho vay các TCTD khác,Loans to other credit institutions,loans_to_other_credit_institutions,0.0,0.0,0.0,0.0
Dự phòng rủi ro,Allowance for balances with and loans to other credit institutions,allowance_for_balances_with_and_loans_to_other_credit_institutions,0.0,0.0,0.0,0.0
Hoạt động mua nợ,Debt Buying,debt_buying,9573748000000.0,10140293000000.0,10543699000000.0,412880000000.0
Mua nợ,Debt Buying,debt_buying,9646094000000.0,10216919000000.0,10623374000000.0,416000000000.0
Dự phòng rủi ro hoạt động mua nợ,Provision for losses on debt buying,provision_for_losses_on_debt_buying,-72346000000.0,-76626000000.0,-79675000000.0,-3120000000.0
Các khoản phải thu,Other receivables,other_receivables,1464067000000.0,1395899000000.0,1308543000000.0,1326861000000.0
Các khoản lãi và phí phải thu,Accrued interest and fee receivables,accrued_interest_and_fee_receivables,1872740000000.0,1715982000000.0,1593454000000.0,1346903000000.0
