item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,2736844294138.0,3180637431152.0,2758363782639.0,3391187717374.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,379875809046.0,962825171053.0,297407970324.0,802519281065.0
Tiền,Cash,cash,59875809046.0,62825171053.0,55407970324.0,70519281065.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,320000000000.0,900000000000.0,242000000000.0,732000000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,1274561698610.0,1547646719188.0,1760000000000.0,1930000000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,0.0,0.0,0.0,0.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,0.0,0.0,0.0,0.0
Các khoản phải thu,Accounts receivable,accounts_receivable,216243460856.0,142972636769.0,129176827955.0,205859906181.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,107547888499.0,69146897694.0,63689387409.0,103929294698.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,107686060231.0,73080336524.0,32777047700.0,64634594127.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,1088522793.0,894298126.0,32859288421.0,37296017356.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-148895575.0,-148895575.0,-148895575.0,0.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,805593112092.0,475848923724.0,524731511069.0,407578222034.0
Hàng tồn kho,Inventories,inventories,810260073190.0,480515884822.0,529398472167.0,409453992685.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,-4666961098.0,-4666961098.0,-4666961098.0,-1875770651.0
Tài sản lưu động khác,Other current assets,other_current_assets,60570213534.0,51343980418.0,47047473291.0,45230308094.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,6739453431.0,5636738109.0,3872538967.0,6110133886.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,46907535218.0,42708713011.0,40945997624.0,37482130359.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,6923224885.0,2998529298.0,2228936700.0,1638043849.0
Tài sản lưu động khác,Other current assets,other_current_assets,0.0,0.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,618459903006.0,634894842235.0,620469806985.0,579664046618.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,0.0,0.0,20000000000.0,20000000000.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,0.0,0.0,0.0,0.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,0.0,0.0,0.0,0.0
Tài sản cố định,Fixed assets,fixed_assets,301941024007.0,288695965176.0,266433974341.0,260985875296.0
