item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,10046958808323.0,8261723804892.0,9449733593939.0,9226686008323.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,742657609677.0,394003156136.0,426188880308.0,613052876723.0
Tiền,Cash,cash,646171002400.0,185489772195.0,411610018928.0,599269183116.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,96486607277.0,208513383941.0,14578861380.0,13783693607.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,2017944332241.0,1869282414222.0,1845219903397.0,1885909938569.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,0.0,0.0,0.0,0.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,0.0,0.0,0.0,0.0
Các khoản phải thu,Accounts receivable,accounts_receivable,922267102208.0,754082088758.0,706754515064.0,1037032615308.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,374752201021.0,267400343831.0,269378824607.0,194636370009.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,294636993885.0,233010522121.0,171540953705.0,545888576182.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,256583398594.0,253671222806.0,265834736752.0,296507669117.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-3705491292.0,0.0,0.0,0.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,4332738421722.0,3379131715539.0,6358114697631.0,5586894551200.0
Hàng tồn kho,Inventories,inventories,4332738421722.0,3379131715539.0,6358114697631.0,5586894551200.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,0.0,0.0,0.0,0.0
Tài sản lưu động khác,Other current assets,other_current_assets,134136597634.0,116536627741.0,113455597539.0,103796026523.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,31498004072.0,32222031163.0,35581271166.0,36249922480.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,73419103927.0,66043315425.0,59213819148.0,46524922127.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,4788408939.0,4517296927.0,3850356567.0,3831997373.0
Tài sản lưu động khác,Other current assets,other_current_assets,24431080696.0,13753984226.0,14810150658.0,17189184543.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,7687389571320.0,7437634717075.0,6527001310121.0,6335180467209.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,33789681304.0,33789681304.0,27789681304.0,37039681304.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,33789681304.0,33789681304.0,27789681304.0,37039681304.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,0.0,0.0,0.0,0.0
Tài sản cố định,Fixed assets,fixed_assets,5553774410447.0,5369885589261.0,4362084719443.0,4441743331424.0
GTCL TSCĐ hữu hình,Tangible fixed assets,tangible_fixed_assets,4812516106293.0,5040603829883.0,4049022304743.0,4018630278764.0
Nguyên giá TSCĐ hữu hình,Cost,cost,9268957804350.0,9342192451826.0,8190266753513.0,7916350416689.0
Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-4456441698057.0,-4301588621943.0,-4141244448770.0,-3897720137925.0
GTCL tài sản thuê tài chính,Finance lease assets,finance_lease_assets,741258304154.0,329281759378.0,313062414700.0,423113052660.0
Nguyên giá tài sản thuê tài chính,Cost,cost,904724115288.0,468345728723.0,435980728723.0,636610719409.0
Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,accumulated_depreciation,-163465811134.0,-139063969345.0,-122918314023.0,-213497666749.0
GTCL tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,0.0,0.0,0.0,0.0
