item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
Lợi nhuận/(lỗ) trước thuế,Net profit/(loss) before tax,net_profit_loss_before_tax,1995719000000.0,1999478000000.0,3340714000000.0,1721446000000.0
Khấu hao TSCĐ và BĐSĐT,Depreciation and amortization,depreciation_and_amortization,234728000000.0,330578000000.0,347220000000.0,346864000000.0
Chi phí dự phòng,Provisions,provisions,-12573000000.0,5507000000.0,-20006000000.0,4105000000.0
Lãi/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Unrealized foreign exchange gain/(loss),unrealized_foreign_exchange_gain_loss,5680000000.0,-18720000000.0,-28471000000.0,35831000000.0
Lãi/(lỗ) từ thanh lý tài sản cố định,Profit/loss from liquidating fixed assets,profit_loss_from_liquidating_fixed_assets,0.0,0.0,0.0,0.0
(Lãi)/lỗ từ hoạt động đầu tư,Profit/loss from investing activities,profit_loss_from_investing_activities,-850386000000.0,-1001094000000.0,-2646576000000.0,-802498000000.0
Chi phí lãi vay,Interest expense,interest_expense,214230000000.0,194800000000.0,194971000000.0,208236000000.0
Thu lãi và cổ tức,Interest income and dividend,interest_income_and_dividend,0.0,0.0,0.0,0.0
Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Operating profit/(loss) before changes in Working Capital,operating_profit_loss_before_changes_in_working_capital,1587398000000.0,1510549000000.0,1187852000000.0,1513984000000.0
(Tăng)/giảm các khoản phải thu,(Increase)/decrease in receivables,increase_decrease_in_receivables,345741000000.0,369090000000.0,95277000000.0,-4140315000000.0
(Tăng)/giảm hàng tồn kho,(Increase)/decrease in inventories,increase_decrease_in_inventories,12885000000.0,14017000000.0,31497000000.0,31346000000.0
Tăng/(giảm) các khoản phải trả,Increase/(decrease) in payables,increase_decrease_in_payables,96812000000.0,-241775000000.0,-3438580000000.0,-221314000000.0
(Tăng)/giảm chi phí trả trước,(Increase)/decrease in prepaid expenses,increase_decrease_in_prepaid_expenses,-62789000000.0,-12292000000.0,-15522000000.0,8981000000.0
Tiền lãi vay đã trả,Interest paid,interest_paid,-161313000000.0,-221192000000.0,-162351000000.0,-78392000000.0
Thuế thu nhập doanh nghiệp đã nộp,Corporate Income Tax paid,corporate_income_tax_paid,0.0,-1681379000000.0,-12725000000.0,0.0
Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,other_receipts_from_operating_activities,0.0,0.0,0.0,0.0
Tiền chi khác cho hoạt động kinh doanh,Other payments on operating activities,other_payments_on_operating_activities,0.0,0.0,0.0,762000000.0
Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh,Net cash inflows/(outflows) from operating activities,net_cash_inflows_outflows_from_operating_activities,1818734000000.0,-262982000000.0,-2314552000000.0,-2884948000000.0
"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",Purchases of fixed assets and other long term assets,purchases_of_fixed_assets_and_other_long_term_assets,-834380000000.0,-514382000000.0,-1802230000000.0,-460239000000.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",Proceeds from disposal of fixed assets,proceeds_from_disposal_of_fixed_assets,14000000000.0,70025000000.0,10818000000.0,714000000.0
"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","Loans granted, purchases of debt instruments",loans_granted_purchases_of_debt_instruments,0.0,0.0,-835000000.0,-1005135000000.0
"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","Collection of loans, proceeds from sales of debts instruments",collection_of_loans_proceeds_from_sales_of_debts_instruments,0.0,0.0,1005834000000.0,-1510000000.0
