item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,5311371753576.0,5852139005275.0,6674909250681.0,5188203038490.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,450010691781.0,829694664003.0,1541628761456.0,607088600219.0
Tiền,Cash,cash,439692232249.0,807298763696.0,403051351970.0,357088600219.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,10318459532.0,22395900307.0,1138577409486.0,250000000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,2694633026246.0,2957977647885.0,295177647885.0,400195885.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,401120064.0,401120064.0,401120064.0,401120064.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,-924179.0,-924179.0,-924179.0,-924179.0
Các khoản phải thu,Accounts receivable,accounts_receivable,545943659563.0,628852553924.0,3158284881898.0,3059550381875.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,361174007012.0,390428620055.0,382966335699.0,366450732514.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,85954682498.0,50233229306.0,252891309985.0,296190210717.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,110577981264.0,199965912220.0,202255719080.0,209005954225.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-11811790971.0,-11811790971.0,-12628482866.0,-9898113532.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,1443564232740.0,1272554578375.0,1504306826902.0,1378395985326.0
Hàng tồn kho,Inventories,inventories,1443564232740.0,1272554578375.0,1504306826902.0,1378707533876.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,0.0,0.0,0.0,-311548550.0
Tài sản lưu động khác,Other current assets,other_current_assets,177220143246.0,163059561088.0,175511132540.0,142767875185.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,30839676021.0,31573500864.0,22944561981.0,20372620850.0
