item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,12150062118936.0,13256250278004.0,12312369495806.0,11297638724202.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,428877689932.0,455164000856.0,733418224109.0,261024801709.0
Tiền,Cash,cash,428877689932.0,455164000856.0,733418224109.0,261024801709.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,0.0,0.0,0.0,0.0
Các tài sản tài chính ghi nhận thông qua lãi lỗ (FVTPL),Financial assets at fair value through profit or loss (FVTPL),financial_assets_at_fair_value_through_profit_or_loss_fvtpl,2780833547403.0,2716844559120.0,2067592404950.0,1844039446588.0
Dự phòng suy giảm giá trị tài sản tài chính và tài sản thế chấp,Provision for diminution,provision_for_diminution,-4810368138.0,-4810368138.0,-4810368138.0,-4810368138.0
Tổng các khoản phải thu,Accounts receivable,accounts_receivable,171105469248.0,199447960118.0,162690911993.0,122415952320.0
Phải thu khách hàng (Trước năm 2016),Trade accounts receivable (Before 2016),trade_accounts_receivable_before_2016,0.0,0.0,0.0,0.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,2038040939.0,1011918067.0,1277835599.0,679073981.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu về XDCB (Trước năm 2016),Construction contract in progress receivables (Before 2016),construction_contract_in_progress_receivables_before_2016,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,7231431885.0,212089984.0,1077325469.0,177199547.0
Dự phòng nợ khó đòi (Trước năm 2016),Provision for doubtful debts (Before 2016),provision_for_doubtful_debts_before_2016,0.0,0.0,0.0,0.0
"Hàng tồn kho, ròng (Trước năm 2016)","Inventories, Net (Before 2016)",inventories_net_before_2016,0.0,0.0,0.0,0.0
Hàng tồn kho (Trước năm 2016),Inventories (Before 2016),inventories_before_2016,0.0,0.0,0.0,0.0
Dự phòng giảm giá HTK (Trước năm 2016),Provision for decline in inventories (Before 2016),provision_for_decline_in_inventories_before_2016,0.0,0.0,0.0,0.0
Tài sản ngắn hạn khác,Other current assets,other_current_assets,4584252219.0,8077878106.0,9396634718.0,10967716287.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,4399464362.0,7424508375.0,9239567487.0,10631373871.0
Thuế giá trị gia tăng được khấu trừ,VAT to be claimed,vat_to_be_claimed,0.0,0.0,0.0,0.0
Thuế và các khoản khác phải thu Nhà nước,Other taxes receivable,other_taxes_receivable,4692231.0,4692231.0,4692231.0,4692231.0
Tài sản ngắn hạn khác,Other current assets,other_current_assets,0.0,0.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,97463901673.0,97977631072.0,98329324795.0,97976767433.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,0.0,0.0,0.0,0.0
Phải thu khách hàng dài hạn,Long-term trade receivables,long_term_trade_receivables,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn (Trước năm 2016),Long-term intercompany receivables (Before 2016),long_term_intercompany_receivables_before_2016,0.0,0.0,0.0,0.0
Phải thu dài hạn khác (Trước năm 2016),Other long-term receivables (Before 2016),other_long_term_receivables_before_2016,0.0,0.0,0.0,0.0
Dự phòng phải thu dài hạn (Trước năm 2016),Provision for doubtful LT receivable (Before 2016),provision_for_doubtful_lt_receivable_before_2016,0.0,0.0,0.0,0.0
Tài sản cố định,Fixed assets,fixed_assets,61816512945.0,60853368127.0,62824763952.0,62796948536.0
GTCL TSCĐ hữu hình,Tangible fixed assets,tangible_fixed_assets,16371650010.0,17693650868.0,19591237552.0,20265840342.0
Nguyên giá TSCĐ hữu hình,Historical Cost,historical_cost,89188967620.0,88569812260.0,88569812260.0,87372158863.0
Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-72817317610.0,-70876161392.0,-68978574708.0,-67106318521.0
GTCL Tài sản thuê tài chính,Finance lease assets,finance_lease_assets,0.0,0.0,0.0,0.0
Nguyên giá tài sản thuê tài chính,Historical Cost,historical_cost,0.0,0.0,0.0,0.0
Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
GTCL tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,45444862935.0,43159717259.0,43233526400.0,42531108194.0
Nguyên giá TSCĐ vô hình,Historical Cost,historical_cost,92892660499.0,89611410499.0,88726410499.0,87111141896.0
Khấu khao lũy kế TSCĐ vô hình,Accumulated depreciation,accumulated_depreciation,-47447797564.0,-46451693240.0,-45492884099.0,-44580033702.0
Xây dựng cơ bản dở dang (trước 2015),Construction in progress (before 2015),construction_in_progress_before_2015,0.0,0.0,0.0,0.0
Bất động sản đầu tư,Investment properties,investment_properties,0.0,0.0,0.0,0.0
Nguyên giá tài sản đầu tư,Historical Cost,historical_cost,0.0,0.0,0.0,0.0
Khấu hao lũy kế tài sản đầu tư,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
Đầu tư dài hạn,Long-term investments,long_term_investments,0.0,0.0,0.0,0.0
Đầu tư vào các công ty con,Investments in subsidiaries,investments_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào các công ty liên kết,Investments in associates,investments_in_associates,0.0,0.0,0.0,0.0
Đầu tư dài hạn khác,Other long-term investments,other_long_term_investments,0.0,0.0,0.0,0.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,0.0,0.0,0.0,0.0
Tài sản dài hạn khác,Other long-term assets,other_long_term_assets,35017438728.0,36362962945.0,35359260843.0,35160318897.0
Chi phí trả trước dài hạn,Long-term prepayments,long_term_prepayments,3920616449.0,5271163902.0,4131576398.0,3933689301.0
Tài sản thuế thu nhập hoãn lại,Deferred income tax assets,deferred_income_tax_assets,0.0,0.0,0.0,0.0
Các tài sản dài hạn khác,Other long-term assets,other_long_term_assets,10009982279.0,10004959043.0,10140844445.0,10135789596.0
TỔNG CỘNG TÀI SẢN,TOTAL ASSETS,total_assets,12247526020609.0,13354227909076.0,12410698820601.0,11395615491635.0
NỢ PHẢI TRẢ,LIABILITIES,liabilities,9381507166066.0,10447472554908.0,9555262431087.0,8586934474757.0
Nợ phải trả ngắn hạn,Current liabilities,current_liabilities,9378106948230.0,10427133942085.0,9534204197869.0,8564298430684.0
Vay và nợ thuê tài sản tài chính ngắn hạn,Short-term borrowings,short_term_borrowings,8302994373168.0,9395432719009.0,8422953273232.0,8118719438292.0
Phải trả người bán ngắn hạn,Trade accounts payable,trade_accounts_payable,995268415676.0,920808676212.0,937193207930.0,314233210191.0
Người mua trả tiền trước ngắn hạn,Advances from customers,advances_from_customers,433500000.0,483500000.0,483500000.0,483500000.0
Thuế và các khoản phải nộp nhà nước,Taxes and other payable to State Budget,taxes_and_other_payable_to_state_budget,19481202561.0,21943921619.0,71514917534.0,64856644718.0
Phải trả người lao động,Payable to employees,payable_to_employees,1797307718.0,14543531045.0,44889263760.0,26149951187.0
Chi phí phải trả ngắn hạn,Accrued expenses,accrued_expenses,22462467593.0,31807783770.0,28470498961.0,15362898105.0
Phải trả nội bộ ngắn hạn,Intercompany payables,intercompany_payables,0.0,0.0,0.0,0.0
Phải trả về xây dựng cơ bản (Trước năm 2016),Construction contract in progress payables,construction_contract_in_progress_payables,0.0,0.0,0.0,0.0
"Các khoản phải trả, phải nộp khác ngắn hạn",Other payables,other_payables,1843806424.0,2242453599.0,2061786642.0,1503309610.0
Dự phòng phải trả ngắn hạn,Provision for ST liabilities,provision_for_st_liabilities,0.0,0.0,0.0,0.0
Quỹ khen thưởng phúc lợi,Bonus and welfare funds,bonus_and_welfare_funds,28985630096.0,876054139.0,4917503684.0,14897061017.0
Nợ phải trả dài hạn,Long-term liabilities,long_term_liabilities,3400217836.0,20338612823.0,21058233218.0,22636044073.0
Phải trả người bán dài hạn,Long-term trade payables,long_term_trade_payables,0.0,0.0,0.0,0.0
Phải trả nội bộ dài hạn,Long-term intercompany payables,long_term_intercompany_payables,0.0,0.0,0.0,0.0
Phải trả dài hạn khác,Other long-term payables,other_long_term_payables,0.0,0.0,0.0,0.0
Vay và nợ thuê tài sản tài chính dài hạn,Long-term borrowings,long_term_borrowings,0.0,0.0,0.0,0.0
Thuế thu nhập hoãn lại phải trả,Deferred income tax liabilities,deferred_income_tax_liabilities,2882874580.0,19787116677.0,20484797962.0,22021576337.0
Dự phòng trợ cấp thôi việc (Trước năm 2016),Provision for severance allowances (Before 2016),provision_for_severance_allowances_before_2016,0.0,0.0,0.0,0.0
Dự phòng phải trả dài hạn,Provision for long-term liabilities,provision_for_long_term_liabilities,0.0,0.0,0.0,0.0
Doanh thu chưa thực hiên dài hạn,Deferred revenue,deferred_revenue,517343256.0,551496146.0,573435256.0,614467736.0
Quỹ phát triển khoa học công nghệ,Technology-science development fund,technology_science_development_fund,0.0,0.0,0.0,0.0
Vốn chủ sở hữu,Owner's Equity,owners_equity,2866018854543.0,2906755354168.0,2855436389514.0,2808681016878.0
Vốn góp của chủ sở hữu,Paid-in capital,paid_in_capital,2126934380000.0,2126934380000.0,2126934380000.0,2126934380000.0
Thặng dư vốn cổ phần,Capital surplus,capital_surplus,7401080553.0,7415080553.0,7415080553.0,7415080553.0
Vốn khác của chủ sở hữu,Owner's other capital,owners_other_capital,595515010000.0,0.0,0.0,0.0
Cổ phiếu quỹ,Treasury shares,treasury_shares,0.0,0.0,0.0,0.0
Chênh lệch đánh giá lại tài sản theo giá trị hợp lý,Differences upon asset revaluation,differences_upon_asset_revaluation,12330638004.0,35249092798.0,49773892800.0,28160000000.0
Chênh lệch tỷ giá hổi đoái,Foreign exchange differences,foreign_exchange_differences,0.0,0.0,0.0,0.0
Quỹ đầu tư và phát triển (Trước năm 2016),Investment and development funds (Before 2016),investment_and_development_funds_before_2016,0.0,0.0,0.0,0.0
Quỹ dự phòng tài chính và rủi ro nghiệp vụ,Financial reserve funds,financial_reserve_funds,7000641200.0,7000641200.0,7000641200.0,7000641200.0
Quỹ khác thuộc vốn chủ sỡ hữu,Other funds,other_funds,0.0,0.0,0.0,0.0
Lợi nhuận chưa phân phối,Undistributed earnings,undistributed_earnings,116837104786.0,730156159617.0,664312394961.0,639170915125.0
Nguồn kinh phí và quỹ khác,Budget sources and other funds,budget_sources_and_other_funds,0.0,0.0,0.0,0.0
"Quỹ khen thưởng, phúc lợi (trước 2010)",Bonus and welfare funds (Before 2010),bonus_and_welfare_funds_before_2010,0.0,0.0,0.0,0.0
Vốn ngân sách nhà nước,Budget sources and other funds,budget_sources_and_other_funds,0.0,0.0,0.0,0.0
LỢI ÍCH CỦA CỔ ĐÔNG KHÔNG KIỂM SOÁT (trước 2015),MINORITY INTERESTS (before 2015),minority_interests_before_2015,0.0,0.0,0.0,0.0
TỔNG CỘNG NGUỒN VỐN,TOTAL RESOURCES,total_resources,12247526020609.0,13354227909076.0,12410698820601.0,11395615491635.0
Cổ phiếu ưu đãi,Preferred shares,preferred_shares,0.0,0.0,0.0,0.0
Các khoản đầu tư nắm giữ đến ngày đáo hạn (HTM),Held-to-maturity investment,held_to_maturity_investment,2774305638902.0,3662816146498.0,3562611569910.0,3139777357336.0
Phải thu về hoạt động giao dịch chứng khoán (Trước năm 2016),Receivable from trading stocks (Before 2016),receivable_from_trading_stocks_before_2016,0.0,0.0,0.0,0.0
Vốn kinh doanh ở các đơn vị trực thuộc (Trước năm 2016),Paid-in capital in wholly-owned subsidiaries (Before 2016),paid_in_capital_in_wholly_owned_subsidiaries_before_2016,0.0,0.0,0.0,0.0
Phải trả hoạt động giao dịch chứng khoán,Payables to securities trading,payables_to_securities_trading,3673652720.0,36814889558.0,19088910523.0,5557148160.0
"Phải trả cổ tức, gốc và lãi trái phiếu (Trước năm 2016)","Dividend, principal and interest payables (Before 2016)",dividend_principal_and_interest_payables_before_2016,0.0,0.0,0.0,0.0
Phải trả tổ chức phát hành chứng khoán (Trước năm 2016),Payables to securities issuers (Before 2016),payables_to_securities_issuers_before_2016,0.0,0.0,0.0,0.0
Quỹ bảo vệ Nhà đầu tư,Provision for compensation of investors,provision_for_compensation_of_investors,0.0,0.0,0.0,0.0
Tài sản thiếu chờ xử lý (Trước năm 2016),Shortage of current assets waiting for solution (Before 2016),shortage_of_current_assets_waiting_for_solution_before_2016,0.0,0.0,0.0,0.0
Phải thu về cho vay ngắn hạn (Trước năm 2016),Short-term loans receivables (Before 2016),short_term_loans_receivables_before_2016,0.0,0.0,0.0,0.0
Giao dịch mua bán lại trái phiếu chính phủ,Government bonds purchased for resale,government_bonds_purchased_for_resale,0.0,0.0,0.0,0.0
Trả trước người bán dài hạn (Trước năm 2016),Long-term prepayments to suppliers (Before 2016),long_term_prepayments_to_suppliers_before_2016,0.0,0.0,0.0,0.0
Phải thu về cho vay dài hạn (Trước năm 2016),Long-term loans receivables (Before 2016),long_term_loans_receivables_before_2016,0.0,0.0,0.0,0.0
Tài sản dở dang dài hạn,Long-term incomplete assets,long_term_incomplete_assets,629950000.0,761300000.0,145300000.0,19500000.0
"Chi phí sản xuất, kinh doanh dở dang dài hạn",Long-term cost of work in progress,long_term_cost_of_work_in_progress,0.0,0.0,0.0,0.0
"Thiết bị, vật tư, phụ tùng thay thế dài hạn","Long-term equipment, material and spare parts",long_term_equipment_material_and_spare_parts,0.0,0.0,0.0,0.0
Doanh thu chưa thực hiện ngắn hạn,Short-term unrealized revenue,short_term_unrealized_revenue,1165109118.0,2152160225.0,2606975603.0,2533749100.0
Quỹ bình ổn giá (Trước năm 2016),Price stabilization fund (Before 2016),price_stabilization_fund_before_2016,0.0,0.0,0.0,0.0
Giao dịch mua bán lại trái phiếu Chính phủ,Government bonds purchased for resale,government_bonds_purchased_for_resale,0.0,0.0,0.0,0.0
Người mua trả tiền trước dài hạn,Long-term advances from customers,long_term_advances_from_customers,0.0,0.0,0.0,0.0
Chi phí phải trả dài hạn,Long-term accrued expenses,long_term_accrued_expenses,0.0,0.0,0.0,0.0
Phải trả nội bộ về vốn kinh doanh (Trước năm 2016),Intra-company payables for operating capital received (Before 2016),intra_company_payables_for_operating_capital_received_before_2016,0.0,0.0,0.0,0.0
Trái phiếu chuyển đổi dài hạn - Cấu phần nợ,Convertible bonds,convertible_bonds,0.0,0.0,0.0,0.0
Cổ phiếu ưu đãi (Trước năm 2016),Preferred shares (Before 2016),preferred_shares_before_2016,0.0,0.0,0.0,0.0
Cổ phiếu phổ thông có quyền biểu quyết,Common shares,common_shares,2126934380000.0,2126934380000.0,2126934380000.0,2126934380000.0
Quyền chọn chuyển đổi trái phiếu - Cấu phần vốn,Conversion options on convertible bonds,conversion_options_on_convertible_bonds,0.0,0.0,0.0,0.0
LNST chưa phân phối lũy kế đến cuối kỳ trước,Beginning accumulated undistributed earnings,beginning_accumulated_undistributed_earnings,0.0,0.0,0.0,0.0
LNST chưa phân phối kỳ này,Current period undistributed earnings,current_period_undistributed_earnings,117356922726.0,685977463960.0,631867774163.0,598090762064.0
Chi phí xây dựng cơ bản dở dang,Construction in progress,construction_in_progress,629950000.0,761300000.0,145300000.0,19500000.0
Lợi thế thương mại,Goodwill,goodwill,0.0,0.0,0.0,0.0
Lợi ích cổ đông không kiểm soát,Minority interests,minority_interests,0.0,0.0,0.0,0.0
Nguồn kinh phí đã hình thành TSCĐ,Funds used for fixed asset acquisitions,funds_used_for_fixed_asset_acquisitions,0.0,0.0,0.0,0.0
Tiền chi nộp Quỹ Hỗ trợ thanh toán,Payments to Settlement Assistance Fund,payments_to_settlement_assistance_fund,20000000000.0,20000000000.0,20000000000.0,20000000000.0
Tài sản tài chính ngắn hạn,Short term financial assets,short_term_financial_assets,12145477866717.0,13248172399898.0,12302972861088.0,11286671007915.0
Các khoản cho vay,Loans,loans,5321752591864.0,5439648735446.0,4964252752264.0,4945783766197.0
Các khoản tài chính sẵn sàng để bán (AFS),Available-for-sale financial assets (AFS),available_for_sale_financial_assets_afs,673413297506.0,779061365998.0,817217366000.0,978440051903.0
Các khoản phải thu (từ 2016),Receivables (from 2016),receivables_from_2016,156535188869.0,192002666777.0,152401951678.0,115597629254.0
Phải thu bán các tài sản tài chính,Account receivables,account_receivables,14306400.0,10900000000.0,11900000000.0,0.0
"Phải thu và dự thu cổ tức, tiền lãi các tài sản tài chính",Receivables and accrued dividend/interest of financial assets,receivables_and_accrued_dividend_interest_of_financial_assets,156520882469.0,181102666777.0,140501951678.0,115597629254.0
"Phải thu cổ tức, tiền lãi đến ngày nhận",Due or overdue receivables on dividend/interest,due_or_overdue_receivables_on_dividend_interest,0.0,0.0,0.0,0.0
"Trong đó : phải thu khó đòi về cổ tức , tiền lãi đến ngày nhận nhưng chưa nhận được",Doubtful debts on dividend/interest which are overdue,doubtful_debts_on_dividend_interest_which_are_overdue,0.0,0.0,0.0,0.0
"Dự thu cổ tức , tiền lãi chưa đến ngày nhận",Undue accrued dividend/interest,undue_accrued_dividend_interest,156520882469.0,181102666777.0,140501951678.0,115597629254.0
Thuế giá trị gia tăng được khấu trừ (Trước năm 2016),Deductible value added tax (Before 2016),deductible_value_added_tax_before_2016,0.0,0.0,0.0,0.0
Phải thu các dịch vụ CTCK cung cấp,Receivables form services provided by the stock company,receivables_form_services_provided_by_the_stock_company,6048613050.0,6969090785.0,8681604742.0,6633014127.0
Phải thu về lỗi giao dịch CK,Receivables arise from transaction error,receivables_arise_from_transaction_error,0.0,0.0,0.0,0.0
Dự phòng suy giảm giá trị các khoản phải thu,Provision for short term receivables,provision_for_short_term_receivables,-747805495.0,-747805495.0,-747805495.0,-670964589.0
Tạm ứng,Advance,advance,81300000.0,480300000.0,53400000.0,173950116.0
"Vật tư văn phòng, công cụ, dụng cụ",Tools and equipments,tools_and_equipments,8395626.0,77977500.0,10975000.0,69700069.0
"Cầm cố, thế chấp, ký quý , ký cược ngắn hạn",Short term Collaterals,short_term_collaterals,90400000.0,90400000.0,88000000.0,88000000.0
Dự phòng suy giảm giá trị TSNH khác,Provision for other current assets,provision_for_other_current_assets,0.0,0.0,0.0,0.0
Tài sản tài chính dài hạn,Long term financial assets,long_term_financial_assets,0.0,0.0,0.0,0.0
Đánh giá TSCĐHH theo giá trị hợp lý,Revaluation of tangible fixed assets using fair value model,revaluation_of_tangible_fixed_assets_using_fair_value_model,0.0,0.0,0.0,0.0
Đánh giá TSCĐTTC theo giá trị hợp lý,Revaluation of fixed assets in financial lease using fair value model,revaluation_of_fixed_assets_in_financial_lease_using_fair_value_model,0.0,0.0,0.0,0.0
Đánh giá TSCĐVH theo giá trị hợp lý,Revaluation of intangible fixed assets using fair value model,revaluation_of_intangible_fixed_assets_using_fair_value_model,0.0,0.0,0.0,0.0
Đánh giá BĐSĐT theo giá trị hợp lý,Revaluation of investment property using fair value model,revaluation_of_investment_property_using_fair_value_model,0.0,0.0,0.0,0.0
"Cầm cố, thế chấp, kỹ quỹ, Ký cược dài hạn",Long term collaterals,long_term_collaterals,1086840000.0,1086840000.0,1086840000.0,1090840000.0
Dự phòng suy giảm giá trị tài sản dài hạn,Provision for long term assets,provision_for_long_term_assets,0.0,0.0,0.0,0.0
Vay ngắn hạn,Short term borrowings,short_term_borrowings,8302994373168.0,9395432719009.0,8422953273232.0,8118719438292.0
Nợ thuê tài sản tài chính ngắn hạn,Short term finance lease,short_term_finance_lease,0.0,0.0,0.0,0.0
Vay tài sản tài chính ngắn hạn,Short term financial assets borrowings,short_term_financial_assets_borrowings,0.0,0.0,0.0,0.0
Trái phiếu chuyển đổi ngắn hạn - Cấu phần nợ,Short term convertible bonds,short_term_convertible_bonds,0.0,0.0,0.0,0.0
Trái phiếu phát hành ngắn hạn,Short term bonds issued,short_term_bonds_issued,0.0,0.0,0.0,0.0
Vay Quỹ Hỗ trợ thanh toán,Borrowings form payable assistance fund,borrowings_form_payable_assistance_fund,0.0,0.0,0.0,0.0
Phải trả về lỗi giao dịch các tài sản tài chính,Payable arise from transaction errors,payable_arise_from_transaction_errors,0.0,0.0,0.0,0.0
Các khoản trích nộp phúc lợi nhân viên,Employees' welfare payable to authorities,employees_welfare_payable_to_authorities,1483156.0,3892909.0,0.0,1520304.0
"Nhận ký quỹ, ký cược ngắn hạn",Short term collaterals received,short_term_collaterals_received,0.0,24360000.0,24360000.0,0.0
Vay dài hạn,Long term borrowings,long_term_borrowings,0.0,0.0,0.0,0.0
