item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Tổng lợi nhuận/lỗ trước thuế,Net Accounting Profit/(loss) before tax,net_accounting_profit_loss_before_tax,507379000000.0,111019000000.0,348042000000.0,198567000000.0,511433000000.0,605439000000.0,519386000000.0,402566000000.0,603657000000.0,400633000000.0,737151000000.0,685112000000.0,1111877000000.0,925493000000.0,765741000000.0,835578000000.0,1795411000000.0,1793185000000.0,1233687000000.0,867398000000.0,1565641000000.0,880430000000.0,1240717000000.0,3352605000000.0,2886379000000.0,3032459000000.0,2899502000000.0,3349828000000.0,3175360000000.0,2988406000000.0,3448017000000.0,4657105000000.0,2826472000000.0,3146601000000.0
Chi phí thuế TNDN hiện hành,Business income tax - current,business_income_tax_current,-89988000000.0,-20413000000.0,-68000000000.0,-65000000000.0,-101165000000.0,-118000000000.0,-106000000000.0,-113382000000.0,-118001000000.0,-80000000000.0,-148000000000.0,-218644000000.0,-234903000000.0,-185000000000.0,-154000000000.0,-190868000000.0,-374628000000.0,-358500000000.0,-246800000000.0,-199500000000.0,-322325000000.0,-172200000000.0,-247867000000.0,-724755000000.0,-587718000000.0,-610817000000.0,-568721000000.0,-680012000000.0,-641454000000.0,-592535000000.0,-686003000000.0,-926517000000.0,-547281000000.0,-625939000000.0
Chi phí thuế TNDN hoãn lại,Business income tax - deferred,business_income_tax_deferred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chi phí thuế thu nhập doanh nghiệp,Business income tax expenses,business_income_tax_expenses,-89988000000.0,-20413000000.0,-68000000000.0,-65000000000.0,-101165000000.0,-118000000000.0,-106000000000.0,-113382000000.0,-118001000000.0,-80000000000.0,-148000000000.0,-218644000000.0,-234903000000.0,-185000000000.0,-154000000000.0,-190868000000.0,-374628000000.0,-358500000000.0,-246800000000.0,-199500000000.0,-322325000000.0,-172200000000.0,-247867000000.0,-724755000000.0,-587718000000.0,-610817000000.0,-568721000000.0,-680012000000.0,-641454000000.0,-592535000000.0,-686003000000.0,-926517000000.0,-547281000000.0,-625939000000.0
Lợi nhuận sau thuế,Net profit/(loss) after tax,net_profit_loss_after_tax,417391000000.0,90606000000.0,280042000000.0,133567000000.0,410268000000.0,487439000000.0,413386000000.0,289184000000.0,485656000000.0,320633000000.0,589151000000.0,466468000000.0,876974000000.0,740493000000.0,611741000000.0,644710000000.0,1420783000000.0,1434685000000.0,986887000000.0,667898000000.0,1243316000000.0,708230000000.0,992850000000.0,2627850000000.0,2298661000000.0,2421642000000.0,2330781000000.0,2669816000000.0,2533906000000.0,2395871000000.0,2762014000000.0,3730588000000.0,2279191000000.0,2520662000000.0
Lợi ích của cổ đông thiểu số,Minority interest,minority_interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cổ đông của Công ty mẹ,Attributable to parent company,attributable_to_parent_company,417391000000.0,90606000000.0,280042000000.0,133567000000.0,410268000000.0,487439000000.0,413386000000.0,289184000000.0,485656000000.0,320633000000.0,589151000000.0,466468000000.0,876974000000.0,740493000000.0,611741000000.0,644710000000.0,1420783000000.0,1434685000000.0,986887000000.0,667898000000.0,1243316000000.0,708230000000.0,992850000000.0,2627850000000.0,2298661000000.0,2421642000000.0,2330781000000.0,2669816000000.0,2533906000000.0,2395871000000.0,2762014000000.0,3730588000000.0,2279191000000.0,2520662000000.0
Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),eps_basic_vnd,557.0,-69.0,373.0,178.0,544.0,253.0,490.0,338.0,497.0,-2.0,603.0,434.0,816.0,528.0,557.0,536.0,1180.0,913.0,713.0,419.0,719.0,410.0,483.0,1275.0,-769.0,2745.0,898.0,861.0,848.0,802.0,0.0,1249.0,763.0,0.0
Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),eps_diluted_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu nhập lãi và các khoản thu nhập tương tự,Interest and Similar Income,interest_and_similar_income,3192599000000.0,3432181000000.0,3549788000000.0,3681752000000.0,3753959000000.0,4070747000000.0,4170196000000.0,4264946000000.0,4300039000000.0,4249860000000.0,4502105000000.0,4817151000000.0,4956101000000.0,5183929000000.0,5111516000000.0,5674005000000.0,5805909000000.0,6064478000000.0,6642748000000.0,6712509000000.0,7598340000000.0,7971612000000.0,8080286000000.0,8703413000000.0,8098501000000.0,8117566000000.0,8451851000000.0,9469116000000.0,8500563000000.0,9253345000000.0,10331802000000.0,11205922000000.0,10783559000000.0,11968566000000.0
