item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Tổng lợi nhuận/lỗ trước thuế,Net Accounting Profit/(loss) before tax,net_accounting_profit_loss_before_tax,560079000000.0,361584000000.0,214808000000.0,-309343000000.0,350351000000.0,412186000000.0,340419000000.0,-7707000000.0,457570000000.0,94204000000.0,551838000000.0,235914000000.0,214141000000.0,340400000000.0,411750000000.0,238775000000.0,809033000000.0,1093677000000.0,1278038000000.0,528318000000.0,870681000000.0,534521000000.0,306940000000.0,1007484000000.0,661048000000.0,813247000000.0,903653000000.0,1810469000000.0,831654000000.0,656870000000.0,560090000000.0,-536822000000.0,338364000000.0,340113000000.0
Chi phí thuế TNDN hiện hành,Business income tax - current,business_income_tax_current,-115598000000.0,-68704000000.0,-44885000000.0,62649000000.0,-69823000000.0,-82142000000.0,-68557000000.0,-8595000000.0,-91501000000.0,-19276000000.0,-121715000000.0,-82354000000.0,-42013000000.0,-67705000000.0,-82309000000.0,-11646000000.0,-161805000000.0,-222290000000.0,-254493000000.0,-124726000000.0,-174560000000.0,-111903000000.0,-65129000000.0,-202936000000.0,-133797000000.0,-170409000000.0,-182442000000.0,-375143000000.0,-173165000000.0,-150626000000.0,-115402000000.0,64341000000.0,-69204000000.0,-89622000000.0
Chi phí thuế TNDN hoãn lại,Business income tax - deferred,business_income_tax_deferred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45501000000.0,0.0,0.0,0.0,-35956000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,178000000.0,0.0,0.0,0.0,-1000000.0,0.0,0.0
Chi phí thuế thu nhập doanh nghiệp,Business income tax expenses,business_income_tax_expenses,-115598000000.0,-68704000000.0,-44885000000.0,62649000000.0,-69823000000.0,-82142000000.0,-68557000000.0,-8595000000.0,-91501000000.0,-19276000000.0,-121715000000.0,-36853000000.0,-42013000000.0,-67705000000.0,-82309000000.0,-47602000000.0,-161805000000.0,-222290000000.0,-254493000000.0,-124726000000.0,-174560000000.0,-111903000000.0,-65129000000.0,-202935000000.0,-133797000000.0,-170409000000.0,-182442000000.0,-374965000000.0,-173165000000.0,-150626000000.0,-115402000000.0,64340000000.0,-69204000000.0,-89622000000.0
Lợi nhuận sau thuế,Net profit/(loss) after tax,net_profit_loss_after_tax,444481000000.0,292880000000.0,169923000000.0,-246694000000.0,280528000000.0,330044000000.0,271862000000.0,-16302000000.0,366069000000.0,74928000000.0,430123000000.0,199061000000.0,172128000000.0,272695000000.0,329441000000.0,191173000000.0,647228000000.0,871387000000.0,1023545000000.0,403592000000.0,696121000000.0,422618000000.0,241811000000.0,804549000000.0,527251000000.0,642838000000.0,721211000000.0,1435504000000.0,658489000000.0,506244000000.0,444688000000.0,-472482000000.0,269160000000.0,250491000000.0
Lợi ích của cổ đông thiểu số,Minority interest,minority_interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cổ đông của Công ty mẹ,Attributable to parent company,attributable_to_parent_company,444481000000.0,292880000000.0,169923000000.0,-246694000000.0,280528000000.0,330044000000.0,271862000000.0,-16302000000.0,366069000000.0,74928000000.0,430123000000.0,199061000000.0,172128000000.0,272695000000.0,329441000000.0,191173000000.0,647228000000.0,871387000000.0,1023545000000.0,403592000000.0,696121000000.0,422618000000.0,241811000000.0,804549000000.0,527251000000.0,642838000000.0,721211000000.0,1435504000000.0,658489000000.0,506244000000.0,444688000000.0,-472482000000.0,269160000000.0,250491000000.0
Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),eps_basic_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),eps_diluted_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu nhập lãi và các khoản thu nhập tương tự,Interest and Similar Income,interest_and_similar_income,2265202000000.0,2450481000000.0,2530109000000.0,2687701000000.0,2615542000000.0,2800103000000.0,2910128000000.0,2979983000000.0,2945370000000.0,2648175000000.0,2633370000000.0,2591978000000.0,2450420000000.0,2652204000000.0,2430738000000.0,2551129000000.0,2682899000000.0,2943465000000.0,3152749000000.0,3391066000000.0,3687308000000.0,3825989000000.0,3507907000000.0,3677988000000.0,3175372000000.0,3248164000000.0,3347004000000.0,3463535000000.0,3603849000000.0,3870878000000.0,3858439000000.0,4188827000000.0,4215952000000.0,4571981000000.0
