article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
cde7e86a4704a2a23f3edeee1b7aec30280321eb854851bc99e2f9d679314acd,EIB,vnstock:VCI,vnstock:VCI,,EIB: Báo cáo thường niên năm 2025,,2026-04-17 08:49:48+00:00,2026-04-17 08:49:48+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
f824c1cf9290420d758f63a38a26c7c231b9e3ccda43094fe2cfb5179172e9da,EIB,vnstock:VCI,vnstock:VCI,,"EIB: Sửa đổi, cập nhật tài liệu ĐHĐCĐ thường niên năm 2026",,2026-04-28 04:12:08+00:00,2026-04-28 04:12:08+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
2ca482f5755ad2a8c837b59bfffdee0f092fec66b253cd8777f1de4390ac464e,EIB,vnstock:VCI,vnstock:VCI,,"ĐHĐCĐ Eximbank (EIB) 2026: Giữ lại lợi nhuận, ưu tiên bộ đệm vốn cho chu kỳ tái cấu trúc mới",,2026-04-28 05:18:00+00:00,2026-04-28 05:18:00+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,earnings,1.0,positive,keyword_heuristic_v1
9f0e2de54ecd45bd6ac478983fc2358b29b86a1b3e208a4f05e788ea4aebf231,EIB,vnstock:VCI,vnstock:VCI,,EIB: Thông báo thay đổi nhân sự,,2026-04-28 08:34:30+00:00,2026-04-28 08:34:30+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
7ddbabd00ea0c017562eaec5bbc8f82506d33941f13c8f3ce604c21316cb9878,EIB,vnstock:VCI,vnstock:VCI,,"EIB: Danh sách nhân sự dự kiến bầu vào HĐQT, BKS nhiệm kỳ 2025-2030 đã được NHNN chấp thuận",,2026-04-28 08:36:00+00:00,2026-04-28 08:36:00+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
9c226dc244ba4a20e9bc53bfa1d77635ca90b19d6858001039eb7c551f68ee8d,EIB,vnstock:VCI,vnstock:VCI,,EIB: Giải trình biến động LNST quý 1/2026 so với cùng kỳ năm trước,,2026-04-28 10:35:45+00:00,2026-04-28 10:35:45+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
4277d510a15875243cc9bbe47c4805c9dd03d90005242f3bfc03e62d2ddbb11f,EIB,vnstock:VCI,vnstock:VCI,,EIB: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên 2026,,2026-04-29 03:46:22+00:00,2026-04-29 03:46:22+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
ef056a9425e00c3e9dfccdf5fae6829b6f36571e656776fd4b5a19a77688843c,EIB,vnstock:VCI,vnstock:VCI,,EIB: Thông báo thay đổi nhân sự,,2026-04-29 03:50:06+00:00,2026-04-29 03:50:06+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
358bd8bdeecad4979101d90d52012a9e3d3eb1c44a4d9e5525104c0cd81b9a9f,EIB,vnstock:VCI,vnstock:VCI,,EIB: Điều lệ công ty,,2026-05-05 10:18:33+00:00,2026-05-05 10:18:33+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
6b731dd55ec629e27c340a7a29243d94fef1c0169b585024acd43a6e68bfc11e,EIB,vnstock:VCI,vnstock:VCI,,EIB: Quy chế quản trị nội bộ,,2026-05-05 10:19:09+00:00,2026-05-05 10:19:09+00:00,2026-08-16 05:35:25.488832+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
