item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
"Tiền mặt, vàng bạc, đá quý",Cash and precious metals,cash_and_precious_metals,3399488000000.0,4870562000000.0,4126643000000.0,3679667000000.0
Tài sản cố định,Fixed assets,fixed_assets,1853104000000.0,1856769000000.0,1860436000000.0,1756018000000.0
Tài sản cố định hữu hình,Tangible fixed assets,tangible_fixed_assets,973352000000.0,992531000000.0,973157000000.0,883151000000.0
Nguyên giá TSCĐ hữu hình,Cost,cost,2252441000000.0,2218524000000.0,2169180000000.0,2059462000000.0
Hao mòn TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-1279089000000.0,-1225993000000.0,-1196023000000.0,-1176311000000.0
Tài sản cố định thuê tài chính,Finance leased assets,finance_leased_assets,0.0,0.0,0.0,0.0
Nguyên giá TSCĐ thuê tài chính,Cost,cost,0.0,0.0,0.0,0.0
Hao mòn TSCĐ thuê tài chính,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
Tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,879752000000.0,864238000000.0,887279000000.0,872867000000.0
Nguyên giá TSCĐ vô hình,Cost,cost,1463958000000.0,1395969000000.0,1392388000000.0,1352025000000.0
Hao mòn TSCĐ vô hình,Accumulated amortization,accumulated_amortization,-584206000000.0,-531731000000.0,-505109000000.0,-479158000000.0
Bất động sản đầu tư,Investment properties,investment_properties,0.0,0.0,0.0,0.0
Nguyên giá bất động sản đầu tư,Historical cost,historical_cost,0.0,0.0,0.0,0.0
Hao mòn bất động sản đầu tư,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
"Góp vốn, đầu tư dài hạn",Investment in other entities and long term investments,investment_in_other_entities_and_long_term_investments,117692000000.0,1243258000000.0,1158184000000.0,994299000000.0
Đầu tư vào công ty con,Investment in subsidiaries,investment_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào công ty liên doanh,Investment in associate companies,investment_in_associate_companies,0.0,1125764000000.0,1040690000000.0,876175000000.0
Đầu tư dài hạn khác,Other Long-term investments,other_long_term_investments,125667000000.0,125667000000.0,125667000000.0,125666000000.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,-7975000000.0,-8173000000.0,-8173000000.0,-7542000000.0
TỔNG TÀI SẢN,TOTAL ASSETS,total_assets,1045435451000000.0,984216210000000.0,931103945000000.0,781937368000000.0
TỔNG NỢ PHẢI TRẢ,TOTAL LIABILITIES,total_liabilities,955209106000000.0,901030202000000.0,852818423000000.0,713530315000000.0
VỐN CHỦ SỞ HỮU,OWNER'S EQUITY,owners_equity,90226345000000.0,83186008000000.0,78285522000000.0,68407053000000.0
Vốn điều lệ,Charter capital,charter_capital,50052763000000.0,50052763000000.0,50052763000000.0,35101423000000.0
Thặng dư vốn cổ phần,Capital surplus,capital_surplus,1274857000000.0,1274874000000.0,1274874000000.0,535956000000.0
Vốn khác,Owner's other capital,owners_other_capital,0.0,0.0,0.0,0.0
Cổ phiếu Quỹ,Treasury shares,treasury_shares,0.0,0.0,0.0,-413448000000.0
Chênh lệch đánh giá lại tài sản,Difference upon assets revaluation,difference_upon_assets_revaluation,0.0,0.0,0.0,0.0
Chênh lệch tỷ giá hối đoái,Foreign currency difference reserve,foreign_currency_difference_reserve,-11673000000.0,8163000000.0,0.0,6836000000.0
Lợi nhuận chưa phân phối,Retained Earnings,retained_earnings,24460192000000.0,18957688000000.0,14191046000000.0,21792003000000.0
Lợi ích của cổ đông thiểu số (trước 2015),Minority interest (Before 2015),minority_interest_before_2015,0.0,0.0,0.0,0.0
NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,LIABILITIES AND SHAREHOLDER'S EQUITY,liabilities_and_shareholders_equity,1045435451000000.0,984216210000000.0,931103945000000.0,781937368000000.0
Tiền gửi tại Ngân hàng nhà nước Việt Nam,Balances with the SBV,balances_with_the_sbv,48994133000000.0,27816249000000.0,59907114000000.0,24751052000000.0
Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Placements with and loans to other credit institutions,placements_with_and_loans_to_other_credit_institutions,152114098000000.0,203790573000000.0,184262209000000.0,153845277000000.0
Chứng khoán kinh doanh,"Trading securities, net",trading_securities_net,10809309000000.0,2035304000000.0,490537000000.0,549696000000.0
Chứng khoán kinh doanh,Trading securities,trading_securities,10988071000000.0,2035304000000.0,490537000000.0,549696000000.0
Dự phòng giảm giá chứng khoán kinh doanh,Less: Provision for diminution in value of trading securities,less_provision_for_diminution_in_value_of_trading_securities,-178762000000.0,0.0,0.0,0.0
Các công cụ tài chính phái sinh và các tài sản tài chính khác,Derivatives and other financial assets,derivatives_and_other_financial_assets,420999000000.0,111102000000.0,0.0,148153000000.0
Cho vay khách hàng,"Loans and advances to customers, net",loans_and_advances_to_customers_net,649803170000000.0,593322802000000.0,539071334000000.0,482446820000000.0
Cho vay khách hàng,Loans and advances to customers,loans_and_advances_to_customers,659000255000000.0,601140427000000.0,546370779000000.0,488594897000000.0
