item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Doanh thu bán hàng và cung cấp dịch vụ,Sales,sales,1617892522192.0,1515912177676.0,2949144450302.0,2968779642790.0,2284071541827.0,1982714013892.0,2208068689860.0,2784403000000.0,1685666000000.0,1630176000000.0,1760351000000.0,3252725000000.0,2226386000000.0,1510390000000.0,787355000000.0,1367010000000.0,1369460000000.0,1849531000000.0,2005196000000.0,2084406000000.0,1943276000000.0,2172827000000.0,3332560000000.0,2342673000000.0,2254643000000.0,2478598000000.0,2077717000000.0,2128159000000.0,2131424000000.0,2142630000000.0,2251000000000.0,2312326000000.0,2293618000000.0,2373871000000.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần,Net sales,net_sales,1617892522192.0,1515912177676.0,2949144450302.0,2968779642790.0,2284071541827.0,1982714013892.0,2208068689860.0,2784403000000.0,1685666000000.0,1630176000000.0,1760351000000.0,3252725000000.0,2226386000000.0,1510390000000.0,787355000000.0,1367010000000.0,1369460000000.0,1849531000000.0,2005196000000.0,2084406000000.0,1943276000000.0,2172827000000.0,3332560000000.0,2342673000000.0,2254643000000.0,2478598000000.0,2077717000000.0,2128159000000.0,2131424000000.0,2142630000000.0,2251000000000.0,2312326000000.0,2293618000000.0,2373871000000.0
Giá vốn hàng bán,Cost of sales,cost_of_sales,-816985834237.0,-762869394151.0,-1995018649457.0,-1835558173275.0,-1312024783307.0,-1023636079451.0,-1130138546834.0,-1388356000000.0,-926756000000.0,-984383000000.0,-915567000000.0,-1680924000000.0,-1058016000000.0,-880963000000.0,-657006000000.0,-903051000000.0,-758105000000.0,-788394000000.0,-966218000000.0,-1032199000000.0,-754924000000.0,-983445000000.0,-1632491000000.0,-1074591000000.0,-999419000000.0,-1269172000000.0,-988433000000.0,-926701000000.0,-929204000000.0,-960319000000.0,-1113974000000.0,-1101840000000.0,-1039842000000.0,-975539000000.0
Lợi nhuận gộp,Gross Profit,gross_profit,800906687955.0,753042783525.0,954125800845.0,1133221469515.0,972046758520.0,959077934441.0,1077930143026.0,1396047000000.0,758910000000.0,645793000000.0,844784000000.0,1571801000000.0,1168370000000.0,629427000000.0,130349000000.0,463959000000.0,611355000000.0,1061137000000.0,1038978000000.0,1052207000000.0,1188352000000.0,1189382000000.0,1700069000000.0,1268082000000.0,1255224000000.0,1209426000000.0,1089284000000.0,1201458000000.0,1202220000000.0,1182311000000.0,1137026000000.0,1210486000000.0,1253776000000.0,1398332000000.0
Doanh thu hoạt động tài chính,Financial income,financial_income,186806258320.0,146649921784.0,95642533439.0,90124816165.0,79567782207.0,77757975613.0,60443203423.0,47314000000.0,47014000000.0,57553000000.0,76850000000.0,94442000000.0,101589000000.0,119680000000.0,78360000000.0,87389000000.0,102854000000.0,104388000000.0,130391000000.0,200940000000.0,223816000000.0,278153000000.0,301408000000.0,342962000000.0,435156000000.0,420173000000.0,383179000000.0,547263000000.0,625043000000.0,676725000000.0,802498000000.0,2647071000000.0,835542000000.0,844707000000.0
Chi phí tài chính,Financial expenses,financial_expenses,-131520227820.0,-100486576285.0,-111511926015.0,-73881279236.0,-72714600022.0,-73292968201.0,-76415668219.0,-80077000000.0,-79470000000.0,-99664000000.0,-125539000000.0,-162420000000.0,-154138000000.0,-151938000000.0,-89236000000.0,-90968000000.0,-89512000000.0,-88086000000.0,-89433000000.0,-92124000000.0,-100408000000.0,-80000000000.0,-75889000000.0,-74129000000.0,-140458000000.0,-178771000000.0,-243840000000.0,-275020000000.0,-242622000000.0,-268677000000.0,-350332000000.0,-202921000000.0,-205085000000.0,-219638000000.0
Chi phí lãi vay,Interest expenses,interest_expenses,-131320985678.0,-100426744267.0,-71763802795.0,-71759481179.0,-72474264224.0,-72880845064.0,-74460048430.0,-79192000000.0,-78682000000.0,-98889000000.0,-124676000000.0,-161340000000.0,-153298000000.0,-151082000000.0,-88352000000.0,-90874000000.0,-89512000000.0,-88086000000.0,-89433000000.0,-92124000000.0,-100408000000.0,-80000000000.0,-75889000000.0,-74129000000.0,-140458000000.0,-138247000000.0,-139906000000.0,-147490000000.0,-148520000000.0,-122851000000.0,-171677000000.0,-185381000000.0,-194800000000.0,-214230000000.0
Chi phí bán hàng,Selling expenses,selling_expenses,-60401057823.0,-33564616686.0,-190746027091.0,-123963168089.0,-92256790463.0,-48279810957.0,-68464368691.0,-162431000000.0,-60784000000.0,-44580000000.0,-39904000000.0,-184772000000.0,-91615000000.0,-51914000000.0,22077000000.0,-80311000000.0,-54586000000.0,-33602000000.0,-26930000000.0,-56855000000.0,-28678000000.0,-44039000000.0,-184769000000.0,-83782000000.0,-64030000000.0,-55957000000.0,-77171000000.0,-143861000000.0,-67388000000.0,-41315000000.0,-47042000000.0,-115245000000.0,-63339000000.0,-54228000000.0
Chi phí quản lý doanh nghiệp,General and admin expenses,general_and_admin_expenses,-95511209024.0,-34718933068.0,-78912245702.0,-132972351853.0,-115690293164.0,-126848544963.0,-103387973161.0,-102731000000.0,-90276000000.0,-91634000000.0,-83514000000.0,-133144000000.0,-64478000000.0,-80259000000.0,-106050000000.0,-182380000000.0,-87799000000.0,-104695000000.0,-68644000000.0,-110128000000.0,-79047000000.0,-73795000000.0,-106645000000.0,-179163000000.0,-143241000000.0,-159606000000.0,-170379000000.0,-168549000000.0,-105291000000.0,-120715000000.0,-93927000000.0,-248051000000.0,-86063000000.0,-76475000000.0
