item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Operating profit/(loss) before changes in Working Capital,operating_profit_loss_before_changes_in_working_capital,17672022000000.0,8548364000000.0,17817777000000.0,14586247000000.0
Thuế thu nhập doanh nghiệp đã trả,Corporate income tax paid,corporate_income_tax_paid,0.0,0.0,0.0,0.0
Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,Net cash from operating activities,net_cash_from_operating_activities,-24471447000000.0,1179080000000.0,81100023000000.0,21370660000000.0
Mua sắm TSCĐ,Purchases of fixed assets and other long term assets,purchases_of_fixed_assets_and_other_long_term_assets,-914316000000.0,-255896000000.0,-408329000000.0,-426002000000.0
"Tiền thu được từ thanh lý, nhượng bán tài sản cố định",Proceeds from disposal of fixed assets,proceeds_from_disposal_of_fixed_assets,1922000000.0,461000000.0,6177000000.0,3121000000.0
"Tiền chi đầu tư, góp vốn vào các đơn vị khác",Investments in other entities,investments_in_other_entities,0.0,0.0,0.0,0.0
"Tiền thu từ đầu tư, góp vốn vào các đơn vị khác",Proceeds from divestment in other entities,proceeds_from_divestment_in_other_entities,0.0,0.0,0.0,0.0
Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư góp vốn dài hạn,Dividends and interest received,dividends_and_interest_received,165750000000.0,5739000000.0,51371000000.0,4974000000.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash from investing activities,net_cash_from_investing_activities,-747536000000.0,-249766000000.0,-352358000000.0,-418818000000.0
Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,Proceeds from issue of shares,proceeds_from_issue_of_shares,0.0,10020912000000.0,-1000000.0,1000000.0
"Cổ tức trả cho cổ đông, lợi nhuận đã chia",Dividends paid,dividends_paid,0.0,0.0,-3248220000000.0,0.0
Lưu chuyển tiền thuần trong kỳ,Net Increase/(Decrease) in cash and cash equivalents,net_increase_decrease_in_cash_and_cash_equivalents,2840220000000.0,13321988000000.0,-55221000000.0,1110001000000.0
Tiền và các khoản tương đương tiền tài thời điểm đầu kỳ,Cash and cash equivalents at the beginning of period,cash_and_cash_equivalents_at_the_beginning_of_period,544528992000000.0,530277690000000.0,449585246000000.0,427523403000000.0
Điều chỉnh ảnh hưởng của thay đổi tỷ giá,Effect of foreign exchange differences,effect_of_foreign_exchange_differences,0.0,0.0,0.0,0.0
Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,Cash and cash equivalents at end of the period,cash_and_cash_equivalents_at_end_of_the_period,522150229000000.0,544528992000000.0,530277690000000.0,449585246000000.0
Tiền thuế thu nhập thực nộp trong kỳ,Payments for corporate income tax,payments_for_corporate_income_tax,-1702854000000.0,-3569837000000.0,-562102000000.0,-1793778000000.0
Tiền gửi tại NHNN,(Increase)/decrease in compulsory reserves with the SBV,increase_decrease_in_compulsory_reserves_with_the_sbv,0.0,0.0,0.0,0.0
Tăng/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Increase/(decrease) in placements with and loans to other credit institutions,increase_decrease_in_placements_with_and_loans_to_other_credit_institutions,-5050613000000.0,2919774000000.0,-1016751000000.0,-3768863000000.0
Tăng/giảm các khoản về kinh doanh chứng khoán,Increase/(decrease) in trading securities,increase_decrease_in_trading_securities,9944260000000.0,6025149000000.0,-28231227000000.0,3939146000000.0
Tăng/giảm các công cụ tài chính phái sinh và các tài sản tài chính khác,Increase/(decrease) in derivatives and other financial assets,increase_decrease_in_derivatives_and_other_financial_assets,-583459000000.0,-172523000000.0,0.0,0.0
Tăng/giảm các khoản cho vay khách hàng,Increase/(decrease) in loans and advances to customers,increase_decrease_in_loans_and_advances_to_customers,-72196888000000.0,-56655081000000.0,-135835795000000.0,-57239671000000.0
"(Tăng)/Giảm lãi, phí phải thu",(Increase)/decrease in interest receivable,increase_decrease_in_interest_receivable,0.0,0.0,0.0,0.0
Tăng/giảm nguồn dự phòng để bù đắp tổn thất các khoản,Increase/(decrease) in provision for loan losses,increase_decrease_in_provision_for_loan_losses,-8183401000000.0,-3382150000000.0,-10895777000000.0,-4905198000000.0
Tăng/giảm khác về tài sản hoạt động,Increase/(decrease) in other operating assets,increase_decrease_in_other_operating_assets,-3640448000000.0,3406524000000.0,-3576406000000.0,-1226878000000.0
Tăng/(Giảm) các khoản nợ chính phủ và NHNN,Increase/(decrease) in Loans from the State and SBV,increase_decrease_in_loans_from_the_state_and_sbv,-13467184000000.0,31008929000000.0,3001914000000.0,53214215000000.0
Tăng/(Giảm) các khoản tiền gửi và vay các TCTD khác,Increase/(decrease) in placements and Loans from other credit institutions,increase_decrease_in_placements_and_loans_from_other_credit_institutions,-65058210000000.0,19187012000000.0,88325746000000.0,32930002000000.0
Tăng/(Giảm) tiền gửi của khách hàng,Increase/(decrease) in deposits from customers,increase_decrease_in_deposits_from_customers,120759596000000.0,-82030830000000.0,135810207000000.0,12393904000000.0
Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác,Increase/(decrease) in derivatives and other financial liabilities,increase_decrease_in_derivatives_and_other_financial_liabilities,2000000.0,-230559000000.0,-391621000000.0,-267250000000.0
