item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước những thay đổi về tài sản và vốn lưu động,Operating profit/(loss) before changes in Working Capital,operating_profit_loss_before_changes_in_working_capital,-1719294000000.0,-169940000000.0,2076387000000.0,-91617000000.0
Thuế thu nhập doanh nghiệp đã trả,Corporate income tax paid,corporate_income_tax_paid,0.0,0.0,0.0,0.0
Lưu chuyển tiền thuần từ các hoạt động sản xuất kinh doanh,Net cash from operating activities,net_cash_from_operating_activities,16665987000000.0,-33099374000000.0,37163273000000.0,44428462000000.0
Mua sắm TSCĐ,Purchases of fixed assets and other long term assets,purchases_of_fixed_assets_and_other_long_term_assets,-93010000000.0,-51304000000.0,-288675000000.0,-84039000000.0
"Tiền thu được từ thanh lý, nhượng bán tài sản cố định",Proceeds from disposal of fixed assets,proceeds_from_disposal_of_fixed_assets,0.0,466000000.0,1005000000.0,47000000.0
"Tiền chi đầu tư, góp vốn vào các đơn vị khác",Investments in other entities,investments_in_other_entities,0.0,0.0,0.0,0.0
"Tiền thu từ đầu tư, góp vốn vào các đơn vị khác",Proceeds from divestment in other entities,proceeds_from_divestment_in_other_entities,0.0,0.0,0.0,0.0
Tiền thu cổ tức và lợi nhuận được chia từ các khoản đầu tư góp vốn dài hạn,Dividends and interest received,dividends_and_interest_received,0.0,0.0,22000000.0,2200000000.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash from investing activities,net_cash_from_investing_activities,-93010000000.0,-50838000000.0,-287784000000.0,-55448000000.0
Tăng vốn cổ phần từ góp vốn và/hoặc phát hành cổ phiếu,Proceeds from issue of shares,proceeds_from_issue_of_shares,0.0,0.0,0.0,0.0
"Cổ tức trả cho cổ đông, lợi nhuận đã chia",Dividends paid,dividends_paid,-6000000.0,-5000000.0,-24000000.0,-4000000.0
Lưu chuyển tiền thuần trong kỳ,Net Increase/(Decrease) in cash and cash equivalents,net_increase_decrease_in_cash_and_cash_equivalents,-6000000.0,-5000000.0,-24000000.0,-4000000.0
Tiền và các khoản tương đương tiền tài thời điểm đầu kỳ,Cash and cash equivalents at the beginning of period,cash_and_cash_equivalents_at_the_beginning_of_period,135952403000000.0,169104722000000.0,132205893000000.0,87836739000000.0
Điều chỉnh ảnh hưởng của thay đổi tỷ giá,Effect of foreign exchange differences,effect_of_foreign_exchange_differences,3133000000.0,-2102000000.0,23364000000.0,-3856000000.0
Tiền và các khoản tương đương tiền tại thời điểm cuối kỳ,Cash and cash equivalents at end of the period,cash_and_cash_equivalents_at_end_of_the_period,152528507000000.0,135952403000000.0,169104722000000.0,132205893000000.0
Tiền thuế thu nhập thực nộp trong kỳ,Payments for corporate income tax,payments_for_corporate_income_tax,-331544000000.0,-543363000000.0,-20002000000.0,-275026000000.0
Tiền gửi tại NHNN,(Increase)/decrease in compulsory reserves with the SBV,increase_decrease_in_compulsory_reserves_with_the_sbv,0.0,0.0,0.0,0.0
Tăng/giảm các khoản tiền gửi và cho vay các tổ chức tín dụng khác,Increase/(decrease) in placements with and loans to other credit institutions,increase_decrease_in_placements_with_and_loans_to_other_credit_institutions,-949830000000.0,-5673257000000.0,-759394000000.0,200000000000.0
Tăng/giảm các khoản về kinh doanh chứng khoán,Increase/(decrease) in trading securities,increase_decrease_in_trading_securities,-4032674000000.0,-6125662000000.0,-5630275000000.0,-7383306000000.0
Tăng/giảm các công cụ tài chính phái sinh và các tài sản tài chính khác,Increase/(decrease) in derivatives and other financial assets,increase_decrease_in_derivatives_and_other_financial_assets,-52063000000.0,5246000000.0,5717000000.0,-909000000.0
Tăng/giảm các khoản cho vay khách hàng,Increase/(decrease) in loans and advances to customers,increase_decrease_in_loans_and_advances_to_customers,-17624366000000.0,-3515508000000.0,-190000000000.0,-5606754000000.0
"(Tăng)/Giảm lãi, phí phải thu",(Increase)/decrease in interest receivable,increase_decrease_in_interest_receivable,0.0,0.0,0.0,0.0
Tăng/giảm nguồn dự phòng để bù đắp tổn thất các khoản,Increase/(decrease) in provision for loan losses,increase_decrease_in_provision_for_loan_losses,0.0,0.0,-1459821000000.0,0.0
Tăng/giảm khác về tài sản hoạt động,Increase/(decrease) in other operating assets,increase_decrease_in_other_operating_assets,532997000000.0,-7392495000000.0,3429476000000.0,-3375933000000.0
Tăng/(Giảm) các khoản nợ chính phủ và NHNN,Increase/(decrease) in Loans from the State and SBV,increase_decrease_in_loans_from_the_state_and_sbv,4405956000000.0,358183000000.0,3638511000000.0,12629374000000.0
Tăng/(Giảm) các khoản tiền gửi và vay các TCTD khác,Increase/(decrease) in placements and Loans from other credit institutions,increase_decrease_in_placements_and_loans_from_other_credit_institutions,7974712000000.0,-17502472000000.0,48046808000000.0,48275290000000.0
Tăng/(Giảm) tiền gửi của khách hàng,Increase/(decrease) in deposits from customers,increase_decrease_in_deposits_from_customers,23230215000000.0,-945264000000.0,-15845377000000.0,-3275976000000.0
Tăng/(Giảm) các công cụ tài chính phái sinh và các khoản nợ tài chính khác,Increase/(decrease) in derivatives and other financial liabilities,increase_decrease_in_derivatives_and_other_financial_liabilities,0.0,0.0,0.0,0.0
"Tăng/(Giảm) vốn tài trợ, uỷ thác đầu tư của chính phủ và các TCTD khác","Increase/(decrease) in funds received from Gov, international and other institutions",increase_decrease_in_funds_received_from_gov_international_and_other_institutions,482867000000.0,531262000000.0,48865000000.0,501927000000.0
Tăng/(Giảm) phát hành giấy tờ có giá,Increase/(decrease) in valuable papers issued,increase_decrease_in_valuable_papers_issued,3483270000000.0,7514740000000.0,7611630000000.0,-654310000000.0
"Tăng/(Giảm) lãi, phí phải trả",Increase/(decrease) in accrued interest expenses,increase_decrease_in_accrued_interest_expenses,0.0,0.0,0.0,0.0
Tăng/(Giảm) khác về công nợ hoạt động,Increase/(decrease) in other operating liabilities,increase_decrease_in_other_operating_liabilities,934197000000.0,-184207000000.0,-3809254000000.0,3210676000000.0
Lưu chuyển tiền thuần từ hoạt động kinh doanh trước thuế thu nhập DN,Net cash flows from operating activities before CIT,net_cash_flows_from_operating_activities_before_cit,16665987000000.0,-33099374000000.0,37163273000000.0,44428462000000.0
Chi từ các quỹ của TCTD,Payment from reserves,payment_from_reserves,0.0,0.0,0.0,0.0
Thu được từ nợ khó đòi,Bad debt recoveries,bad_debt_recoveries,0.0,0.0,0.0,0.0
"Tiền chi từ thanh lý, nhượng bán TSCĐ",Payments on disposal of fixed assets,payments_on_disposal_of_fixed_assets,0.0,0.0,-35725000000.0,35725000000.0
Mua sắm Bất động sản đầu tư,Purchases of investment properties,purchases_of_investment_properties,0.0,0.0,0.0,0.0
"Tiền thu từ bán, thanh lý bất động sản đầu tư",Proceeds from disposal of investment properties,proceeds_from_disposal_of_investment_properties,0.0,0.0,35589000000.0,-9381000000.0
"Tiền chi ra do bán, thanh lý bất động sản đầu tư",Payments on disposal of investment properties,payments_on_disposal_of_investment_properties,0.0,0.0,0.0,0.0
Tiền thu từ phát hành giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,Proceeds from issuance of convertible bonds,proceeds_from_issuance_of_convertible_bonds,0.0,0.0,0.0,0.0
Tiền chi thanh toán giấy tờ có giá dài hạn đủ điều kiện tính vào vốn tự có và các khoản vốn vay dài hạn khác,Payments for redemption of convertible bonds,payments_for_redemption_of_convertible_bonds,0.0,0.0,0.0,0.0
Tiền chi ra mua cổ phiếu quỹ,Purchase of treasury shares,purchase_of_treasury_shares,0.0,0.0,0.0,0.0
Tiền thu được do bán cổ phiếu quỹ,Proceeds from selling of treasury shares,proceeds_from_selling_of_treasury_shares,0.0,0.0,0.0,0.0
Thu nhập lãi và các khoản thu nhập tương tự nhận được,Interest and similar receipts,interest_and_similar_receipts,5326361000000.0,6601620000000.0,5608359000000.0,3720439000000.0
Chi phí lãi và các chi phí tương tự đã trả,Interest and similar payments,interest_and_similar_payments,-6178291000000.0,-5039830000000.0,-4112520000000.0,-3196894000000.0
Thu nhập từ hoạt động dịch vụ nhận được,Fees and commission income received,fees_and_commission_income_received,174079000000.0,145402000000.0,145250000000.0,173272000000.0
Thu nhập thuần từ hoạt động kinh doanh ngoại hối và vàng,"Net receipts from dealing of foreign currencies, gold",net_receipts_from_dealing_of_foreign_currencies_gold,0.0,0.0,0.0,0.0
