item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
DOANH THU HOẠT ĐỘNG,OPERATING SALES,operating_sales,183021960452.0,405814715554.0,164079724144.0,159042821158.0,149464307636.0,141579588086.0,169287283509.0,148018126172.0,213043720693.0,256919301483.0,198674166107.0,243945796043.0,268225335563.0,332353793996.0,319983569429.0,412462280188.0,332541645163.0,254962789331.0,253953865845.0,247547092091.0,287167734226.0,316369644542.0,386025724113.0,269434955718.0,351747406193.0,424150114113.0,319111392500.0,318505024865.0,337183663045.0,506431146251.0,687921042574.0,565654599730.0,697140773775.0,616834996675.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần về hoạt động kinh doanh,Net sales,net_sales,183021960452.0,405814715554.0,164079724144.0,159042821158.0,149464307636.0,141579588086.0,169287283509.0,148018126172.0,213043720693.0,256919301483.0,198674166107.0,243945796043.0,268225335563.0,332353793996.0,319983569429.0,412462280188.0,332541645163.0,254962789331.0,253953865845.0,247547092091.0,287167734226.0,316369644542.0,386025724113.0,269434955718.0,351747406193.0,424150114113.0,319111392500.0,318505024865.0,337183663045.0,506431146251.0,687921042574.0,565654599730.0,697140773775.0,616834996675.0
CHI PHÍ HOẠT ĐỘNG,OPERATING EXPENSE,operating_expense,-75981072032.0,-216508501439.0,-95987928640.0,-151877716956.0,-83102717770.0,-95763273259.0,-82830100950.0,-110260164936.0,-242847739883.0,-136267037887.0,-94622203999.0,-149568862797.0,-144841852653.0,-147838126788.0,-133616158156.0,-210344702814.0,-150458574277.0,-193042072189.0,-145366913848.0,-169280747079.0,-110388357319.0,-92520388668.0,-148248053620.0,-99653935070.0,-94601861633.0,-208517188245.0,-129239313745.0,-115866140345.0,-139384186694.0,-244022752368.0,-264763802540.0,-248858886872.0,-345644943751.0,-206015779487.0
LỢI NHUẬN GỘP,GROSS PROFIT,gross_profit,107040888420.0,189306214115.0,68091795504.0,7165104202.0,66361589866.0,45816314827.0,86457182559.0,37757961236.0,-29804019190.0,120652263596.0,104051962108.0,94376933246.0,123383482910.0,184515667208.0,186367411273.0,202117577374.0,182083070886.0,61920717142.0,108586951997.0,78266345012.0,176779376907.0,223849255874.0,237777670493.0,169781020648.0,257145544560.0,215632925868.0,189872078755.0,202638884520.0,197799476351.0,262408393883.0,423157240034.0,316795712858.0,351495830024.0,410819217188.0
CHI PHÍ QUẢN LÝ CÔNG TY CHỨNG KHOÁN,GENERAL AND ADMINISTRATIVE EXPENSES,general_and_administrative_expenses,-16937574212.0,-19555242731.0,-29970011784.0,-18275840992.0,-17397839557.0,-18872113507.0,-16699001311.0,-21232370523.0,-19200739101.0,-18236785326.0,-19330990589.0,-38602866029.0,-24396415547.0,-21552903353.0,-21282156564.0,-59789438217.0,-32775697277.0,-9400302142.0,-36158588319.0,-39551975850.0,-40353968556.0,-39487268039.0,-37751835633.0,-48634016742.0,-47963724284.0,-44109566686.0,-50813764051.0,-44217268739.0,-37397507202.0,-53226036137.0,-51000084235.0,-65873667809.0,-44718382824.0,-50653631439.0
KẾT QUẢ HOẠT ĐỘNG,OPERATING PROFIT/(LOSS),operating_profit_loss,71942211288.0,157315095245.0,28312573030.0,-16765496484.0,40610525296.0,21607138773.0,65418803614.0,8848613340.0,-60726456957.0,96038077101.0,78619070817.0,47617432669.0,70440170591.0,145618210550.0,129030035845.0,90466970757.0,95664103298.0,314981473.0,33412068282.0,19511022688.0,121493858762.0,154482093398.0,152572315821.0,80433001810.0,171563349366.0,136368522244.0,94028611310.0,113217827444.0,100425497327.0,126826640328.0,269148431269.0,120868085174.0,117133501379.0,145791495574.0
CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP,BUSINESS INCOME TAX EXPENSES,business_income_tax_expenses,71942211288.0,157324028655.0,28465902037.0,-16765496484.0,40610525296.0,21624175137.0,65426076342.0,8848613340.0,-60726456957.0,96038077101.0,78619070817.0,47607806059.0,70440170591.0,145623400475.0,129033672209.0,90483359389.0,95664103298.0,312776870.0,33431604995.0,19528236511.0,121496824442.0,154480340408.0,152591130972.0,80479365242.0,171582440692.0,136333897240.0,94378064804.0,113408755913.0,100366128560.0,126845821662.0,269150710348.0,119843069074.0,117146949642.0,145755154902.0
Chi phí thuế thu nhập hiện hành,Business income tax - current,business_income_tax_current,-14415665536.0,-35035554288.0,-4321714825.0,8282601804.0,-6330284909.0,-1499274697.0,-5484348358.0,-9753036389.0,0.0,-2699783849.0,-10300840493.0,-21052075367.0,-9265675212.0,-29264441659.0,-24628478064.0,-15532238800.0,-12369197497.0,-6277525578.0,-6994846318.0,-5115911413.0,-23263973344.0,-24215392308.0,-34273810751.0,-19046284372.0,-18207831104.0,-36895931754.0,-14491190024.0,-20796132995.0,-16548440518.0,-28117460392.0,-42051198029.0,-34328835076.0,-25362324636.0,-22500524992.0
Chi phí thuế thu nhập hoãn lại,Business income tax - deferred,business_income_tax_deferred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7638995024.0,1830432325.0,-544951464.0,-6668174042.0,4372273403.0,2949861441.0,-16226181726.0,15341739466.0,-9878334923.0,-1460199246.0,-2702649066.0,3171579087.0,-11511015897.0,9548523766.0,-2965568116.0,-38766776.0
