item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
DOANH THU HOẠT ĐỘNG,OPERATING SALES,operating_sales,447998397555.0,406487093927.0,342454437682.0,341548917503.0,320956806124.0,393482184388.0,417521820191.0,412176356501.0,445177454921.0,412777779879.0,519647323331.0,738285209728.0,1088270909501.0,1129418998214.0,1626276920966.0,2076218006004.0,1771197389156.0,1757249952759.0,1366606023486.0,1934170388332.0,1290992113294.0,1603642173607.0,1759095437396.0,1932497873169.0,1384796607254.0,1458230817100.0,1269577899087.0,1212339141445.0,1257979278946.0,1740489438802.0,2214245283867.0,1427506899814.0,1807010963787.0,1869167915625.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần về hoạt động kinh doanh,Net sales,net_sales,447998397555.0,406487093927.0,342454437682.0,341548917503.0,320956806124.0,393482184388.0,417521820191.0,412176356501.0,445177454921.0,412777779879.0,519647323331.0,738285209728.0,1088270909501.0,1129418998214.0,1626276920966.0,2076218006004.0,1771197389156.0,1757249952759.0,1366606023486.0,1934170388332.0,1290992113294.0,1603642173607.0,1759095437396.0,1932497873169.0,1384796607254.0,1458230817100.0,1269577899087.0,1212339141445.0,1257979278946.0,1740489438802.0,2214245283867.0,1427506899814.0,1807010963787.0,1869167915625.0
CHI PHÍ HOẠT ĐỘNG,OPERATING EXPENSE,operating_expense,-169637964976.0,-162810954761.0,-66097669813.0,-211676740291.0,-34086826903.0,-171698602591.0,-97003243870.0,-16426407372.0,-186108814764.0,-85284023535.0,-56384661614.0,-194375148921.0,-264941433211.0,-451197884347.0,-718723574678.0,-770722283094.0,-607505448752.0,-872022218539.0,-884228248279.0,-1462198455876.0,-633321797205.0,-571106707553.0,-520521229837.0,-480709139433.0,-309525383801.0,-803136494224.0,-378714013391.0,-630737562050.0,-451232354926.0,-912183296550.0,-645474088148.0,-542844196778.0,-681187365289.0,-331850355981.0
LỢI NHUẬN GỘP,GROSS PROFIT,gross_profit,278360432579.0,243676139166.0,276356767869.0,129872177212.0,286869979221.0,221783581797.0,320518576321.0,395749949129.0,259068640157.0,327493756344.0,463262661717.0,543910060807.0,823329476290.0,678221113867.0,907553346288.0,1305495722910.0,1163691940404.0,885227734220.0,482377775207.0,471971932456.0,657670316089.0,1032535466054.0,1238574207559.0,1451788733736.0,1075271223453.0,655094322876.0,890863885696.0,581601579395.0,806746924020.0,828306142252.0,1568771195719.0,884662703036.0,1125823598498.0,1537317559644.0
CHI PHÍ QUẢN LÝ CÔNG TY CHỨNG KHOÁN,GENERAL AND ADMINISTRATIVE EXPENSES,general_and_administrative_expenses,-62645491794.0,-67773679248.0,-75676239335.0,-99035532433.0,-83047254583.0,-72947278134.0,-68899010708.0,-84515158504.0,-79026547972.0,-67928263194.0,-74192623179.0,-139054030933.0,-91461017900.0,-43013625713.0,-70151136784.0,-95680370265.0,-74894026170.0,-115248760239.0,-98128190844.0,-90922307976.0,-82408472432.0,-85876951223.0,-75742451255.0,-190037500934.0,-153705530840.0,-79119629835.0,-96820519298.0,-123665855920.0,-105045717981.0,-89861414059.0,-102962867599.0,-175379902337.0,-97574592540.0,-81790885794.0
KẾT QUẢ HOẠT ĐỘNG,OPERATING PROFIT/(LOSS),operating_profit_loss,172805331583.0,104048749459.0,131925751061.0,28694466463.0,111479904412.0,37365389595.0,140147329775.0,191975252185.0,72519163096.0,168320762331.0,304776865284.0,318160254386.0,644448125510.0,547675224045.0,744723659445.0,1043756659108.0,954724546466.0,561454257336.0,51730000195.0,-32395790549.0,175906603634.0,536395249281.0,795029499606.0,990679161554.0,767523714866.0,426050403136.0,622901113804.0,275310523951.0,479102222710.0,488192419195.0,1165259075352.0,376645011150.0,681320746010.0,1105526980613.0
CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP,BUSINESS INCOME TAX EXPENSES,business_income_tax_expenses,172856204823.0,104075413503.0,132092515005.0,28974905704.0,111569504895.0,36684522686.0,139452283215.0,191844665783.0,71846826583.0,168247867718.0,304772087643.0,317630346902.0,644331742500.0,547613916843.0,745016461389.0,1043294851126.0,954727541372.0,561521287401.0,51700675501.0,-32672320401.0,171500058807.0,536270932164.0,792061182191.0,991455163820.0,766874081183.0,426066387839.0,620071289254.0,275312374021.0,478115402664.0,488171075521.0,1165235419243.0,376607049678.0,681341687735.0,1105531444792.0
Chi phí thuế thu nhập hiện hành,Business income tax - current,business_income_tax_current,-33754734366.0,-13741538878.0,-26781388930.0,-19547932535.0,-24865665186.0,-6785751763.0,-27172233691.0,-42180719343.0,-12702543122.0,-33523636868.0,-50991457181.0,-55758397619.0,-110671104618.0,-67490644867.0,-134182456485.0,-124743962172.0,-155201393498.0,-162799112806.0,-105677831199.0,-25364975430.0,-43952280546.0,-95919773101.0,-140774214090.0,-141677847183.0,-122396692789.0,-115952109299.0,-120391697687.0,-31779639198.0,-102240290975.0,-106446304725.0,-199788984664.0,-82706913110.0,-126039246391.0,-203427787112.0
Chi phí thuế thu nhập hoãn lại,Business income tax - deferred,business_income_tax_deferred,-379062634.0,-4772355766.0,257784573.0,33856490773.0,2165924513.0,2581106472.0,-824290338.0,-183856373.0,-994594322.0,180115904.0,-5650648555.0,-5969191823.0,-33799502443.0,-30227008337.0,-15195976306.0,-80986401866.0,-38780192049.0,56832396163.0,96316207980.0,19677508259.0,8128623791.0,-11397932487.0,-12090853091.0,-29434746619.0,-27407355330.0,34773189582.0,5468649708.0,7786552928.0,6654872946.0,-13215199577.0,-36397368532.0,48096268815.0,-9966973169.0,-19551775200.0
