article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
863c0e3a342688daec577b88de85f0e92044ef42bad4732532d7b211bc12bcaa,DCM,vnstock:VCI,vnstock:VCI,,DCM: Thông báo giao dịch cổ phiếu của người nội bộ Nguyễn Đức Hạnh,,2025-09-03 10:46:00+00:00,2025-09-03 10:46:00+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
6e52abe4d3923fc9fb324daea80beba94276f3353f34aa80b303befd6bc19e7f,DCM,vnstock:VCI,vnstock:VCI,,DCM: Thông báo ngày ĐKCC thực hiện quyền tham dự ĐHĐCĐ BT 2025,,2025-09-12 10:21:54+00:00,2025-09-12 10:21:54+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
dd384dacc94444dfb616f0c39653d8e27ae02c22c9516d0a6b86d6670979b21d,DCM,vnstock:VCI,vnstock:VCI,,DCM: Thông báo tài liệu phiên họp ĐHĐCĐ bất thường năm 2025,,2025-10-07 08:42:05+00:00,2025-10-07 08:42:05+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
aeefff73b4addee4e6073e00560f5223c71ddba5ec42f7ee1fcc73a3bd7400a0,DCM,vnstock:VCI,vnstock:VCI,,DCM: Thông báo về việc họp ĐHĐCĐ bất thường năm 2025,,2025-10-07 08:44:21+00:00,2025-10-07 08:44:21+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
1e70a6e674a91ea8fc68c4e82a09d1e835479064f7e9b829bbeb88b4a3ec1661,DCM,vnstock:VCI,vnstock:VCI,,DCM: Báo cáo kết quả giao dịch cổ phiếu của người nội bộ Nguyễn Đức Hạnh,,2025-10-09 11:11:14+00:00,2025-10-09 11:11:14+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
381c0cac14f6f0ad23d329d240e19a7cb068ae0c0bd3ee67e645d09e1cc27a7a,DCM,vnstock:VCI,vnstock:VCI,,"9 tháng, Phân bón Cà Mau (PVCFC - DCM) đạt hơn 1.600 tỷ đồng lợi nhuận trước thuế",,2025-10-16 07:45:00+00:00,2025-10-16 07:45:00+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,earnings,1.0,positive,keyword_heuristic_v1
ede0bd9fe34369f4f47294fc64f52a347057ce79fe14f5f925a3e9f31bb54c61,DCM,vnstock:VCI,vnstock:VCI,,DCM: Cập nhật tài liệu ĐHĐCĐ bất thường năm 2025,,2025-10-31 10:56:01+00:00,2025-10-31 10:56:01+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
d425976bb388796ae097af90954cb61764b2af436ead2c4429a1089aa90ae7da,DCM,vnstock:VCI,vnstock:VCI,,DCM: Nghị quyết và Biên bản họp ĐHĐCĐ bất thường 2025,,2025-11-06 09:56:20+00:00,2025-11-06 09:56:20+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
3d88e6bc60549a6eb4d60ff7e80804dfc126c40343a721af323f6ba57152e853,DCM,vnstock:VCI,vnstock:VCI,,"Phân bón Cà Mau (DCM) đổi tên Công ty, chiến lược phát triển tập trung vào ba trụ cột chính",,2025-11-07 08:24:00+00:00,2025-11-07 08:24:00+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
d3b69381dca3d236456b0b13af0a86a23cf7376bc585ac6639bf4112545442c8,DCM,vnstock:VCI,vnstock:VCI,,DCM: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 8,,2025-11-12 11:16:09+00:00,2025-11-12 11:16:09+00:00,2026-08-13 17:42:04.653543+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
