item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Tổng lợi nhuận/lỗ trước thuế,Net Accounting Profit/(loss) before tax,net_accounting_profit_loss_before_tax,1490087000000.0,1660929000000.0,1625331000000.0,1612224000000.0,1706894000000.0,1915339000000.0,1938773000000.0,1954930000000.0,1924923000000.0,1894664000000.0,2591572000000.0,3184729000000.0,3104319000000.0,3248434000000.0,2615599000000.0,3029760000000.0,4114005000000.0,4914360000000.0,4474760000000.0,3611083000000.0,5156497000000.0,4832447000000.0,5035481000000.0,5043574000000.0,4892313000000.0,5598243000000.0,4844044000000.0,5671271000000.0,4596608000000.0,6093345000000.0,5381796000000.0,3467027000000.0,5368138000000.0,5366901000000.0
Chi phí thuế TNDN hiện hành,Business income tax - current,business_income_tax_current,-347980000000.0,-343016000000.0,-315434000000.0,-292988000000.0,-371594000000.0,-365036000000.0,-400951000000.0,-338808000000.0,-402471000000.0,-393704000000.0,-511134000000.0,-633372000000.0,-710036000000.0,-591994000000.0,-558745000000.0,-528304000000.0,-982622000000.0,-903936000000.0,-866236000000.0,-692817000000.0,-1109352000000.0,-911557000000.0,-996856000000.0,-975257000000.0,-1066922000000.0,-1075344000000.0,-971306000000.0,-1086127000000.0,-958551000000.0,-1210700000000.0,-1081502000000.0,-663269000000.0,-1073956000000.0,-1076615000000.0
Chi phí thuế TNDN hoãn lại,Business income tax - deferred,business_income_tax_deferred,2379000000.0,0.0,-475000000.0,45995000000.0,30589000000.0,-17560000000.0,11390000000.0,-66881000000.0,14601000000.0,20695000000.0,-5866000000.0,-1814000000.0,89118000000.0,-68205000000.0,45761000000.0,-72961000000.0,156152000000.0,-67276000000.0,-21532000000.0,-47748000000.0,87884000000.0,-55044000000.0,-1046000000.0,-62038000000.0,80028000000.0,-54309000000.0,-2343000000.0,-39780000000.0,40209000000.0,-1486000000.0,-19705000000.0,-19073000000.0,26206000000.0,2192000000.0
Chi phí thuế thu nhập doanh nghiệp,Business income tax expenses,business_income_tax_expenses,-345601000000.0,-343016000000.0,-315909000000.0,-246993000000.0,-341005000000.0,-382596000000.0,-389561000000.0,-405689000000.0,-387870000000.0,-373009000000.0,-517000000000.0,-635186000000.0,-620918000000.0,-660199000000.0,-512984000000.0,-601265000000.0,-826470000000.0,-971212000000.0,-887768000000.0,-740565000000.0,-1021468000000.0,-966601000000.0,-997902000000.0,-1037295000000.0,-986894000000.0,-1129653000000.0,-973649000000.0,-1125907000000.0,-918342000000.0,-1212186000000.0,-1101207000000.0,-682342000000.0,-1047750000000.0,-1074423000000.0
Lợi nhuận sau thuế,Net profit/(loss) after tax,net_profit_loss_after_tax,1144486000000.0,1317913000000.0,1309422000000.0,1365231000000.0,1365889000000.0,1532743000000.0,1549212000000.0,1549241000000.0,1537053000000.0,1521655000000.0,2074572000000.0,2549543000000.0,2483401000000.0,2588235000000.0,2102615000000.0,2428495000000.0,3287535000000.0,3943148000000.0,3586992000000.0,2870518000000.0,4135029000000.0,3865846000000.0,4037579000000.0,4006279000000.0,3905419000000.0,4468590000000.0,3870395000000.0,4545364000000.0,3678266000000.0,4881159000000.0,4280589000000.0,2784685000000.0,4320388000000.0,4292478000000.0
Lợi ích của cổ đông thiểu số,Minority interest,minority_interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cổ đông của Công ty mẹ,Attributable to parent company,attributable_to_parent_company,1144486000000.0,1317913000000.0,1309422000000.0,1365231000000.0,1365889000000.0,1532743000000.0,1549212000000.0,1549241000000.0,1537053000000.0,1521655000000.0,2074572000000.0,2549543000000.0,2483401000000.0,2588235000000.0,2102615000000.0,2428495000000.0,3287535000000.0,3943148000000.0,3586992000000.0,2870518000000.0,4135029000000.0,3865846000000.0,4037579000000.0,4006279000000.0,3905419000000.0,4468590000000.0,3870395000000.0,4545364000000.0,3678266000000.0,4881159000000.0,4280589000000.0,2784685000000.0,4320388000000.0,4292478000000.0
Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),eps_basic_vnd,0.0,0.0,0.0,659.0,1095.0,1149.0,438.0,878.0,928.0,855.0,548.0,1180.0,1149.0,673.0,323.0,898.0,1217.0,879.0,1063.0,849.0,1224.0,797.0,1040.0,1031.0,1006.0,779.0,0.0,1017.0,0.0,0.0,0.0,542.0,0.0,0.0
Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),eps_diluted_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu nhập lãi và các khoản thu nhập tương tự,Interest and Similar Income,interest_and_similar_income,5585859000000.0,5804195000000.0,6007831000000.0,6617477000000.0,6535477000000.0,6811805000000.0,7285383000000.0,7684857000000.0,7850610000000.0,7612667000000.0,7930860000000.0,8461611000000.0,8314894000000.0,8653369000000.0,8290513000000.0,8455034000000.0,9053845000000.0,9419513000000.0,10320044000000.0,11905432000000.0,13224279000000.0,13583597000000.0,13023905000000.0,12515015000000.0,11987594000000.0,12474712000000.0,12922067000000.0,13518376000000.0,13327306000000.0,14298695000000.0,15049404000000.0,16080424000000.0,17220377000000.0,20080123000000.0
