item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
Lợi nhuận/(lỗ) trước thuế,Net profit/(loss) before tax,net_profit_loss_before_tax,1187174920958.0,877724690998.0,486771844353.0,378575795716.0
Khấu hao TSCĐ và BĐSĐT,Depreciation and amortization,depreciation_and_amortization,93041427108.0,90133614837.0,96020215375.0,86003780575.0
Chi phí dự phòng,Provisions,provisions,46514090521.0,-33917482840.0,-564285161655.0,-100881442602.0
Lãi/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Unrealized foreign exchange gain/(loss),unrealized_foreign_exchange_gain_loss,-5363059034.0,-20982394389.0,48568732348.0,-2710086423.0
Lãi/(lỗ) từ thanh lý tài sản cố định,Profit/loss from liquidating fixed assets,profit_loss_from_liquidating_fixed_assets,0.0,0.0,0.0,0.0
(Lãi)/lỗ từ hoạt động đầu tư,Profit/loss from investing activities,profit_loss_from_investing_activities,-83100397583.0,-63650132364.0,-73172617349.0,-53448978211.0
Chi phí lãi vay,Interest expense,interest_expense,32312046705.0,27532179151.0,17918568929.0,18985966367.0
Thu lãi và cổ tức,Interest income and dividend,interest_income_and_dividend,0.0,0.0,0.0,0.0
Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Operating profit/(loss) before changes in Working Capital,operating_profit_loss_before_changes_in_working_capital,439185565749.0,937333423336.0,104400548517.0,326525035422.0
(Tăng)/giảm các khoản phải thu,(Increase)/decrease in receivables,increase_decrease_in_receivables,-2401500823007.0,-281528452386.0,-95518894600.0,-777319851878.0
(Tăng)/giảm hàng tồn kho,(Increase)/decrease in inventories,increase_decrease_in_inventories,-1046203463772.0,176576365142.0,-294619400029.0,-1799316804391.0
Tăng/(giảm) các khoản phải trả,Increase/(decrease) in payables,increase_decrease_in_payables,659457934808.0,-299119555857.0,1602381918124.0,-1087802652355.0
(Tăng)/giảm chi phí trả trước,(Increase)/decrease in prepaid expenses,increase_decrease_in_prepaid_expenses,-9730615968.0,26710968912.0,69891991267.0,-51030306807.0
Tiền lãi vay đã trả,Interest paid,interest_paid,-32157141865.0,-27356754177.0,-18044341147.0,-19091881397.0
Thuế thu nhập doanh nghiệp đã nộp,Corporate Income Tax paid,corporate_income_tax_paid,-53185879294.0,-74384957432.0,-50026322064.0,-99384084935.0
Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,other_receipts_from_operating_activities,761274010.0,1661522000.0,-1415875600.0,1415875600.0
Tiền chi khác cho hoạt động kinh doanh,Other payments on operating activities,other_payments_on_operating_activities,-52371528762.0,-26277677817.0,-75990443010.0,-107510323834.0
Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh,Net cash inflows/(outflows) from operating activities,net_cash_inflows_outflows_from_operating_activities,-2495744678101.0,433614881721.0,1241059181458.0,-3613514994575.0
"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",Purchases of fixed assets and other long term assets,purchases_of_fixed_assets_and_other_long_term_assets,-39668890714.0,-44741155963.0,-371569829299.0,-172700990160.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",Proceeds from disposal of fixed assets,proceeds_from_disposal_of_fixed_assets,0.0,0.0,1581674110.0,0.0
