item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
DOANH THU HOẠT ĐỘNG,OPERATING SALES,operating_sales,114950658116.0,111646123528.0,93590301087.0,375056832158.0,142342632971.0,139921676106.0,66366217866.0,38014798892.0,-56515751359.0,169841466270.0,105511739701.0,184698009322.0,235872827804.0,353693149811.0,434931432074.0,358981850967.0,364755180903.0,213437223337.0,54424048126.0,217624865699.0,177698799911.0,259822042888.0,325103283166.0,181542584673.0,299216562768.0,305238766482.0,224627337542.0,318665864268.0,312063617998.0,239142567744.0,284407920603.0,370193994657.0,378398564136.0,309465710176.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần về hoạt động kinh doanh,Net sales,net_sales,114950658116.0,111646123528.0,93590301087.0,375056832158.0,142342632971.0,139921676106.0,66366217866.0,38014798892.0,-56515751359.0,169841466270.0,105511739701.0,184698009322.0,235872827804.0,353693149811.0,434931432074.0,358981850967.0,364755180903.0,213437223337.0,54424048126.0,217624865699.0,177698799911.0,259822042888.0,325103283166.0,181542584673.0,299216562768.0,305238766482.0,224627337542.0,318665864268.0,312063617998.0,239142567744.0,284407920603.0,370193994657.0,378398564136.0,309465710176.0
CHI PHÍ HOẠT ĐỘNG,OPERATING EXPENSE,operating_expense,-36125483100.0,-32327803881.0,-28685532409.0,-38733678197.0,-24358216885.0,-24592955306.0,-26831221205.0,-31792240144.0,-25209045273.0,-28935760567.0,-33983779873.0,-55128777581.0,-58691667228.0,-80344909490.0,-88557810545.0,-120950247372.0,-96702922347.0,-85042256659.0,-69228694460.0,-84329526367.0,-62878276635.0,-75924315166.0,-94215141330.0,-95946127402.0,-90978314208.0,-98462649983.0,-101323644961.0,-114800129061.0,-121965130409.0,-136907128458.0,-177403344539.0,-183827996900.0,-176797084288.0,-186421090334.0
LỢI NHUẬN GỘP,GROSS PROFIT,gross_profit,78825175016.0,79318319647.0,64904768678.0,336323153961.0,117984416086.0,115328720800.0,39534996661.0,6222558748.0,-81724796632.0,140905705703.0,71527959828.0,129569231741.0,177181160576.0,273348240321.0,346373621529.0,238031603595.0,268052258556.0,128394966678.0,-14804646334.0,133295339332.0,114820523276.0,183897727722.0,230888141836.0,85596457271.0,208238248560.0,206776116499.0,123303692581.0,203865735207.0,190098487589.0,102235439286.0,107004576064.0,186365997757.0,201601479848.0,123044619842.0
CHI PHÍ QUẢN LÝ CÔNG TY CHỨNG KHOÁN,GENERAL AND ADMINISTRATIVE EXPENSES,general_and_administrative_expenses,-11168588025.0,-10925531344.0,-13031336311.0,-15406347618.0,-11347559568.0,-11499408328.0,-14480499245.0,-14730939692.0,-11636766536.0,-11411242387.0,-14106860235.0,-16039529246.0,-12847405672.0,-12741014542.0,-14823692008.0,-19851709232.0,-16152044429.0,-17096201372.0,-20771661142.0,-22643958734.0,-19286762697.0,-17839688045.0,-21452600723.0,-24998090662.0,-19454965723.0,-20218730426.0,-22562204176.0,-27601918365.0,-18921217735.0,-20225749835.0,-21481035273.0,-24924352564.0,-19755156235.0,-19345804183.0
KẾT QUẢ HOẠT ĐỘNG,OPERATING PROFIT/(LOSS),operating_profit_loss,78309530689.0,73815342798.0,60237072287.0,329593696487.0,112355897740.0,113057026382.0,31824899620.0,-2299012850.0,-87542714611.0,133493587940.0,58186014397.0,114851428989.0,165870057580.0,263438392237.0,331505192055.0,217998458755.0,253115732606.0,111356712586.0,-35522478609.0,110690725606.0,98648936850.0,167579774552.0,210972638323.0,63531626379.0,190885295323.0,189046353669.0,102856745583.0,178385271260.0,172675837182.0,84400365567.0,88046219586.0,164291511301.0,184027584076.0,105318182069.0
CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP,BUSINESS INCOME TAX EXPENSES,business_income_tax_expenses,78627834614.0,74227508563.0,60438726591.0,329657534985.0,112488825922.0,113110283753.0,31971543795.0,-2347630181.0,-87452336258.0,133770064606.0,59030848245.0,115255438761.0,166350965413.0,264061387336.0,332547781194.0,218422110326.0,253462597961.0,112049059533.0,-34551495100.0,110579163180.0,98915754716.0,168080119419.0,211342510333.0,63606256285.0,191271705068.0,189595330127.0,103240799831.0,179065432119.0,173096976962.0,84690325365.0,88603960896.0,164302317602.0,184445014063.0,105615773366.0
Chi phí thuế thu nhập hiện hành,Business income tax - current,business_income_tax_current,-15721711299.0,-14870516099.0,-12072018287.0,-10307299663.0,-9542626046.0,-10945225050.0,-10937883218.0,-9501544239.0,-9779266245.0,-14197924129.0,-11655838428.0,-14421747974.0,-20695426787.0,-33871540890.0,-36525033969.0,-44315199721.0,-40401623348.0,-37299287983.0,-25497391430.0,-19676880180.0,-19779985967.0,-27981771433.0,-27686409701.0,-21578882703.0,-24645295683.0,-29096217176.0,-22561501405.0,-19552758544.0,-20130368258.0,-24073651907.0,-33489890934.0,-36245394904.0,-24529958144.0,-27568423643.0
Chi phí thuế thu nhập hoãn lại,Business income tax - deferred,business_income_tax_deferred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
