item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,15075123841774.0,14773851304782.0,14509456783696.0,15690848754234.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,1460796657834.0,1191436947177.0,1168353223865.0,787537427166.0
Tiền,Cash,cash,935822196413.0,999081140195.0,324373816991.0,544402471558.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,524974461421.0,192355806982.0,843979406874.0,243134955608.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,8769293266069.0,7853690747946.0,7835000000000.0,9712000000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,49999923600.0,0.0,0.0,0.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,0.0,0.0,0.0,0.0
Các khoản phải thu,Accounts receivable,accounts_receivable,1499565465455.0,2023939601739.0,1389626061631.0,1368425188895.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,1288591391638.0,1558167486798.0,1054403839965.0,907291179979.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,158829410549.0,382734526918.0,209275442658.0,376023812531.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,640476471376.0,604880338868.0,647809605735.0,534308540156.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-588370476766.0,-521862826727.0,-521862826727.0,-449277773508.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,2627410894534.0,3064378472830.0,3433708262496.0,3246083696300.0
Hàng tồn kho,Inventories,inventories,2627414504719.0,3064382083015.0,3433711872681.0,3246095030843.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,-3610185.0,-3610185.0,-3610185.0,-11334543.0
Tài sản lưu động khác,Other current assets,other_current_assets,718057557882.0,640405535090.0,682769235704.0,576802441873.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,45142073558.0,80428978411.0,37908796979.0,47480518225.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,672915484324.0,559976556679.0,644860438725.0,529321923648.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,0.0,0.0,0.0,0.0
Tài sản lưu động khác,Other current assets,other_current_assets,0.0,0.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,3421037648516.0,3383143182040.0,3266872197459.0,3127336571071.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,1442200000.0,1442200000.0,1517200000.0,1490200000.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,1442200000.0,1442200000.0,1517200000.0,1490200000.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,0.0,0.0,0.0,0.0
Tài sản cố định,Fixed assets,fixed_assets,2757809416719.0,2438142118954.0,2462684039239.0,2487372446663.0
GTCL TSCĐ hữu hình,Tangible fixed assets,tangible_fixed_assets,1884706374831.0,1540959674077.0,1568621628230.0,1630549558527.0
Nguyên giá TSCĐ hữu hình,Cost,cost,12120290617849.0,11677158470417.0,11647068237165.0,11684039800199.0
