item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
"Tiền mặt, vàng bạc, đá quý",Cash and precious metals,cash_and_precious_metals,8693000000.0,10003000000.0,7134000000.0,7918000000.0
Tài sản cố định,Fixed assets,fixed_assets,233608000000.0,237070000000.0,238982000000.0,237682000000.0
Tài sản cố định hữu hình,Tangible fixed assets,tangible_fixed_assets,26633000000.0,28078000000.0,27915000000.0,25975000000.0
Nguyên giá TSCĐ hữu hình,Cost,cost,109891000000.0,109819000000.0,107891000000.0,111115000000.0
Hao mòn TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-83258000000.0,-81741000000.0,-79976000000.0,-85140000000.0
Tài sản cố định thuê tài chính,Finance leased assets,finance_leased_assets,0.0,0.0,0.0,0.0
Nguyên giá TSCĐ thuê tài chính,Cost,cost,0.0,0.0,0.0,0.0
Hao mòn TSCĐ thuê tài chính,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
Tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,206975000000.0,208992000000.0,211067000000.0,211707000000.0
Nguyên giá TSCĐ vô hình,Cost,cost,277209000000.0,277209000000.0,277209000000.0,275544000000.0
Hao mòn TSCĐ vô hình,Accumulated amortization,accumulated_amortization,-70234000000.0,-68217000000.0,-66142000000.0,-63837000000.0
Bất động sản đầu tư,Investment properties,investment_properties,0.0,0.0,0.0,0.0
Nguyên giá bất động sản đầu tư,Historical cost,historical_cost,0.0,0.0,0.0,0.0
Hao mòn bất động sản đầu tư,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
"Góp vốn, đầu tư dài hạn",Investment in other entities and long term investments,investment_in_other_entities_and_long_term_investments,1794056000000.0,1784216000000.0,1784216000000.0,1778036000000.0
Đầu tư vào công ty con,Investment in subsidiaries,investment_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào công ty liên doanh,Investment in associate companies,investment_in_associate_companies,0.0,0.0,0.0,0.0
Đầu tư dài hạn khác,Other Long-term investments,other_long_term_investments,1869487000000.0,1844487000000.0,1844487000000.0,1831987000000.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,-75431000000.0,-60271000000.0,-60271000000.0,-53951000000.0
TỔNG TÀI SẢN,TOTAL ASSETS,total_assets,91756291000000.0,81765561000000.0,83058158000000.0,71622165000000.0
TỔNG NỢ PHẢI TRẢ,TOTAL LIABILITIES,total_liabilities,81341666000000.0,71622641000000.0,73181869000000.0,61916980000000.0
VỐN CHỦ SỞ HỮU,OWNER'S EQUITY,owners_equity,10414625000000.0,10142920000000.0,9876289000000.0,9705185000000.0
Vốn điều lệ,Charter capital,charter_capital,7605658000000.0,7605658000000.0,7605658000000.0,7605658000000.0
Thặng dư vốn cổ phần,Capital surplus,capital_surplus,350562000000.0,350562000000.0,350562000000.0,350562000000.0
Vốn khác,Owner's other capital,owners_other_capital,0.0,0.0,0.0,0.0
Cổ phiếu Quỹ,Treasury shares,treasury_shares,0.0,0.0,0.0,0.0
Chênh lệch đánh giá lại tài sản,Difference upon assets revaluation,difference_upon_assets_revaluation,0.0,0.0,0.0,0.0
Chênh lệch tỷ giá hối đoái,Foreign currency difference reserve,foreign_currency_difference_reserve,0.0,0.0,0.0,-12979000000.0
Lợi nhuận chưa phân phối,Retained Earnings,retained_earnings,1677430000000.0,1575649000000.0,1309018000000.0,1195353000000.0
Lợi ích của cổ đông thiểu số (trước 2015),Minority interest (Before 2015),minority_interest_before_2015,0.0,0.0,0.0,0.0
NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,LIABILITIES AND SHAREHOLDER'S EQUITY,liabilities_and_shareholders_equity,91756291000000.0,81765561000000.0,83058158000000.0,71622165000000.0
Tiền gửi tại Ngân hàng nhà nước Việt Nam,Balances with the SBV,balances_with_the_sbv,9153000000.0,107457000000.0,416460000000.0,5843000000.0
Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Placements with and loans to other credit institutions,placements_with_and_loans_to_other_credit_institutions,8260916000000.0,9728789000000.0,6408017000000.0,10167740000000.0
Chứng khoán kinh doanh,"Trading securities, net",trading_securities_net,8456741000000.0,6019561000000.0,6039085000000.0,1555444000000.0
Chứng khoán kinh doanh,Trading securities,trading_securities,8489873000000.0,6042692000000.0,6048391000000.0,1558543000000.0
Dự phòng giảm giá chứng khoán kinh doanh,Less: Provision for diminution in value of trading securities,less_provision_for_diminution_in_value_of_trading_securities,-33132000000.0,-23131000000.0,-9306000000.0,-3099000000.0
Các công cụ tài chính phái sinh và các tài sản tài chính khác,Derivatives and other financial assets,derivatives_and_other_financial_assets,0.0,0.0,0.0,0.0
Cho vay khách hàng,"Loans and advances to customers, net",loans_and_advances_to_customers_net,66390015000000.0,55676528000000.0,60885389000000.0,50660012000000.0
Cho vay khách hàng,Loans and advances to customers,loans_and_advances_to_customers,67200546000000.0,56543529000000.0,61745129000000.0,51355160000000.0
Dự phòng rủi ro cho vay khách hàng,Less: Provision for losses on loans and advances to customers,less_provision_for_losses_on_loans_and_advances_to_customers,-810531000000.0,-867001000000.0,-859740000000.0,-695148000000.0
Chứng khoán đầu tư,Investment securities,investment_securities,1638816000000.0,1729133000000.0,1757528000000.0,2198666000000.0
Chứng khoán đầu tư sẵn sàng để bán,Available-for-sales securities,available_for_sales_securities,1687051000000.0,1767495000000.0,1795912000000.0,2390496000000.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Held-to-maturity securities,held_to_maturity_securities,0.0,0.0,0.0,0.0
Dự phòng giảm giá chứng khoán đầu tư,Provision for diminution in value of investment securities,provision_for_diminution_in_value_of_investment_securities,-48235000000.0,-38362000000.0,-38384000000.0,-191830000000.0
Tài sản Có khác,Other assets,other_assets,2979293000000.0,3470799000000.0,3548257000000.0,5010824000000.0
Các khoản nợ chính phủ và NHNN Việt Nam,Due to Gov and Loans from SBV,due_to_gov_and_loans_from_sbv,0.0,0.0,0.0,0.0
Tiền gửi và vay các Tổ chức tín dụng khác,Deposits and Loans from other credit institutions,deposits_and_loans_from_other_credit_institutions,28185366000000.0,20229246000000.0,17009221000000.0,13958512000000.0
Tiền gửi của khách hàng,Deposits from customers,deposits_from_customers,8629588000000.0,9640997000000.0,14552400000000.0,11058398000000.0
Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,Derivatives and other financial liabilities,derivatives_and_other_financial_liabilities,480495000000.0,187409000000.0,255396000000.0,21845000000.0
"Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác","Funds received from Gov, international and other institutions",funds_received_from_gov_international_and_other_institutions,9174708000000.0,8469559000000.0,8636750000000.0,7391240000000.0
Phát hành giấy tờ có giá,Convertible bonds/CDs and other valuable papers issued,convertible_bonds_cds_and_other_valuable_papers_issued,32833000000000.0,30967000000000.0,30842000000000.0,28047000000000.0
Các khoản nợ khác,Other liabilities,other_liabilities,2038509000000.0,2128430000000.0,1886102000000.0,1439985000000.0
Vốn của tổ chức tín dụng,Capital,capital,7958548000000.0,7958548000000.0,7958548000000.0,7958548000000.0
Vốn đầu tư XDCB,Fund for basic construction,fund_for_basic_construction,2328000000.0,2328000000.0,2328000000.0,2328000000.0
Cổ phiếu ưu đãi,Preferred shares,preferred_shares,0.0,0.0,0.0,0.0
Quỹ của tổ chức tín dụng,Reserves,reserves,778647000000.0,608723000000.0,608723000000.0,564263000000.0
Bảo lãnh khác,Other guarantee,other_guarantee,341379000000.0,38179000000.0,38359000000.0,32093000000.0
Cam kết giao dịch hối đoái,Foreign exchange transactions commitments,foreign_exchange_transactions_commitments,0.0,0.0,0.0,0.0
Cam kết mua ngoại tệ,Foreign exchange buying commitments,foreign_exchange_buying_commitments,707994000000.0,722960000000.0,526160000000.0,0.0
Cam kết bán ngoại tệ,Foreign exchange selling commitments,foreign_exchange_selling_commitments,736602000000.0,737661000000.0,514200000000.0,0.0
Cam kết giao dịch hoán đổi,Swap commitments,swap_commitments,25941694000000.0,27458724000000.0,17891813000000.0,11657937000000.0
Cam kết giao dịch tương lai,Future commitments,future_commitments,0.0,0.0,0.0,0.0
Cam kết cho vay không hủy ngang,Irrevocable loan commitments,irrevocable_loan_commitments,0.0,0.0,0.0,0.0
Cam kết trong nghiệp vụ L/C,Letters of credit commitments,letters_of_credit_commitments,0.0,0.0,0.0,0.0
Cam kết khác,Other commitments,other_commitments,0.0,0.0,0.0,0.0
Lợi ích của cổ đông thiểu số,Minority interest,minority_interest,0.0,0.0,0.0,0.0
Tiền gửi tại các TCTD khác,Balances with other credit institutions,balances_with_other_credit_institutions,8260916000000.0,9728789000000.0,6408017000000.0,10167740000000.0
Cho vay các TCTD khác,Loans to other credit institutions,loans_to_other_credit_institutions,0.0,0.0,0.0,0.0
Dự phòng rủi ro,Allowance for balances with and loans to other credit institutions,allowance_for_balances_with_and_loans_to_other_credit_institutions,0.0,0.0,0.0,0.0
Hoạt động mua nợ,Debt Buying,debt_buying,1985000000000.0,3002005000000.0,1973090000000.0,0.0
Mua nợ,Debt Buying,debt_buying,2000000000000.0,3024690000000.0,1988000000000.0,0.0
Dự phòng rủi ro hoạt động mua nợ,Provision for losses on debt buying,provision_for_losses_on_debt_buying,-15000000000.0,-22685000000.0,-14910000000.0,0.0
Các khoản phải thu,Other receivables,other_receivables,800004000000.0,1110098000000.0,1372805000000.0,3451141000000.0
Các khoản lãi và phí phải thu,Accrued interest and fee receivables,accrued_interest_and_fee_receivables,2104274000000.0,2301127000000.0,2106002000000.0,1552538000000.0
Tài sản thuế TNDN hoãn lại,Deferred tax assets,deferred_tax_assets,0.0,0.0,0.0,0.0
Tài sản Có khác,Other assets,other_assets,121375000000.0,105934000000.0,115810000000.0,66434000000.0
Trong đó: Lợi thế thương mại,In which: Goodwill,in_which_goodwill,0.0,0.0,0.0,0.0
Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,Provision for other assets,provision_for_other_assets,-46360000000.0,-46360000000.0,-46360000000.0,-59289000000.0
Tiền gửi của các tổ chức tín dụng khác,Deposits and Loans from other credit institutions,deposits_and_loans_from_other_credit_institutions,6107210000000.0,6128000000000.0,6528858000000.0,7400000000000.0
Vay các tổ chức tín dụng khác,Loans from other credit institutions,loans_from_other_credit_institutions,22078156000000.0,14101246000000.0,10480363000000.0,6558512000000.0
"Các khoản lãi, phí phải trả",Accrued interest and fee payables,accrued_interest_and_fee_payables,1760263000000.0,1796726000000.0,1507621000000.0,1120812000000.0
Thuế TNDN hoãn lại phải trả,Deferred tax liabilities,deferred_tax_liabilities,0.0,0.0,0.0,0.0
Các khoản phải trả và công nợ khác,Other liabilities,other_liabilities,278246000000.0,331704000000.0,378481000000.0,319173000000.0
Dự phòng rủi ro khác,Allowance for other liabilities,allowance_for_other_liabilities,0.0,0.0,0.0,0.0
Vốn Góp liên doanh,Investments in joint-venture,investments_in_joint_venture,0.0,0.0,0.0,0.0
Đầu tư vào công ty liên kết,Investments in associates,investments_in_associates,0.0,0.0,0.0,0.0
