item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
"Tiền mặt, vàng bạc, đá quý",Cash and precious metals,cash_and_precious_metals,2284648000000.0,1960567000000.0,1458540000000.0,1907117000000.0
Tài sản cố định,Fixed assets,fixed_assets,663847000000.0,507921000000.0,497775000000.0,460951000000.0
Tài sản cố định hữu hình,Tangible fixed assets,tangible_fixed_assets,307499000000.0,288990000000.0,288169000000.0,262905000000.0
Nguyên giá TSCĐ hữu hình,Cost,cost,892605000000.0,852116000000.0,837302000000.0,831861000000.0
Hao mòn TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-585106000000.0,-563126000000.0,-549133000000.0,-568956000000.0
Tài sản cố định thuê tài chính,Finance leased assets,finance_leased_assets,0.0,0.0,0.0,0.0
Nguyên giá TSCĐ thuê tài chính,Cost,cost,0.0,0.0,0.0,0.0
Hao mòn TSCĐ thuê tài chính,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
Tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,356348000000.0,218931000000.0,209606000000.0,198046000000.0
Nguyên giá TSCĐ vô hình,Cost,cost,883821000000.0,726946000000.0,707800000000.0,686555000000.0
Hao mòn TSCĐ vô hình,Accumulated amortization,accumulated_amortization,-527473000000.0,-508015000000.0,-498194000000.0,-488509000000.0
Bất động sản đầu tư,Investment properties,investment_properties,0.0,0.0,0.0,0.0
Nguyên giá bất động sản đầu tư,Historical cost,historical_cost,0.0,0.0,0.0,0.0
Hao mòn bất động sản đầu tư,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
"Góp vốn, đầu tư dài hạn",Investment in other entities and long term investments,investment_in_other_entities_and_long_term_investments,8627000000.0,1236000000.0,1236000000.0,1236000000.0
Đầu tư vào công ty con,Investment in subsidiaries,investment_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào công ty liên doanh,Investment in associate companies,investment_in_associate_companies,0.0,0.0,0.0,0.0
Đầu tư dài hạn khác,Other Long-term investments,other_long_term_investments,14471000000.0,1236000000.0,1236000000.0,1236000000.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,-5844000000.0,0.0,0.0,0.0
TỔNG TÀI SẢN,TOTAL ASSETS,total_assets,440998586000000.0,412910904000000.0,407673941000000.0,355678668000000.0
TỔNG NỢ PHẢI TRẢ,TOTAL LIABILITIES,total_liabilities,395752077000000.0,368932991000000.0,365227883000000.0,315122415000000.0
VỐN CHỦ SỞ HỮU,OWNER'S EQUITY,owners_equity,45246509000000.0,43977913000000.0,42446058000000.0,40556253000000.0
Vốn điều lệ,Charter capital,charter_capital,31200000000000.0,31200000000000.0,31200000000000.0,26000000000000.0
Thặng dư vốn cổ phần,Capital surplus,capital_surplus,33460000000.0,33460000000.0,33460000000.0,33460000000.0
Vốn khác,Owner's other capital,owners_other_capital,0.0,0.0,0.0,0.0
Cổ phiếu Quỹ,Treasury shares,treasury_shares,0.0,0.0,0.0,0.0
Chênh lệch đánh giá lại tài sản,Difference upon assets revaluation,difference_upon_assets_revaluation,0.0,0.0,0.0,0.0
Chênh lệch tỷ giá hối đoái,Foreign currency difference reserve,foreign_currency_difference_reserve,35671000000.0,17633000000.0,0.0,-38559000000.0
Lợi nhuận chưa phân phối,Retained Earnings,retained_earnings,8512540000000.0,8332333000000.0,6818111000000.0,10166865000000.0
Lợi ích của cổ đông thiểu số (trước 2015),Minority interest (Before 2015),minority_interest_before_2015,0.0,0.0,0.0,0.0
NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,LIABILITIES AND SHAREHOLDER'S EQUITY,liabilities_and_shareholders_equity,440998586000000.0,412910904000000.0,407673941000000.0,355678668000000.0
Tiền gửi tại Ngân hàng nhà nước Việt Nam,Balances with the SBV,balances_with_the_sbv,7136650000000.0,5325358000000.0,9819956000000.0,6331741000000.0
Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Placements with and loans to other credit institutions,placements_with_and_loans_to_other_credit_institutions,74610124000000.0,82634414000000.0,73968963000000.0,64455608000000.0
Chứng khoán kinh doanh,"Trading securities, net",trading_securities_net,0.0,0.0,0.0,0.0
Chứng khoán kinh doanh,Trading securities,trading_securities,0.0,0.0,0.0,0.0
Dự phòng giảm giá chứng khoán kinh doanh,Less: Provision for diminution in value of trading securities,less_provision_for_diminution_in_value_of_trading_securities,0.0,0.0,0.0,0.0
Các công cụ tài chính phái sinh và các tài sản tài chính khác,Derivatives and other financial assets,derivatives_and_other_financial_assets,0.0,0.0,0.0,0.0
Cho vay khách hàng,"Loans and advances to customers, net",loans_and_advances_to_customers_net,227417123000000.0,211748343000000.0,202358240000000.0,201881888000000.0
Cho vay khách hàng,Loans and advances to customers,loans_and_advances_to_customers,230420314000000.0,214695535000000.0,205208835000000.0,204953493000000.0
Dự phòng rủi ro cho vay khách hàng,Less: Provision for losses on loans and advances to customers,less_provision_for_losses_on_loans_and_advances_to_customers,-3003191000000.0,-2947192000000.0,-2850595000000.0,-3071605000000.0
Chứng khoán đầu tư,Investment securities,investment_securities,96119146000000.0,84299119000000.0,97293272000000.0,65171218000000.0
Chứng khoán đầu tư sẵn sàng để bán,Available-for-sales securities,available_for_sales_securities,96121966000000.0,84301939000000.0,97307982000000.0,65203781000000.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Held-to-maturity securities,held_to_maturity_securities,0.0,0.0,0.0,0.0
