article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
7cb4e8944d11bb19a71eaeca71967393560cdf21ce39b7a695907fe0a8fe4f8f,VSC,vnstock:VCI,vnstock:VCI,,VSC: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Vũ Ngọc Lâm,,2025-08-07 10:41:29+00:00,2025-08-07 10:41:29+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
a29b3bf07282e845ff79b8d7315ecd355706b8885ebc8034eaa240aeb03c09b6,VSC,vnstock:VCI,vnstock:VCI,,VSC: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Trần Thị Phương Anh,,2025-08-08 08:46:48+00:00,2025-08-08 08:46:48+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
e42b353880421df2a091a7fc29222582d5720aca074e531848a85d5afc6a6cf8,VSC,vnstock:VCI,vnstock:VCI,,VSC: Báo cáo kết quả giao dịch cổ phiếu người có liên quan của Người nội bộ Hoàng Anh Tuấn,,2025-08-08 08:47:44+00:00,2025-08-08 08:47:44+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
63258131b34dee274c8cb6716aa7a55d9b50f53f7f75640189c8abd43ee412a9,VSC,vnstock:VCI,vnstock:VCI,,VSC: Báo cáo về thay đổi sở hữu của CĐ lớn Công ty TNHH MTV QLQ Ngân hàng TMCP Công thương Việt Nam,,2025-08-13 10:38:00+00:00,2025-08-13 10:38:00+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
648b2567ca0f8c34d280e2289846eedd9e81ec1e6d02ee5f9ee50c4b039e2430,VSC,vnstock:VCI,vnstock:VCI,,VSC: Nghị quyết HĐQT về việc góp vốn thành lập Công ty TNHH Hải An Green Shipping Lines,,2025-08-15 10:31:22+00:00,2025-08-15 10:31:22+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
c5631ed25e765f0bda93f83a19e70d314ef679b8dd36eb83b8935a4e9911d95b,VSC,vnstock:VCI,vnstock:VCI,,VSC: Báo cáo về ngày không còn là cổ đông lớn Công ty TNHH MTV Quản lý quỹ Ngân hàng TMCP Công Thương Việt Nam,,2025-08-15 10:33:00+00:00,2025-08-15 10:33:00+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
fd28b1e35fb804743eaa6830278227a82c1b4177bbc247b5ac90b89b2e698f1a,VSC,vnstock:VCI,vnstock:VCI,,VSC: Giải trình cổ phiếu tăng trần 5 phiên liên tiếp,,2025-08-19 08:17:37+00:00,2025-08-19 08:17:37+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,other,1.0,positive,keyword_heuristic_v1
ff4cfc1e87406f7d3db3ec5af2351e5305c32971bcb82aedcedd5fe4deee6216,VSC,vnstock:VCI,vnstock:VCI,,VSC: Nghị quyết HĐQT thông qua phương án trình ĐHĐCĐ bất thường năm 2025 về việc điều chỉnh tăng kế hoạch lợi nhuận trước thuế 2025,,2025-08-21 04:18:33+00:00,2025-08-21 04:18:33+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,earnings,1.0,positive,keyword_heuristic_v1
4f492289e285c3d6979f02f8cac53d61f06ff6195b1bc20459433b52c2f10891,VSC,vnstock:VCI,vnstock:VCI,,Viconship: Cổ đông lớn liên tục bán ra,,2025-08-25 00:55:00+00:00,2025-08-25 00:55:00+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
9f50db54d115072904bd0a1496973a8458c13800ad093df5e09fd3a7e8b8f1d3,VSC,vnstock:VCI,vnstock:VCI,,VSC: Nghị quyết HĐQT về việc thông qua tài liệu trình ĐHĐCĐ bất thường năm 2025,,2025-08-29 11:08:35+00:00,2025-08-29 11:08:35+00:00,2026-08-16 06:34:27.104182+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
