item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
"Tiền mặt, vàng bạc, đá quý",Cash and precious metals,cash_and_precious_metals,1225909329257.0,1594267599732.0,1160353537112.0,1191390675319.0
Tài sản cố định,Fixed assets,fixed_assets,629745059705.0,660599646951.0,694141350833.0,771229368620.0
Tài sản cố định hữu hình,Tangible fixed assets,tangible_fixed_assets,253279576737.0,275750839526.0,298311967113.0,365105904693.0
Nguyên giá TSCĐ hữu hình,Cost,cost,952534320799.0,944680849748.0,935691076302.0,962386301512.0
Hao mòn TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-699254744062.0,-668930010222.0,-637379109189.0,-597280396819.0
Tài sản cố định thuê tài chính,Finance leased assets,finance_leased_assets,0.0,0.0,0.0,0.0
Nguyên giá TSCĐ thuê tài chính,Cost,cost,0.0,0.0,0.0,0.0
Hao mòn TSCĐ thuê tài chính,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
Tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,376465482968.0,384848807425.0,395829383720.0,406123463927.0
Nguyên giá TSCĐ vô hình,Cost,cost,797019728759.0,794148757622.0,793982357622.0,792911264872.0
Hao mòn TSCĐ vô hình,Accumulated amortization,accumulated_amortization,-420554245791.0,-409299950197.0,-398152973902.0,-386787800945.0
Bất động sản đầu tư,Investment properties,investment_properties,0.0,0.0,0.0,0.0
Nguyên giá bất động sản đầu tư,Historical cost,historical_cost,0.0,0.0,0.0,0.0
Hao mòn bất động sản đầu tư,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
"Góp vốn, đầu tư dài hạn",Investment in other entities and long term investments,investment_in_other_entities_and_long_term_investments,0.0,0.0,0.0,0.0
Đầu tư vào công ty con,Investment in subsidiaries,investment_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào công ty liên doanh,Investment in associate companies,investment_in_associate_companies,0.0,0.0,0.0,0.0
Đầu tư dài hạn khác,Other Long-term investments,other_long_term_investments,0.0,0.0,0.0,0.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,0.0,0.0,0.0,0.0
TỔNG TÀI SẢN,TOTAL ASSETS,total_assets,351741185154313.0,344097628063307.0,322949479567113.0,315161711371066.0
TỔNG NỢ PHẢI TRẢ,TOTAL LIABILITIES,total_liabilities,315919296249515.0,309196924953867.0,289024801682522.0,282513856364562.0
VỐN CHỦ SỞ HỮU,OWNER'S EQUITY,owners_equity,35821888904798.0,34900703109440.0,33924677884591.0,32647855006504.0
Vốn điều lệ,Charter capital,charter_capital,26630522840000.0,26630522840000.0,26630522840000.0,26630522840000.0
Thặng dư vốn cổ phần,Capital surplus,capital_surplus,0.0,0.0,0.0,53271987348.0
Vốn khác,Owner's other capital,owners_other_capital,0.0,0.0,0.0,0.0
Cổ phiếu Quỹ,Treasury shares,treasury_shares,0.0,0.0,0.0,0.0
Chênh lệch đánh giá lại tài sản,Difference upon assets revaluation,difference_upon_assets_revaluation,0.0,0.0,0.0,0.0
Chênh lệch tỷ giá hối đoái,Foreign currency difference reserve,foreign_currency_difference_reserve,-10425802006.0,838406571.0,0.0,-67865605.0
Lợi nhuận chưa phân phối,Retained Earnings,retained_earnings,5878735463885.0,4946285459950.0,3971098641672.0,2740501913595.0
Lợi ích của cổ đông thiểu số (trước 2015),Minority interest (Before 2015),minority_interest_before_2015,0.0,0.0,0.0,0.0
NỢ PHẢI TRẢ VÀ VỐN CHỦ SỞ HỮU,LIABILITIES AND SHAREHOLDER'S EQUITY,liabilities_and_shareholders_equity,351741185154313.0,344097628063307.0,322949479567113.0,315161711371066.0
Tiền gửi tại Ngân hàng nhà nước Việt Nam,Balances with the SBV,balances_with_the_sbv,3333221468653.0,3682353520508.0,2883240107112.0,3139269162935.0
Tiền gửi tại các TCTD khác và cho vay các TCTD khác,Placements with and loans to other credit institutions,placements_with_and_loans_to_other_credit_institutions,58715686202065.0,65012338364453.0,53061333717576.0,51585086557334.0
Chứng khoán kinh doanh,"Trading securities, net",trading_securities_net,50876500000.0,51000500000.0,50765500000.0,0.0
Chứng khoán kinh doanh,Trading securities,trading_securities,50876500000.0,51000500000.0,50765500000.0,0.0
Dự phòng giảm giá chứng khoán kinh doanh,Less: Provision for diminution in value of trading securities,less_provision_for_diminution_in_value_of_trading_securities,0.0,0.0,0.0,0.0
Các công cụ tài chính phái sinh và các tài sản tài chính khác,Derivatives and other financial assets,derivatives_and_other_financial_assets,102054972024.0,0.0,88476577033.0,0.0
Cho vay khách hàng,"Loans and advances to customers, net",loans_and_advances_to_customers_net,215783068010916.0,200503421569508.0,195190887725518.0,192730756354787.0
Cho vay khách hàng,Loans and advances to customers,loans_and_advances_to_customers,220345278396163.0,204503673456194.0,198764945826810.0,195671011149589.0
Dự phòng rủi ro cho vay khách hàng,Less: Provision for losses on loans and advances to customers,less_provision_for_losses_on_loans_and_advances_to_customers,-4562210385247.0,-4000251886686.0,-3574058101292.0,-2940254794802.0
Chứng khoán đầu tư,Investment securities,investment_securities,59418271729237.0,60022168653166.0,58355283948524.0,53031424700875.0
Chứng khoán đầu tư sẵn sàng để bán,Available-for-sales securities,available_for_sales_securities,58308760115458.0,58792063254499.0,57068503060644.0,53066164802260.0
Chứng khoán đầu tư giữ đến ngày đáo hạn,Held-to-maturity securities,held_to_maturity_securities,1136057119157.0,1249250069512.0,1313209000824.0,0.0
Dự phòng giảm giá chứng khoán đầu tư,Provision for diminution in value of investment securities,provision_for_diminution_in_value_of_investment_securities,-26545505378.0,-19144670845.0,-26428112944.0,-34740101385.0
Tài sản Có khác,Other assets,other_assets,8754807939300.0,8516875099030.0,7259805882833.0,8362551928880.0
Các khoản nợ chính phủ và NHNN Việt Nam,Due to Gov and Loans from SBV,due_to_gov_and_loans_from_sbv,8576129506895.0,5977622379347.0,7902618040898.0,4708712023514.0
Tiền gửi và vay các Tổ chức tín dụng khác,Deposits and Loans from other credit institutions,deposits_and_loans_from_other_credit_institutions,65372669436320.0,65076679821331.0,54809627751675.0,53597345476823.0
Tiền gửi của khách hàng,Deposits from customers,deposits_from_customers,159695164166116.0,158683196107870.0,150029644383127.0,155238508114289.0
Các công cụ tài chính phái sinh và các khoản nợ tài chính khác,Derivatives and other financial liabilities,derivatives_and_other_financial_liabilities,0.0,151948104299.0,0.0,160195671897.0
"Vốn tài trợ, uỷ thác đầu tư của Chính phủ và các tổ chức tín dụng khác","Funds received from Gov, international and other institutions",funds_received_from_gov_international_and_other_institutions,8062908251789.0,7272615812174.0,6258279454840.0,6090700857435.0
Phát hành giấy tờ có giá,Convertible bonds/CDs and other valuable papers issued,convertible_bonds_cds_and_other_valuable_papers_issued,67568900000000.0,66327900000000.0,64670500000000.0,58668400000000.0
Các khoản nợ khác,Other liabilities,other_liabilities,6643524888395.0,5706962728846.0,5354132051982.0,4049994220604.0
Vốn của tổ chức tín dụng,Capital,capital,26630522840000.0,26630522840000.0,26630522840000.0,26683794827348.0
Vốn đầu tư XDCB,Fund for basic construction,fund_for_basic_construction,0.0,0.0,0.0,0.0
Cổ phiếu ưu đãi,Preferred shares,preferred_shares,0.0,0.0,0.0,0.0
Quỹ của tổ chức tín dụng,Reserves,reserves,3323056402919.0,3323056402919.0,3323056402919.0,3223626131166.0
Bảo lãnh khác,Other guarantee,other_guarantee,10705997644464.0,13091829307851.0,12810654631107.0,10327553893075.0
Cam kết giao dịch hối đoái,Foreign exchange transactions commitments,foreign_exchange_transactions_commitments,277369516164.0,270384224823.0,281839818425.0,908236260399.0
Cam kết mua ngoại tệ,Foreign exchange buying commitments,foreign_exchange_buying_commitments,3847090331760.0,273133881717.0,2893757692890.0,1046656675951.0
Cam kết bán ngoại tệ,Foreign exchange selling commitments,foreign_exchange_selling_commitments,3847568298448.0,273879871963.0,2895639800000.0,1048490527918.0
Cam kết giao dịch hoán đổi,Swap commitments,swap_commitments,313662681081016.0,192647550906504.0,177008214047747.0,178271141670243.0
Cam kết giao dịch tương lai,Future commitments,future_commitments,0.0,0.0,0.0,0.0
Cam kết cho vay không hủy ngang,Irrevocable loan commitments,irrevocable_loan_commitments,0.0,0.0,0.0,0.0
Cam kết trong nghiệp vụ L/C,Letters of credit commitments,letters_of_credit_commitments,666310292932.0,543569290317.0,601509002070.0,679231687090.0
Cam kết khác,Other commitments,other_commitments,4424629780048.0,4758676964324.0,4672128793102.0,4467838504332.0
Lợi ích của cổ đông thiểu số,Minority interest,minority_interest,0.0,0.0,0.0,0.0
Tiền gửi tại các TCTD khác,Balances with other credit institutions,balances_with_other_credit_institutions,57715686202065.0,64902611364453.0,52951606717576.0,51475359557334.0
Cho vay các TCTD khác,Loans to other credit institutions,loans_to_other_credit_institutions,1000000000000.0,109727000000.0,109727000000.0,109727000000.0
Dự phòng rủi ro,Allowance for balances with and loans to other credit institutions,allowance_for_balances_with_and_loans_to_other_credit_institutions,0.0,0.0,0.0,0.0
Hoạt động mua nợ,Debt Buying,debt_buying,3727543943156.0,4054603109959.0,4205191220572.0,4350002622316.0
Mua nợ,Debt Buying,debt_buying,3795367794918.0,4085242428171.0,4236968484204.0,4382874178656.0
Dự phòng rủi ro hoạt động mua nợ,Provision for losses on debt buying,provision_for_losses_on_debt_buying,-67823851762.0,-30639318212.0,-31777263632.0,-32871556340.0
Các khoản phải thu,Other receivables,other_receivables,3255168219652.0,2965282864125.0,2723578580007.0,2947187281439.0
Các khoản lãi và phí phải thu,Accrued interest and fee receivables,accrued_interest_and_fee_receivables,4154345567228.0,4145236587551.0,3346030161632.0,3207126570325.0
Tài sản thuế TNDN hoãn lại,Deferred tax assets,deferred_tax_assets,13732160979.0,11443467483.0,9154773987.0,0.0
Tài sản Có khác,Other assets,other_assets,1335466892141.0,1415927823808.0,1210455383434.0,2213038077116.0
Trong đó: Lợi thế thương mại,In which: Goodwill,in_which_goodwill,0.0,0.0,0.0,0.0
Các khoản dự phòng rủi ro cho các tài sản Có nội bảng khác,Provision for other assets,provision_for_other_assets,-3904900700.0,-21015643937.0,-29413016227.0,-4800000000.0
Tiền gửi của các tổ chức tín dụng khác,Deposits and Loans from other credit institutions,deposits_and_loans_from_other_credit_institutions,64503186836320.0,62048247571331.0,54809627751675.0,51441196476823.0
Vay các tổ chức tín dụng khác,Loans from other credit institutions,loans_from_other_credit_institutions,869482600000.0,3028432250000.0,0.0,2156149000000.0
"Các khoản lãi, phí phải trả",Accrued interest and fee payables,accrued_interest_and_fee_payables,5457024281455.0,4630190357980.0,3395975004874.0,2804852020278.0
Thuế TNDN hoãn lại phải trả,Deferred tax liabilities,deferred_tax_liabilities,0.0,0.0,0.0,0.0
Các khoản phải trả và công nợ khác,Other liabilities,other_liabilities,1186500606940.0,1076772370866.0,1958157047108.0,1245142200326.0
Dự phòng rủi ro khác,Allowance for other liabilities,allowance_for_other_liabilities,0.0,0.0,0.0,0.0
Vốn Góp liên doanh,Investments in joint-venture,investments_in_joint_venture,0.0,0.0,0.0,0.0
Đầu tư vào công ty liên kết,Investments in associates,investments_in_associates,0.0,0.0,0.0,0.0
