item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,9402120042096.0,9682981516659.0,9321970265394.0,9495012256535.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,1502120405341.0,2093771897470.0,2008261260343.0,1678417812091.0
Tiền,Cash,cash,1481091605341.0,2072774297470.0,2008261260343.0,1573095072365.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,21028800000.0,20997600000.0,0.0,105322739726.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,1691510529116.0,1943169708793.0,2377483974663.0,2699749641625.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,44471156119.0,44471156119.0,44471156119.0,24029181119.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,-10289535627.0,-9799311027.0,-6985045157.0,-1202359367.0
Các khoản phải thu,Accounts receivable,accounts_receivable,2875213415282.0,2624054771738.0,1984670923966.0,2213317710161.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,2194876144513.0,2024480519989.0,1633824775048.0,1887361968659.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,267925851199.0,233760208045.0,108606492614.0,122439329702.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,417779195270.0,371181819404.0,247607432004.0,211020708544.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-5367775700.0,-5367775700.0,-5367775700.0,-7504296744.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,2124353447224.0,2883391131367.0,2784994459066.0,2728134706368.0
Hàng tồn kho,Inventories,inventories,2283675061108.0,3124494409073.0,2995070909025.0,2835181617925.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,-159321613884.0,-241103277706.0,-210076449959.0,-107046911557.0
Tài sản lưu động khác,Other current assets,other_current_assets,150115954440.0,138594007291.0,166559647356.0,175392386290.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,26551471705.0,26172954373.0,23836369025.0,20305390939.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,120165859256.0,104454448280.0,141490174410.0,155086995351.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,3393623479.0,7961604638.0,1233103921.0,0.0
Tài sản lưu động khác,Other current assets,other_current_assets,5000000.0,5000000.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,4175674885778.0,4072902698192.0,4086318294951.0,4006775803156.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,2547456090.0,2547456090.0,2547456090.0,2547456090.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,2547456090.0,2547456090.0,2547456090.0,2547456090.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,0.0,0.0,0.0,0.0
Tài sản cố định,Fixed assets,fixed_assets,3219207538288.0,3244422019672.0,3310396934595.0,3238694084777.0
GTCL TSCĐ hữu hình,Tangible fixed assets,tangible_fixed_assets,2588303231490.0,2658241300125.0,2717200154253.0,2786790981662.0
Nguyên giá TSCĐ hữu hình,Cost,cost,5608323009865.0,5578012053857.0,5542004450384.0,5508492143311.0
Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-3020019778375.0,-2919770753732.0,-2824804296131.0,-2721701161649.0
GTCL tài sản thuê tài chính,Finance lease assets,finance_lease_assets,0.0,0.0,0.0,0.0
Nguyên giá tài sản thuê tài chính,Cost,cost,0.0,0.0,0.0,0.0
Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
GTCL tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,630904306798.0,586180719547.0,593196780342.0,451903103115.0
Nguyên giá TSCĐ vô hình,Cost,cost,755554976925.0,704005940142.0,703945940142.0,554813098744.0
Khấu hao lũy kế TSCĐ vô hình,Accumulated depreciation,accumulated_depreciation,-124650670127.0,-117825220595.0,-110749159800.0,-102909995629.0
Xây dựng cơ bản đang dang dở (trước 2015),Construction in progress (before 2015),construction_in_progress_before_2015,0.0,0.0,0.0,0.0
Giá trị ròng tài sản đầu tư,Investment properties,investment_properties,238370000006.0,238725000005.0,239080000004.0,239435000003.0
Nguyên giá tài sản đầu tư,Cost,cost,240500000000.0,240500000000.0,240500000000.0,240500000000.0
Khấu hao lũy kế tài sản đầu tư,Accumulated depreciation,accumulated_depreciation,-2129999994.0,-1774999995.0,-1419999996.0,-1064999997.0
Đầu tư dài hạn,Long-term investments,long_term_investments,53678429978.0,55942429978.0,55942429978.0,73139006074.0
Đầu tư vào các công ty con,Investments in subsidiaries,investments_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào các công ty liên kết,Investments in associates,investments_in_associates,0.0,0.0,0.0,17196576096.0
Đầu tư dài hạn khác,Other long-term investments,other_long_term_investments,3678429978.0,5942429978.0,5942429978.0,5942429978.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,0.0,0.0,0.0,0.0
Lợi thế thương mại (trước 2015),Goodwill (before 2015),goodwill_before_2015,0.0,0.0,0.0,0.0
Tài sản dài hạn khác,Other long-term assets,other_long_term_assets,371052891119.0,375958227550.0,381444117370.0,360175632158.0
Trả trước dài hạn,Long-term prepayments,long_term_prepayments,225176873471.0,221284247346.0,217975891175.0,191177029068.0
Thuế thu nhập hoãn lại,Deferred income tax assets,deferred_income_tax_assets,8194737649.0,8213530288.0,8228606362.0,4979813341.0
Các tài sản dài hạn khác,Other long-term assets,other_long_term_assets,137681279999.0,146460449916.0,0.0,0.0
TỔNG CỘNG TÀI SẢN,Total Assets,total_assets,13577794927874.0,13755884214851.0,13408288560345.0,13501788059691.0
NỢ PHẢI TRẢ,Liabilities,liabilities,3760389863124.0,3425056091310.0,3363415011779.0,3336272965338.0
Nợ ngắn hạn,Current liabilities,current_liabilities,3706975210265.0,3372748217356.0,3311251179674.0,3293549535643.0
Vay ngắn hạn,Short-term borrowings,short_term_borrowings,2469901369556.0,2300004103471.0,2046146063429.0,1989315755804.0
Phải trả người bán,Trade accounts payable,trade_accounts_payable,457612167741.0,436395225050.0,327645700050.0,357180661014.0
