item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,825661216000000.0,669086072000000.0,658772464000000.0,590641891000000.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,76395280000000.0,54750360000000.0,73542242000000.0,72150719000000.0
Tiền,Cash,cash,67955145000000.0,47992026000000.0,35989397000000.0,52451984000000.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,8440135000000.0,6758334000000.0,37552845000000.0,19698735000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,29033705000000.0,19157245000000.0,9838444000000.0,7918430000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,399045000000.0,0.0,1583614000000.0,0.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,0.0,0.0,0.0,0.0
Các khoản phải thu,Accounts receivable,accounts_receivable,316214505000000.0,251349280000000.0,267209963000000.0,267274537000000.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,40364208000000.0,36575948000000.0,35747342000000.0,29339826000000.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,135637373000000.0,84629574000000.0,84195016000000.0,72962931000000.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,140915203000000.0,130822438000000.0,139625305000000.0,141791491000000.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-702279000000.0,-678680000000.0,-796094000000.0,-911782000000.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,261745101000000.0,217153958000000.0,201580276000000.0,185624958000000.0
Hàng tồn kho,Inventories,inventories,267712970000000.0,231229383000000.0,213465632000000.0,199871279000000.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,-5967869000000.0,-14075425000000.0,-11885356000000.0,-14246321000000.0
Tài sản lưu động khác,Other current assets,other_current_assets,142272625000000.0,126675229000000.0,106601539000000.0,57673247000000.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,5252569000000.0,4402833000000.0,4610562000000.0,4878936000000.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,8762946000000.0,13952306000000.0,13568614000000.0,13202119000000.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,367793000000.0,226516000000.0,266775000000.0,207729000000.0
Tài sản lưu động khác,Other current assets,other_current_assets,127889317000000.0,108093574000000.0,88155588000000.0,39384463000000.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,483276351000000.0,509608676000000.0,459850161000000.0,497228434000000.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,30043365000000.0,24003506000000.0,21088868000000.0,25550797000000.0
