article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
8ece6331c926c3e73b59f266e487ae6110823ecd90ab8d23954689735013eba6,VHC,vnstock:VCI,vnstock:VCI,,Vĩnh Hoàn muốn mua lại cổ phiếu để giảm vốn điều lệ,,2026-01-13 02:40:00+00:00,2026-01-13 02:40:00+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,corporate_action,-1.0,negative,keyword_heuristic_v1
999c8283176ddb90644b6a60158cbfdefed22d99606870ac71ac63ee85c3f2f0,VHC,vnstock:VCI,vnstock:VCI,,VHC: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Lê Ngọc Tiên,,2026-01-14 09:03:17+00:00,2026-01-14 09:03:17+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
0af1ec3c00f3db7ddb982b3d8577ac26266b9cf5c3d77108c73c012d66e1e90d,VHC,vnstock:VCI,vnstock:VCI,,VHC: Báo cáo kết quả giao dịch cổ phiếu của tổ chức có liên quan đến Người nội bộ Công đoàn cơ sở Công ty Cổ phần Vĩnh Hoàn,,2026-01-15 10:15:01+00:00,2026-01-15 10:15:01+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
99aa56b5324991fa7cd04c86195d5755385ad9f5afb0896b05810b04fc4c04db,VHC,vnstock:VCI,vnstock:VCI,,VHC: Thông báo ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,,2026-01-16 03:52:50+00:00,2026-01-16 03:52:50+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
1888e31a592991cc273edf75ff579523b96aeeeba79e3c652d9b043dfba27329,VHC,vnstock:VCI,vnstock:VCI,,VHC: Tài liệu lấy ý kiến cổ đông bằng văn bản,,2026-01-27 10:34:58+00:00,2026-01-27 10:34:58+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
8c7d8c17f13a78a898f02a807c843f9cb4f5bd6afc094e637dfe55bf7ab6773a,VHC,vnstock:VCI,vnstock:VCI,,Vĩnh Hoàn muốn mua lại 15 triệu cổ phiếu để giảm vốn điều lệ,,2026-01-28 02:32:00+00:00,2026-01-28 02:32:00+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,other,-1.0,negative,keyword_heuristic_v1
ba03a66b1d52316e5b6a6b533bc050071047a9c65c9ecb254023ccc34d71f94a,VHC,vnstock:VCI,vnstock:VCI,,VHC: Báo cáo tình hình quản trị công ty năm 2025,,2026-01-29 08:41:51+00:00,2026-01-29 08:41:51+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
db58bd24b7e43cb63bd902e4cc40130a3123671630f743b25819dc75a1e6787a,VHC,vnstock:VCI,vnstock:VCI,,VHC: Thông báo thay đổi chức danh người nội bộ,,2026-02-02 08:51:00+00:00,2026-02-02 08:51:00+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
00844659fe855f76119bb724b3d74b29dcfb7a179b7fa2568d04fafba95f15ed,VHC,vnstock:VCI,vnstock:VCI,,VHC: Nghị quyết HĐQT về việc thông qua mô hình quản trị và hệ thống cấp bậc chức danh mới,,2026-02-02 08:52:00+00:00,2026-02-02 08:52:00+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
7ef118da8aef7c11bd19499915b13213adf18640abc91d46459103b2f2ad1044,VHC,vnstock:VCI,vnstock:VCI,,VHC: Nhắc nhở chậm CBTT BCTC quý 4/2025,,2026-02-03 10:36:06+00:00,2026-02-03 10:36:06+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,earnings,0.0,neutral,keyword_heuristic_v1
3609e37299624f067b26325a747b4dfd6ec98a3ce00d9ad0b964de6636d9a841,VHC,vnstock:VCI,vnstock:VCI,,Vĩnh Hoàn (VHC) bị nhắc nhở vì chậm công bố báo cáo tài chính quý IV/2025,,2026-02-03 14:43:00+00:00,2026-02-03 14:43:00+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,earnings,0.0,neutral,keyword_heuristic_v1
53a66df6385078dbff526769176d7af2e7667c4e15f0caf8c6f5eb2ed0a2e514,VHC,vnstock:VCI,vnstock:VCI,,VHC: Giải trình biến động KQKD HN quý 4/2025 so với cùng kỳ năm trước,,2026-02-05 07:12:46+00:00,2026-02-05 07:12:46+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
349e7200de3389a8ee3a00a1ff051a09c6dad80c3b94861de1a515fd3f4866fa,VHC,vnstock:VCI,vnstock:VCI,,"Vĩnh Hoàn (VHC): Lợi nhuận sau thuế quý IV/2025 đạt xấp xỉ 245 tỷ đồng, giảm 43,4% so với cùng kỳ",,2026-02-05 09:42:00+00:00,2026-02-05 09:42:00+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,earnings,0.0,neutral,keyword_heuristic_v1
aceff1ebc1a0987a341099e4b2e154cce7cfbff38723953015e5e131ded2d64b,VHC,vnstock:VCI,vnstock:VCI,,VHC: Biên bản kiểm phiếu và Nghị quyết ĐHĐCĐ về việc lấy ý kiến cổ đông bằng văn bản,,2026-02-13 06:19:22+00:00,2026-02-13 06:19:22+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
49da2c18e6b48c8bd77015672678926742af91625e2484ca273e0fe7019912c1,VHC,vnstock:VCI,vnstock:VCI,,"Tháng 1/2026, doanh thu của Vĩnh Hoàn (VHC) tăng 13%, tiếp tục hụt hơi tại thị trường nội địa",,2026-02-25 09:20:00+00:00,2026-02-25 09:20:00+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,earnings,1.0,positive,keyword_heuristic_v1
0394810d6de36107a84435188b6e3dfa2035f0dfb997060f3985676803771262,VHC,vnstock:VCI,vnstock:VCI,,VHC: Thông báo thay đổi nhân sự,,2026-03-02 06:49:28+00:00,2026-03-02 06:49:28+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
b67d76ab388c9eb7074f583cf099ff4f05dbd72d86c300a68e0788aeaa61d1fa,VHC,vnstock:VCI,vnstock:VCI,,VHC: Nghị quyết HĐQT thông qua việc vay vốn tại Vietcombank - Chi nhánh TP.HCM,,2026-03-03 10:29:07+00:00,2026-03-03 10:29:07+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
96e509598fcf558da2839ccc49f12337ffe4ef9fe0b559100fbd1f7654437d20,VHC,vnstock:VCI,vnstock:VCI,,VHC: Nghị quyết HĐQT về việc gia hạn thời gian tổ chức ĐHĐCĐ thường niên năm 2026,,2026-03-06 10:49:43+00:00,2026-03-06 10:49:43+00:00,2026-08-16 06:25:25.476566+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
