item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,140416883673666.0,153490283847049.0,150363051574128.0,138881374950962.0
Tiền và các khoản tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,3853168442149.0,2608787972765.0,4194682648364.0,5301653473566.0
Tiền,Cash,cash,856441137539.0,1289540861892.0,1302431953192.0,1135915473566.0
Các khoản tương đương tiền,Cash Equivalents,cash_equivalents,2996727304610.0,1319247110873.0,2892250695172.0,4165738000000.0
Các khoản đầu tư tài chính ngắn hạn,Short-term investments,short_term_investments,124243039827612.0,138675062617123.0,127381983413999.0,115587642309843.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,4254698112110.0,4241920580373.0,4083129427724.0,3645838402156.0
Dự phòng đầu tư ngắn hạn,Provisions for impairments of short-term investments,provisions_for_impairments_of_short_term_investments,-1448940686725.0,-1394763218123.0,-169920276247.0,-158718868003.0
Các khoản phải thu,Accounts receivable,accounts_receivable,7733355597106.0,7477047099487.0,14292369235960.0,13954005000442.0
Phải thu của khách hàng,Trade accounts receivable,trade_accounts_receivable,2984708359625.0,2408464553625.0,9601934425230.0,8584205519138.0
Trả trước cho người bán,Prepayments to suppliers,prepayments_to_suppliers,24982954355.0,31028562638.0,30991819968.0,35357996958.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu về XDCB,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Các khoản phải thu khác,Other receivables,other_receivables,5244336859951.0,5553658460101.0,593697134166.0,557539901577.0
Dự phòng các khoản phải thu khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-520672576825.0,-516104476877.0,-544823774050.0,-299911018421.0
Hàng tồn kho,Inventories,inventories,117528820750.0,84114822132.0,68010867539.0,85668120701.0
Hàng tồn kho,Inventories,inventories,117528820750.0,84114822132.0,68010867539.0,85668120701.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,0.0,0.0,0.0,0.0
Tài sản ngắn hạn khác,Other current assets,other_current_assets,793572322925.0,917698623878.0,743595209649.0,652396088990.0
Chi phí trả trước ngắn hạn,Short-term prepaid expense,short_term_prepaid_expense,774196496293.0,897604527538.0,731394413243.0,636776739580.0
Các khoản phải thu của Nhà nước,Receivables from State,receivables_from_state,4861106497.0,9836902848.0,9014490097.0,4932284497.0
Tài sản ngắn hạn khác,Others,others,13873971816.0,3224861101.0,3146375254.0,10449438743.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,175266333288161.0,153997427715811.0,141442600516098.0,133908633990764.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,77355689516.0,81958425127.0,75345866505.0,73881301610.0
Phải thu khách hàng dài hạn,Long-term trade receivables,long_term_trade_receivables,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,77355689516.0,81958425127.0,75345866505.0,73881301610.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,0.0,0.0,0.0,0.0
Tài sản cố định,Fixed assets,fixed_assets,1624222094908.0,1670992276357.0,1710867803238.0,1756248438936.0
Tài sản cố định hữu hình,Tangible fixed assets,tangible_fixed_assets,756010621440.0,777832843443.0,793037340532.0,813490355283.0
Nguyên giá,Cost,cost,2774912295461.0,2772066617539.0,2758411713643.0,2754942728394.0
Giá trị hao mòn lũy kế,Accumulated depreciation,accumulated_depreciation,-2018901674021.0,-1994233774096.0,-1965374373111.0,-1941452373111.0
Tài sản cố định thuê tài chính,Finance lease assets,finance_lease_assets,0.0,0.0,0.0,0.0
Nguyên giá,Cost,cost,0.0,0.0,0.0,0.0
Giá trị hao mòn lũy kế,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
Tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,868211473468.0,893159432914.0,917830462706.0,942758083653.0
Nguyên giá,Cost,cost,1845724895591.0,1844787895591.0,1843480920591.0,1842726353033.0
