item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
Lợi nhuận/(lỗ) trước thuế,Net profit/(loss) before tax,net_profit_loss_before_tax,7184684207426.0,10762183839545.0,4600129962763.0,4628313172434.0
Khấu hao TSCĐ và BĐSĐT,Depreciation and amortization,depreciation_and_amortization,2851263156834.0,2854213903270.0,2882676563353.0,2169156032825.0
Chi phí dự phòng,Provisions,provisions,29729264501.0,-394463126.0,-12074483403.0,10882237428.0
Lãi/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Unrealized foreign exchange gain/(loss),unrealized_foreign_exchange_gain_loss,36508026287.0,-93187660506.0,-36094914050.0,-56814712069.0
Lãi/(lỗ) từ thanh lý tài sản cố định,Profit/loss from liquidating fixed assets,profit_loss_from_liquidating_fixed_assets,0.0,0.0,0.0,0.0
(Lãi)/lỗ từ hoạt động đầu tư,Profit/loss from investing activities,profit_loss_from_investing_activities,-312411561122.0,-5113315374186.0,-293829106766.0,-454485515064.0
Chi phí lãi vay,Interest expense,interest_expense,1519613868123.0,1333414699291.0,1236524775157.0,812194101705.0
Thu lãi và cổ tức,Interest income and dividend,interest_income_and_dividend,0.0,0.0,0.0,0.0
Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Operating profit/(loss) before changes in Working Capital,operating_profit_loss_before_changes_in_working_capital,11309386962049.0,9742914944288.0,8377332797054.0,7109245317259.0
(Tăng)/giảm các khoản phải thu,(Increase)/decrease in receivables,increase_decrease_in_receivables,-2192449788291.0,-3247077198393.0,-2605118841180.0,-167609437136.0
(Tăng)/giảm hàng tồn kho,(Increase)/decrease in inventories,increase_decrease_in_inventories,-12416888818121.0,6689926170566.0,-7580580412836.0,3191714046698.0
Tăng/(giảm) các khoản phải trả,Increase/(decrease) in payables,increase_decrease_in_payables,10937459023519.0,-2632265270173.0,12796369447003.0,-812631275870.0
(Tăng)/giảm chi phí trả trước,(Increase)/decrease in prepaid expenses,increase_decrease_in_prepaid_expenses,-458042256988.0,101663240118.0,-1247137898314.0,-253644124207.0
Tiền lãi vay đã trả,Interest paid,interest_paid,-1463319682421.0,-1339109587744.0,-1142569855154.0,-667863337041.0
Thuế thu nhập doanh nghiệp đã nộp,Corporate Income Tax paid,corporate_income_tax_paid,-217272876996.0,-2210061924270.0,-282396590908.0,-36294935712.0
Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,other_receipts_from_operating_activities,0.0,0.0,439016917840.0,0.0
Tiền chi khác cho hoạt động kinh doanh,Other payments on operating activities,other_payments_on_operating_activities,-245192384986.0,-289234924371.0,-190617586065.0,-68517258315.0
Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh,Net cash inflows/(outflows) from operating activities,net_cash_inflows_outflows_from_operating_activities,5253680177765.0,6816755450021.0,8564297977440.0,8294398995676.0
"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",Purchases of fixed assets and other long term assets,purchases_of_fixed_assets_and_other_long_term_assets,-6703186347074.0,-5489839982929.0,-1885559821997.0,-13174576334243.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",Proceeds from disposal of fixed assets,proceeds_from_disposal_of_fixed_assets,4953208163.0,5137451465.0,29666213081.0,3219518312.0
"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","Loans granted, purchases of debt instruments",loans_granted_purchases_of_debt_instruments,-19094908027888.0,-15410488328272.0,-9695300000000.0,-5995439000000.0
"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","Collection of loans, proceeds from sales of debts instruments",collection_of_loans_proceeds_from_sales_of_debts_instruments,15873130453662.0,9808255809184.0,6932197909676.0,4707217381781.0
Tiền chi đầu tư góp vốn vào đơn vị khác,Investments in other entities,investments_in_other_entities,-1660000000000.0,-1860000000000.0,-373200000000.0,-70900000000.0
Tiền thu hồi đầu tư góp vốn vào đơn vị khác,Proceeds from divestment in other entities,proceeds_from_divestment_in_other_entities,46272643836.0,9754502725420.0,1155000000000.0,209046191384.0
"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Dividends and interest received,dividends_and_interest_received,587724826707.0,271138307918.0,229515144802.0,383190902192.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash inflows/(outflows) from investing activities,net_cash_inflows_outflows_from_investing_activities,-10946013242594.0,-2921294017214.0,-3607680554438.0,-13938241340574.0
"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",Proceeds from issue of shares,proceeds_from_issue_of_shares,20080000000.0,906464079800.0,-1098200000000.0,1260500000000.0
