item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
DOANH THU HOẠT ĐỘNG,OPERATING SALES,operating_sales,838415182119.0,690750404143.0,418501548448.0,402149244675.0,293350024669.0,469446798439.0,388815558441.0,408518662066.0,446843690838.0,438832926027.0,513959884994.0,848269470815.0,1162949486865.0,1081640867668.0,1093161069899.0,1122361413380.0,1067998337779.0,1187789521842.0,758977756122.0,886679177287.0,630485845565.0,587519697833.0,823664590659.0,861493663402.0,863078067158.0,1093900018066.0,1137722605569.0,1181539701299.0,999576787007.0,1073464552077.0,1664891762002.0,1398219469346.0,1466403243730.0,1235389922165.0
Các khoản giảm trừ doanh thu,Sales deductions,sales_deductions,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu thuần về hoạt động kinh doanh,Net sales,net_sales,838415182119.0,690750404143.0,418501548448.0,402149244675.0,293350024669.0,469446798439.0,388815558441.0,408518662066.0,446843690838.0,438832926027.0,513959884994.0,848269470815.0,1162949486865.0,1081640867668.0,1093161069899.0,1122361413380.0,1067998337779.0,1187789521842.0,758977756122.0,886679177287.0,630485845565.0,587519697833.0,823664590659.0,861493663402.0,863078067158.0,1093900018066.0,1137722605569.0,1181539701299.0,999576787007.0,1073464552077.0,1664891762002.0,1398219469346.0,1466403243730.0,1235389922165.0
CHI PHÍ HOẠT ĐỘNG,OPERATING EXPENSE,operating_expense,-395553915389.0,-463924982946.0,-209408399325.0,-259716512880.0,-149118320146.0,-293255268827.0,-201413782567.0,-200353168946.0,-274558486957.0,-204370353753.0,-294821393629.0,-599265320570.0,-709880191391.0,-669652957230.0,-597111394896.0,-758776226582.0,-622001835022.0,-761626944496.0,-462977707039.0,-639613518716.0,-391091628443.0,-306639813042.0,-469417159460.0,-528569194769.0,-413876760152.0,-586249843742.0,-761449631090.0,-793787588354.0,-613065059305.0,-715569862201.0,-973716930057.0,-850062931202.0,-976872790466.0,-775954078510.0
LỢI NHUẬN GỘP,GROSS PROFIT,gross_profit,442861266730.0,226825421197.0,209093149123.0,142432731795.0,144231704523.0,176191529612.0,187401775874.0,208165493120.0,172285203881.0,234462572274.0,219138491365.0,249004150245.0,453069295474.0,411987910438.0,496049675003.0,363585186798.0,445996502757.0,426162577346.0,296000049083.0,247065658571.0,239394217122.0,280879884791.0,354247431199.0,332924468633.0,449201307006.0,507650174324.0,376272974479.0,387752112945.0,386511727702.0,357894689876.0,691174831945.0,548156538144.0,489530453264.0,459435843655.0
CHI PHÍ QUẢN LÝ CÔNG TY CHỨNG KHOÁN,GENERAL AND ADMINISTRATIVE EXPENSES,general_and_administrative_expenses,-40154259005.0,-43081262207.0,-44366005460.0,-53838306388.0,-43201052365.0,-40788478831.0,-46664099145.0,-56145836787.0,-47483771823.0,-46862505156.0,-44170133579.0,-77770187919.0,-52927579977.0,-60177204256.0,-98866422676.0,-84841347381.0,-94346532725.0,-77905393653.0,-90563275888.0,-87952401935.0,-86279550086.0,-85001873166.0,-88075129775.0,-108110820784.0,-104648547293.0,-118887712323.0,-101380510754.0,-103388780397.0,-104900153338.0,-118304475982.0,-141455437625.0,-147245650737.0,-127386490055.0,-119103612485.0
KẾT QUẢ HOẠT ĐỘNG,OPERATING PROFIT/(LOSS),operating_profit_loss,404393275399.0,183987714436.0,164925009839.0,88777355310.0,102231983315.0,135955383071.0,140924007100.0,152199392060.0,126095474783.0,187712366980.0,175116731332.0,171289945190.0,401700242324.0,352002801961.0,397600020353.0,278944406646.0,353458991421.0,348738436082.0,205889949341.0,159305617357.0,154466892105.0,196178305461.0,266440727982.0,225122788032.0,345759838941.0,389642723365.0,275284436719.0,284639228611.0,283121282762.0,239690088493.0,549945875669.0,401455579104.0,363322463834.0,340494018872.0
CHI PHÍ THUẾ THU NHẬP DOANH NGHIỆP,BUSINESS INCOME TAX EXPENSES,business_income_tax_expenses,404472193581.0,183987714436.0,164925009839.0,88800737128.0,102231983315.0,135973769435.0,140963052555.0,152236973877.0,126107565692.0,187754984404.0,175116731332.0,171326154281.0,401700242324.0,352019112961.0,397600020353.0,279015942009.0,353872136875.0,348738436082.0,205889949341.0,159305617357.0,154488710287.0,196178305461.0,266440727982.0,225122788032.0,345759838941.0,389880552456.0,275284436719.0,284639228611.0,283121282762.0,239721906675.0,549974666578.0,401485324559.0,363352379743.0,340473189705.0
Chi phí thuế thu nhập hiện hành,Business income tax - current,business_income_tax_current,-80694720800.0,-35893901520.0,-32517439010.0,-16684859800.0,-20266089660.0,-25337441320.0,-28132365500.0,-23826556430.0,-25128792380.0,-37352761180.0,-33069649700.0,-35382154300.0,-79895074640.0,-68835210370.0,-79148371840.0,-56014262210.0,-71125832495.0,-69418103300.0,-40799274928.0,-34238315498.0,-30732814738.0,-38966513492.0,-52334250894.0,-46193528199.0,-68904997405.0,-77660734291.0,-52890521313.0,-57376504430.0,-56399186193.0,-47351760515.0,-109438540116.0,-82077191417.0,-72631931949.0,-67297255641.0
Chi phí thuế thu nhập hoãn lại,Business income tax - deferred,business_income_tax_deferred,853081226.0,-853081226.0,-914579482.0,0.0,0.0,0.0,-186922656.0,-1091485239.0,0.0,-280383984.0,0.0,1360000000.0,0.0,0.0,0.0,619982500.0,0.0,0.0,0.0,263262500.0,0.0,0.0,0.0,355441468.0,0.0,1136838000.0,0.0,-213092934.0,0.0,0.0,0.0,-419116095.0,0.0,0.0
LỢI NHUẬN KẾ TOÁN SAU THUẾ,NET PROFIT/(LOSS) AFTER TAX,net_profit_loss_after_tax,324630554007.0,147240731690.0,131492991347.0,72115877328.0,81965893655.0,110636328115.0,112643764399.0,127318932208.0,100978773312.0,150121839240.0,142047081632.0,137303999981.0,321805167684.0,283183902591.0,318451648513.0,223621662299.0,282746304380.0,279320332782.0,165090674413.0,125330564359.0,123755895549.0,157211791969.0,214106477088.0,179284701301.0,276854841536.0,313356656165.0,222393915406.0,227049631247.0,226722096569.0,192370146160.0,440536126462.0,318989017047.0,290720447794.0,273175934064.0
Lợi nhuận thuần phân bổ cho lợi ích của cổ đông không kiểm soát,Business income tax - deferred,business_income_tax_deferred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lợi nhuận sau thuế phân bổ cho chủ sở hữu,Attributable to parent company,attributable_to_parent_company,324630554007.0,147240731690.0,131492991347.0,72115877328.0,81965893655.0,110636328115.0,112643764399.0,127318932208.0,100978773312.0,150121839240.0,142047081632.0,137303999981.0,321805167684.0,283183902591.0,318451648513.0,223621662299.0,282746304380.0,279320332782.0,165090674413.0,125330564359.0,123755895549.0,157211791969.0,214106477088.0,179284701301.0,276854841536.0,313356656165.0,222393915406.0,227049631247.0,226722096569.0,192370146160.0,440536126462.0,318989017047.0,290720447794.0,273175934064.0
Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),eps_basic_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),eps_diluted_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu nghiệp vụ môi giới chứng khoán,Revenue in Brokerage services,revenue_in_brokerage_services,233003356715.0,228234050251.0,158510346131.0,139101548195.0,111166020823.0,126652415657.0,116914896775.0,123549453861.0,107281636973.0,150532797733.0,149006351031.0,221403305769.0,294526340378.0,360715869099.0,369632710018.0,365621611956.0,282899188849.0,236140957150.0,168027641881.0,194646542037.0,132393504272.0,139689960137.0,224020863167.0,176010418705.0,214676288235.0,253468724200.0,193003419516.0,187257937507.0,164406494005.0,232658981155.0,506659763917.0,285377077506.0,324312596777.0,196652638249.0
"Doanh thu hoạt động đầu tư chứng khoán, góp vốn (Trước năm 2016)",Revenue in Securities investment and other investment activities (Before 2016),revenue_in_securities_investment_and_other_investment_activities_before_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu nghiệp vụ bảo lãnh phát hành chứng khoán,Revenue in Underwriting services,revenue_in_underwriting_services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5500000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu nghiệp vụ tư vấn đầu tư chứng khoán,Revenue in Stock Investment Advisory services,revenue_in_stock_investment_advisory_services,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu lưu ký chứng khoán,Revenue in Securities custody services,revenue_in_securities_custody_services,2071793171.0,2051247156.0,2177991757.0,2253317381.0,1934766362.0,1842556024.0,1917658981.0,1921826896.0,1899018646.0,1764744675.0,1866449499.0,2045489153.0,2046762676.0,2051660525.0,2188755444.0,2288209084.0,2185755247.0,2179452207.0,2383460702.0,2577416519.0,2525548107.0,2437302206.0,2468260607.0,2582372617.0,2674337510.0,2730270815.0,2926982304.0,3110897069.0,3233533264.0,3400060657.0,3703256997.0,3848178260.0,3949688757.0,3974926060.0
"Doanh thu hoạt động ủy thác, đấu giá (Trước năm 2016)",Revenue in Auction trust services (Before 2016),revenue_in_auction_trust_services_before_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu cho thuê sử dụng tài sản (Trước năm 2016),Rental income from investment property (Before 2016),rental_income_from_investment_property_before_2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Doanh thu khác,Others revenue,others_revenue,2045187595.0,1081190406.0,752603458.0,7792507371.0,532963962.0,563062536.0,594779568.0,480571939.0,454896239.0,1072039284.0,1404588134.0,1078297451.0,768981992.0,224516396.0,2143352079.0,16271308337.0,2442377870.0,1809195627.0,2412314245.0,2780700924.0,2150817659.0,2328361013.0,2300745796.0,3024546796.0,2527201409.0,2322738507.0,2374061892.0,1802363878.0,1840968307.0,1444395180.0,8851712424.0,18386383080.0,9576401293.0,9189977393.0
"Lãi/lỗ từ công ty liên doanh, liên kết",Gain/(loss) from joint ventures,gain_loss_from_joint_ventures,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Lãi từ các tài sản tài chính ghi nhận thông qua lãi/lỗ ( FVTPL),Income from financial assets recognized through profit/loss (FVTPL),income_from_financial_assets_recognized_through_profit_loss_fvtpl,386999443663.0,319802297875.0,90882685602.0,130775816359.0,75136810399.0,176348860219.0,129241966244.0,141715619271.0,219496506173.0,177594426186.0,193756041968.0,427250181141.0,627904962630.0,445847766673.0,389346973487.0,353306189369.0,403038938942.0,576225460234.0,266682177969.0,427822589451.0,268565617643.0,210977901741.0,297014033663.0,345887159421.0,302789769090.0,397756609340.0,459389141377.0,473349668831.0,248619884730.0,335287787004.0,502463351223.0,346730926601.0,359183845024.0,244372375096.0
