item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
"Tiền mặt, vàng bạc, đá quý",Cash and precious metals,cash_and_precious_metals,5929857000000.0,5956879000000.0,5401563000000.0,9149135000000.0
Tài sản cố định,Fixed assets,fixed_assets,6937711000000.0,7006973000000.0,7044615000000.0,7110464000000.0
Tài sản cố định hữu hình,Tangible fixed assets,tangible_fixed_assets,4005231000000.0,4100735000000.0,4132288000000.0,4176697000000.0
Nguyên giá TSCĐ hữu hình,Cost,cost,9015886000000.0,9262895000000.0,9174353000000.0,9105325000000.0
Hao mòn TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-5010655000000.0,-5162160000000.0,-5042065000000.0,-4928628000000.0
Tài sản cố định thuê tài chính,Finance leased assets,finance_leased_assets,0.0,0.0,0.0,0.0
Nguyên giá TSCĐ thuê tài chính,Cost,cost,0.0,0.0,0.0,0.0
Hao mòn TSCĐ thuê tài chính,Accumulated depreciation,accumulated_depreciation,0.0,0.0,0.0,0.0
Tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,2932480000000.0,2906238000000.0,2912327000000.0,2933767000000.0
Nguyên giá TSCĐ vô hình,Cost,cost,5169997000000.0,5129297000000.0,5119219000000.0,5112794000000.0
Hao mòn TSCĐ vô hình,Accumulated amortization,accumulated_amortization,-2237517000000.0,-2223059000000.0,-2206892000000.0,-2179027000000.0
Bất động sản đầu tư,Investment properties,investment_properties,13540000000.0,14030000000.0,14521000000.0,15012000000.0
Nguyên giá bất động sản đầu tư,Historical cost,historical_cost,39182000000.0,39182000000.0,39182000000.0,39182000000.0
Hao mòn bất động sản đầu tư,Accumulated depreciation,accumulated_depreciation,-25642000000.0,-25152000000.0,-24661000000.0,-24170000000.0
"Góp vốn, đầu tư dài hạn",Investment in other entities and long term investments,investment_in_other_entities_and_long_term_investments,81928000000.0,81971000000.0,81971000000.0,82140000000.0
Đầu tư vào công ty con,Investment in subsidiaries,investment_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào công ty liên doanh,Investment in associate companies,investment_in_associate_companies,0.0,0.0,0.0,0.0
Đầu tư dài hạn khác,Other Long-term investments,other_long_term_investments,96642000000.0,96642000000.0,96642000000.0,96642000000.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,-14714000000.0,-14671000000.0,-14671000000.0,-14502000000.0
TỔNG TÀI SẢN,TOTAL ASSETS,total_assets,892048566000000.0,859571527000000.0,917119803000000.0,848942045000000.0
TỔNG NỢ PHẢI TRẢ,TOTAL LIABILITIES,total_liabilities,829241317000000.0,798094916000000.0,857253059000000.0,786237253000000.0
VỐN CHỦ SỞ HỮU,OWNER'S EQUITY,owners_equity,62807249000000.0,61476611000000.0,59866744000000.0,62704792000000.0
Vốn điều lệ,Charter capital,charter_capital,18852157000000.0,18852157000000.0,18852157000000.0,18852157000000.0
Thặng dư vốn cổ phần,Capital surplus,capital_surplus,1747651000000.0,1747651000000.0,1747651000000.0,1747651000000.0
Vốn khác,Owner's other capital,owners_other_capital,653000000.0,653000000.0,653000000.0,653000000.0
Cổ phiếu Quỹ,Treasury shares,treasury_shares,0.0,0.0,0.0,0.0
Chênh lệch đánh giá lại tài sản,Difference upon assets revaluation,difference_upon_assets_revaluation,0.0,0.0,0.0,0.0
Chênh lệch tỷ giá hối đoái,Foreign currency difference reserve,foreign_currency_difference_reserve,-59113000000.0,-43061000000.0,-53413000000.0,28067000000.0
Lợi nhuận chưa phân phối,Retained Earnings,retained_earnings,33071448000000.0,32893741000000.0,31294226000000.0,34050669000000.0
Lợi ích của cổ đông thiểu số (trước 2015),Minority interest (Before 2015),minority_interest_before_2015,0.0,0.0,0.0,0.0
