item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,6232700728087.0,5103418419770.0,5680154668779.0,4754545307802.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,1001226119553.0,291801367625.0,349825537243.0,590694897635.0
Tiền,Cash,cash,979930351423.0,240615732797.0,320091315883.0,502965793232.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,21295768130.0,51185634828.0,29734221360.0,87729104403.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,1192830927815.0,1840364881332.0,2092526396344.0,1673838137221.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,0.0,0.0,0.0,0.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,0.0,0.0,0.0,0.0
Các khoản phải thu,Accounts receivable,accounts_receivable,2257113253054.0,2146140505862.0,2643490851490.0,1873388305698.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,1744165612852.0,1574922125960.0,2168815895025.0,1273748042942.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,137342657761.0,133663153101.0,105755738062.0,50111489386.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,399147129297.0,461857869672.0,393191222894.0,573738744391.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-23542146856.0,-24302642871.0,-24272004491.0,-24209971021.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,355370151270.0,335966584323.0,152682505246.0,258531240641.0
Hàng tồn kho,Inventories,inventories,355370151270.0,335966584323.0,152682505246.0,258807509067.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,0.0,0.0,0.0,-276268426.0
Tài sản lưu động khác,Other current assets,other_current_assets,1426160276395.0,489145080628.0,441629378456.0,358092726607.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,481849554945.0,484320610383.0,425735450014.0,356406269908.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,1565395346.0,916258952.0,12300059416.0,1580965671.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,2745326104.0,3908211293.0,3593869026.0,105491028.0
Tài sản lưu động khác,Other current assets,other_current_assets,940000000000.0,0.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,1834496962504.0,1834886021973.0,1838520831046.0,1948080310363.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,274025440136.0,239811695358.0,234532329929.0,369096130187.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
