item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
Lợi nhuận/(lỗ) trước thuế,Net profit/(loss) before tax,net_profit_loss_before_tax,2910475811976.0,2803844281676.0,3503168140398.0,3374738598090.0
Khấu hao TSCĐ và BĐSĐT,Depreciation and amortization,depreciation_and_amortization,434700759221.0,409926454508.0,814010946633.0,734178712672.0
Chi phí dự phòng,Provisions,provisions,-243980987282.0,67698461987.0,460839826670.0,47498611636.0
Lãi/lỗ chênh lệch tỷ giá hối đoái do đánh giá lại các khoản mục tiền tệ có gốc ngoại tệ,Unrealized foreign exchange gain/(loss),unrealized_foreign_exchange_gain_loss,-40311711562.0,64372325595.0,79604350765.0,29175508927.0
Lãi/(lỗ) từ thanh lý tài sản cố định,Profit/loss from liquidating fixed assets,profit_loss_from_liquidating_fixed_assets,0.0,0.0,0.0,0.0
(Lãi)/lỗ từ hoạt động đầu tư,Profit/loss from investing activities,profit_loss_from_investing_activities,-1231983872126.0,-1039456492471.0,-747606912187.0,-588504116817.0
Chi phí lãi vay,Interest expense,interest_expense,212582739626.0,179461207664.0,207025852637.0,233582914481.0
Thu lãi và cổ tức,Interest income and dividend,interest_income_and_dividend,0.0,0.0,0.0,0.0
Lợi nhuận/(lỗ) từ hoạt động kinh doanh trước những thay đổi vốn lưu động,Operating profit/(loss) before changes in Working Capital,operating_profit_loss_before_changes_in_working_capital,2041482739853.0,2485846238959.0,4317042204916.0,3830670228989.0
(Tăng)/giảm các khoản phải thu,(Increase)/decrease in receivables,increase_decrease_in_receivables,-1122683999379.0,-884569389703.0,-1438926498554.0,-532628876071.0
(Tăng)/giảm hàng tồn kho,(Increase)/decrease in inventories,increase_decrease_in_inventories,-88520567085.0,-328180087981.0,-143046696194.0,23467202956.0
Tăng/(giảm) các khoản phải trả,Increase/(decrease) in payables,increase_decrease_in_payables,1844844691722.0,-2597208629257.0,1872793733609.0,1915125309361.0
(Tăng)/giảm chi phí trả trước,(Increase)/decrease in prepaid expenses,increase_decrease_in_prepaid_expenses,-594033910399.0,-364231426766.0,-2198043771.0,-155675161774.0
Tiền lãi vay đã trả,Interest paid,interest_paid,-216107365350.0,-156930706535.0,-229165608776.0,-244250547102.0
Thuế thu nhập doanh nghiệp đã nộp,Corporate Income Tax paid,corporate_income_tax_paid,-71991607704.0,-979468791211.0,-257197692890.0,-452247490721.0
Tiền thu khác từ hoạt động kinh doanh,Other receipts from operating activities,other_receipts_from_operating_activities,0.0,0.0,0.0,0.0
Tiền chi khác cho hoạt động kinh doanh,Other payments on operating activities,other_payments_on_operating_activities,-89727170253.0,-23070924698.0,-10850821537.0,-40440604859.0
Lưu chuyển tiền tệ ròng từ các hoạt động sản xuất kinh doanh,Net cash inflows/(outflows) from operating activities,net_cash_inflows_outflows_from_operating_activities,1703262811405.0,-2847813717192.0,4108450576803.0,4344020060779.0
"Tiền chi để mua sắm, xây dựng TSCĐ và các tài sản dài hạn khác",Purchases of fixed assets and other long term assets,purchases_of_fixed_assets_and_other_long_term_assets,-747414308012.0,-589068929719.0,-972289444130.0,-830371040007.0
"Tiền thu từ thanh lý, nhượng bán TSCĐ và các tài sản dài hạn khác",Proceeds from disposal of fixed assets,proceeds_from_disposal_of_fixed_assets,990213854.0,2080740035.0,782056649.0,2509745476.0
"Tiền chi cho vay, mua các công cụ nợ của đơn vị khác","Loans granted, purchases of debt instruments",loans_granted_purchases_of_debt_instruments,-8748572604963.0,-8105033405809.0,-19515962555746.0,-10246875400883.0
"Tiền thu hồi cho vay, bán lại các công cụ nợ của đơn vị khác","Collection of loans, proceeds from sales of debts instruments",collection_of_loans_proceeds_from_sales_of_debts_instruments,7708477960674.0,6907782688785.0,17046161206333.0,9706147048362.0
Tiền chi đầu tư góp vốn vào đơn vị khác,Investments in other entities,investments_in_other_entities,671513295381.0,-737724460792.0,-415590467225.0,-69458442668.0
Tiền thu hồi đầu tư góp vốn vào đơn vị khác,Proceeds from divestment in other entities,proceeds_from_divestment_in_other_entities,-713719316747.0,3660000000.0,358779074.0,0.0
"Tiền thu lãi cho vay, cổ tức và lợi nhuận được chia",Dividends and interest received,dividends_and_interest_received,503935960307.0,263408177152.0,563048466611.0,340788225860.0
Lưu chuyển tiền thuần từ hoạt động đầu tư,Net cash inflows/(outflows) from investing activities,net_cash_inflows_outflows_from_investing_activities,-1324788799506.0,-2254895190348.0,-3293491958434.0,-1097259863860.0
"Tiền thu từ phát hành cổ phiếu, nhận vốn góp của chủ sở hữu",Proceeds from issue of shares,proceeds_from_issue_of_shares,65991899.0,2000000.0,2794778.0,3000000.0
"Tiền chi trả vốn góp cho các chủ sở hữu, mua lại cổ phiếu của doanh nghiệp đã phát hành",Payments for share returns and repurchases,payments_for_share_returns_and_repurchases,0.0,0.0,0.0,0.0
Tiền thu được các khoản đi vay,Proceeds from loans,proceeds_from_loans,6873577926240.0,6750787827303.0,11517570319652.0,7824889714007.0
Tiền trả nợ gốc vay,Repayment of loans,repayment_of_loans,-4467518054933.0,-4164356153983.0,-9866402296591.0,-11220806613192.0
Tiền trả nợ gốc thuê tài chính,Finance lease principal payments,finance_lease_principal_payments,-169095237.0,-239550104.0,-241007595.0,-252389781.0
"Cổ tức, lợi nhuận đã trả cho chủ sở hữu",Dividends paid,dividends_paid,-1712609803875.0,-2529850.0,-1702079053200.0,-6194605275.0
Tiền lãi đã nhận,"Interests, dividends, profits received",interests_dividends_profits_received,0.0,0.0,0.0,0.0
Lưu chuyển tiền thuần từ hoạt động tài chính,Net cash inflows/(outflows) from financing activities,net_cash_inflows_outflows_from_financing_activities,693346964094.0,2586191593366.0,-51149242956.0,-3402360894241.0
Lưu chuyển tiền thuần trong kỳ,Net increase in cash and cash equivalents,net_increase_in_cash_and_cash_equivalents,1071820975993.0,-2516517314174.0,763809375413.0,-155600697322.0
Tiền và tương đương tiền đầu kỳ,Cash and cash equivalents at the beginning of period,cash_and_cash_equivalents_at_the_beginning_of_period,7993577611642.0,10522105729992.0,9853512731370.0,10019630995136.0
Ảnh hưởng của thay đổi tỷ giá hối đoái quy đổi ngoại tệ,Effect of foreign exchange differences,effect_of_foreign_exchange_differences,76945565.0,-12010804176.0,-95216376791.0,-10517566444.0
Tiền và tương đương tiền cuối kỳ,Cash and cash equivalents at the end of period,cash_and_cash_equivalents_at_the_end_of_period,9065475533200.0,7993577611642.0,10522105729992.0,9853512731370.0
Phân bổ lợi thế thương mại,Amortization of goodwill,amortization_of_goodwill,0.0,0.0,0.0,0.0
Các khoản điều chỉnh khác,Other adjustments,other_adjustments,0.0,0.0,0.0,0.0
(Tăng)/giảm chứng khoán kinh doanh,(Increase)/decrease in trading securities,increase_decrease_in_trading_securities,0.0,0.0,0.0,0.0
