item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Tổng lợi nhuận/lỗ trước thuế,Net Accounting Profit/(loss) before tax,net_accounting_profit_loss_before_tax,618821719821.0,682698960218.0,544623500450.0,355789839612.0,535848731206.0,581947739966.0,824907257691.0,1288965949588.0,1107150761465.0,757197084200.0,647115442753.0,1908831056763.0,1275730057780.0,1385280115946.0,1107103788758.0,1750438999785.0,835706002515.0,903490291565.0,909471950500.0,1740639403495.0,983430962860.0,1576752001250.0,1354842336119.0,1312075814780.0,1214469974026.0,898557919671.0,440143498633.0,1453124546851.0,893193858987.0,999279447496.0,1538140545490.0,1591821300292.0,1223580247844.0,1246413283472.0
Chi phí thuế TNDN hiện hành,Business income tax - current,business_income_tax_current,-123854980891.0,-136687653372.0,-109052458933.0,-71249516760.0,-107302906364.0,-116493798216.0,-165176753216.0,-260023326716.0,-221628492608.0,-151501012960.0,-129772976538.0,-382242878392.0,-263978278536.0,-277358554013.0,-221945370793.0,-350311791125.0,-167447336976.0,-181021241286.0,-182172870265.0,-348919746949.0,-197020126734.0,-315815406472.0,-271641572583.0,-264119696363.0,-260876950715.0,-181598138935.0,-92946661265.0,-297450961498.0,-180738168905.0,-206349616767.0,-310199964758.0,-324221061797.0,-250682123062.0,-275768739895.0
Chi phí thuế TNDN hoãn lại,Business income tax - deferred,business_income_tax_deferred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9154773987.0,2288693496.0,2288693496.0
Chi phí thuế thu nhập doanh nghiệp,Business income tax expenses,business_income_tax_expenses,-123854980891.0,-136687653372.0,-109052458933.0,-71249516760.0,-107302906364.0,-116493798216.0,-165176753216.0,-260023326716.0,-221628492608.0,-151501012960.0,-129772976538.0,-382242878392.0,-263978278536.0,-277358554013.0,-221945370793.0,-350311791125.0,-167447336976.0,-181021241286.0,-182172870265.0,-348919746949.0,-197020126734.0,-315815406472.0,-271641572583.0,-264119696363.0,-260876950715.0,-181598138935.0,-92946661265.0,-297450961498.0,-180738168905.0,-206349616767.0,-310199964758.0,-315066287810.0,-248393429566.0,-273480046399.0
Lợi nhuận sau thuế,Net profit/(loss) after tax,net_profit_loss_after_tax,494966738930.0,546011306846.0,435571041517.0,284540322852.0,428545824842.0,465453941750.0,659730504475.0,1028942622872.0,885522268857.0,605696071240.0,517342466215.0,1526588178371.0,1011751779244.0,1107921561933.0,885158417965.0,1400127208660.0,668258665539.0,722469050279.0,727299080235.0,1391719656546.0,786410836126.0,1260936594778.0,1083200763536.0,1047956118417.0,953593023311.0,716959780736.0,347196837368.0,1155673585353.0,712455690082.0,792929830729.0,1227940580732.0,1276755012482.0,975186818278.0,972933237073.0
Lợi ích của cổ đông thiểu số,Minority interest,minority_interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cổ đông của Công ty mẹ,Attributable to parent company,attributable_to_parent_company,494966738930.0,546011306846.0,435571041517.0,284540322852.0,428545824842.0,465453941750.0,659730504475.0,1028942622872.0,885522268857.0,605696071240.0,517342466215.0,1526588178371.0,1011751779244.0,1107921561933.0,885158417965.0,1400127208660.0,668258665539.0,722469050279.0,727299080235.0,1391719656546.0,786410836126.0,1260936594778.0,1083200763536.0,1047956118417.0,953593023311.0,716959780736.0,347196837368.0,1155673585353.0,712455690082.0,792929830729.0,1227940580732.0,1276755012482.0,975186818278.0,972933237073.0
Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),eps_basic_vnd,0.0,0.0,0.0,0.0,0.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1934.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1495.0,0.0,0.0,0.0,0.0,0.0,0.0,289.0,0.0,0.0,468.0,0.0,0.0
Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),eps_diluted_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu nhập lãi và các khoản thu nhập tương tự,Interest and Similar Income,interest_and_similar_income,1738384121788.0,1858906546084.0,1918527967310.0,2141170131707.0,2154843403464.0,2309924510337.0,2534404108193.0,2652785360809.0,2619869847463.0,2600555248404.0,2562279255012.0,3010692910205.0,2789136166204.0,2923881627404.0,2910049363384.0,3017647644607.0,3217547876934.0,3330667420501.0,3535974226733.0,3983542560896.0,4531930101403.0,4770094535626.0,4657499955595.0,4551379104997.0,4274300968640.0,4201336245836.0,4369896039487.0,5108679759273.0,4885692430168.0,4975051902553.0,5466240396584.0,5791361132829.0,6196871696825.0,6824176776932.0
Chi phí lãi và các chi phí tương tự,Interest and Similar Expenses,interest_and_similar_expenses,-962886814506.0,-991781380310.0,-1084609811022.0,-1181741176604.0,-1256042498618.0,-1313607871860.0,-1456206789482.0,-1511339324098.0,-1439300353696.0,-1477705465196.0,-1474781898152.0,-1419898361862.0,-1422862089596.0,-1489990732264.0,-1555069266264.0,-1486594186489.0,-1547523207372.0,-1628909599822.0,-1787058420713.0,-2156657815980.0,-2781381126230.0,-2952201138538.0,-2792083699950.0,-2694585889417.0,-2373598215985.0,-2214692656047.0,-2305229265041.0,-2454024204670.0,-2722129546788.0,-2795929055434.0,-3042021106490.0,-3309419763787.0,-3814139750328.0,-4298850296736.0
Thu nhập lãi thuần,Net Interest Income,net_interest_income,775497307282.0,867125165774.0,833918156288.0,959428955103.0,898800904846.0,996316638477.0,1078197318711.0,1141446036711.0,1180569493767.0,1122849783208.0,1087497356860.0,1590794548343.0,1366274076608.0,1433890895140.0,1354980097120.0,1531053458118.0,1670024669562.0,1701757820679.0,1748915806020.0,1826884744916.0,1750548975173.0,1817893397088.0,1865416255645.0,1856793215580.0,1900702752655.0,1986643589789.0,2064666774446.0,2654655554603.0,2163562883380.0,2179122847119.0,2424219290094.0,2481941369042.0,2382731946497.0,2525326480196.0
Thu nhập từ dịch vụ,Fees and Commission Income,fees_and_commission_income,72763608789.0,84994749284.0,85773066735.0,144559957241.0,140055511872.0,127010372551.0,173011123926.0,177321427864.0,169624429419.0,200189541023.0,209134318245.0,340505423478.0,147893794295.0,245183383360.0,139795659416.0,334867511838.0,155834595830.0,255843278026.0,295557757735.0,417344777897.0,152466414971.0,275575674964.0,202159107515.0,367302494790.0,149888253826.0,181747585939.0,232380610549.0,509448267768.0,174598602738.0,348538377851.0,249273259933.0,463316952930.0,226431784050.0,492385588454.0
Chi phí dịch vụ,Fees and Commission Expenses,fees_and_commission_expenses,-10082861106.0,-10854465516.0,-12878180653.0,-16513516460.0,-15604707740.0,-14324808760.0,-18697933873.0,-22973992756.0,-18858981962.0,-17104844227.0,-16116894212.0,-26811547475.0,-21256340014.0,-21088396057.0,-21570758863.0,-19324127693.0,-27827076841.0,-24710431454.0,-28310441716.0,-29558153012.0,-29132348356.0,-24752554083.0,-31089162743.0,-30466683113.0,-30371161103.0,-31633209377.0,-33676665955.0,-46802221858.0,-43849799453.0,-51937585861.0,-63815775190.0,-65524159172.0,-67886602380.0,-96247403070.0
Lãi/Lỗ thuần từ hoạt động dịch vụ,Net Fee and Commission Income,net_fee_and_commission_income,62680747683.0,74140283768.0,72894886082.0,128046440781.0,124450804132.0,112685563791.0,154313190053.0,154347435108.0,150765447457.0,183084696796.0,193017424033.0,313693876003.0,126637454281.0,224094987303.0,118224900553.0,315543384145.0,128007518989.0,231132846572.0,267247316019.0,387786624885.0,123334066615.0,250823120881.0,171069944772.0,336835811677.0,119517092723.0,150114376562.0,198703944594.0,462646045910.0,130748803285.0,296600791990.0,185457484743.0,397792793758.0,158545181670.0,396138185384.0
Lãi/(lỗ) thuần từ hoạt động kinh doanh ngoại hối và vàng,Net gain/(loss) from foreign currency and gold dealings,net_gain_loss_from_foreign_currency_and_gold_dealings,14451364261.0,33898404773.0,51817012535.0,-16647745735.0,40073827358.0,31031625374.0,8314458779.0,34980926511.0,-9315293201.0,35706797644.0,39162081997.0,29421524903.0,20548226453.0,22475466903.0,10742213301.0,45966621646.0,13001009492.0,8037908977.0,44503745943.0,79591461542.0,48898757970.0,62068636720.0,174897213864.0,103200359545.0,117561342194.0,105319598055.0,65788101940.0,22284958597.0,7020575622.0,104414311489.0,66220215893.0,38620963591.0,86966898391.0,42590801892.0
Lãi/(lỗ) thuần từ mua bán chứng khoán kinh doanh,Net gain/(loss) from trading of trading securities,net_gain_loss_from_trading_of_trading_securities,12286533984.0,5332430000.0,2377100000.0,4331400000.0,16439635802.0,943300000.0,534000000.0,2571270000.0,5080160000.0,2572400000.0,45839510000.0,77276880000.0,25238562021.0,43653505000.0,30133590334.0,104179035750.0,30648912250.0,-51464429654.0,-56449500346.0,0.0,123000000.0,800847500.0,398500000.0,174000000.0,85000000.0,245060000.0,0.0,1919970000.0,37000000.0,-979300000.0,118000000.0,-44575740000.0,-11746500000.0,-3260902800.0
Lãi/(lỗ) thuần từ mua bán chứng khoán đầu tư,Net gain/(loss) from disposal of investment securities,net_gain_loss_from_disposal_of_investment_securities,277699887579.0,359756717853.0,167189643217.0,146478771535.0,194154272847.0,212346437832.0,340974924958.0,346074636006.0,652531149719.0,144017798938.0,78095342927.0,877306572506.0,427542245163.0,330805179875.0,463440717010.0,522830744763.0,108821943911.0,-275901407751.0,-10921010669.0,37804131902.0,128536453070.0,203842820903.0,219691584534.0,94490791064.0,15333135336.0,-104794588674.0,-32902742896.0,-66057598799.0,-99736592751.0,-100207573586.0,-5112293207.0,-23859693303.0,-5917744457.0,-10828282448.0
Thu nhập khác,Other Income,other_income,110043879528.0,89655195707.0,44414453088.0,107226152697.0,54027197596.0,83440946881.0,65981794248.0,574830439363.0,32066458517.0,131952844492.0,48397159681.0,111315025462.0,157708875677.0,172885839266.0,46469421798.0,186447606217.0,112131531455.0,226866158815.0,98764514591.0,345899650902.0,56978571813.0,47989198756.0,80373530944.0,2793064884368.0,746779338011.0,-446226301837.0,761186631058.0,-680290107490.0,124887446899.0,156472000194.0,273373780381.0,1072713800016.0,128647929659.0,271596838880.0
Chi phí khác,Other Expenses,other_expenses,-95467281491.0,-10145002607.0,-13235427073.0,-37598210108.0,-7100935220.0,-14110648339.0,-23554595802.0,-9573263953.0,-5444666382.0,-46886306652.0,-8920289647.0,-51482786794.0,-73454934451.0,-29570400220.0,-26772131886.0,-32816594797.0,-55024053985.0,-34267084410.0,-20923133057.0,-29306199285.0,-18427881067.0,-20708697998.0,-43359756601.0,-2580607603433.0,-612972442710.0,581045419560.0,-765570841930.0,822698850421.0,-53207877781.0,6314592505.0,-13392450913.0,-179200849998.0,-16932812814.0,-16201118929.0
Lãi/(lỗ) thuần từ hoạt động khác,Net Other income/expenses,net_other_income_expenses,14576598037.0,79510193100.0,31179026015.0,69627942589.0,46926262376.0,69330298542.0,42427198446.0,565257175410.0,26621792135.0,85066537840.0,39476870034.0,59832238668.0,84253941226.0,143315439046.0,19697289912.0,153631011420.0,57107477470.0,192599074405.0,77841381534.0,316593451617.0,38550690746.0,27280500758.0,37013774343.0,212457280935.0,133806895301.0,134819117723.0,-4384210872.0,142408742931.0,71679569118.0,162786592699.0,259981329468.0,893512950018.0,111715116845.0,255395719951.0
Thu nhập từ cổ tức,Dividends Income,dividends_income,0.0,0.0,0.0,392700000.0,0.0,216000000.0,0.0,0.0,0.0,1832800000.0,27600000.0,41400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317400000.0,55200000.0,0.0,0.0
