article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
9ef09cf741ff6dc68f78ec9237156231f978a317daadcd26fc5e523f60128d7f,DXG,vnstock:VCI,vnstock:VCI,,DXG: Nghị quyết HĐQT thông qua tài liệu ĐHĐCĐ thường niên năm 2026 (cập nhật),,2026-04-07 02:34:07+00:00,2026-04-07 02:34:07+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
cf7c683ec6294bc2b50ba7b1d37de4927f2e774d675eef7438d0515c96dd1fb0,DXG,vnstock:VCI,vnstock:VCI,,Đất Xanh (DXG) muốn đổi tên công ty,,2026-04-08 00:22:00+00:00,2026-04-08 00:22:00+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
3416a7ee9aa717d5c473519a4a9c7aa00c7a4772fe50b77ef767a67a28349c0a,DXG,vnstock:VCI,vnstock:VCI,,DXG: Báo cáo về thay đổi sở hữu của nhóm cổ đông lớn,,2026-04-13 07:10:00+00:00,2026-04-13 07:10:00+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
a9cdcf5889e67534279c09b02c9cfc851c44969c3bec377c67f59559e4b66b2a,DXG,vnstock:VCI,vnstock:VCI,,DXG: Thông báo thay đổi nhân sự,,2026-04-15 03:56:00+00:00,2026-04-15 03:56:00+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
c466a9c00429d65d564d7ea4abb18a52c7e6420dd2b1981949c1af15b0371b4f,DXG,vnstock:VCI,vnstock:VCI,,DXG: Nghị quyết HĐQT về việc thông qua bà Đỗ Thị Thái thôi giữ chức vụ Phó TGĐ và được điều chuyển qua làm chuyên gia cố vấn,,2026-04-15 03:59:40+00:00,2026-04-15 03:59:40+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
d15652db01d786c52f66e039151131c8c88b913fbe4fbcd715d93f54cb328094,DXG,vnstock:VCI,vnstock:VCI,,DXG: Thông báo đường dẫn báo cáo thường niên năm 2025,,2026-04-16 02:09:00+00:00,2026-04-16 02:09:00+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
9466de5bef90086913278f8d89939471d27fbd4b107d64c85a6b6adf94279a18,DXG,vnstock:VCI,vnstock:VCI,,DXG: Thông báo thay đổi nhân sự - TGĐ công ty,,2026-04-16 10:35:36+00:00,2026-04-16 10:35:36+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
1fcbb6a50b098ce632e7f9d2c9cacffa132937b3f789f9f4625e4bf7d918585c,DXG,vnstock:VCI,vnstock:VCI,,DXG: Bổ nhiệm ông Bùi Ngọc Đức giữ chức vụ Chủ tịch HĐQT thay ông Lương Ngọc Huy kể từ ngày 16/4/2026,,2026-04-16 10:36:00+00:00,2026-04-16 10:36:00+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
0275896519b008e77df232709a280640bcfc9c0089601153dc6846791a14e0e8,DXG,vnstock:VCI,vnstock:VCI,,DXG: Nghị quyết HĐQT về việc thay đổi TGĐ,,2026-04-16 10:37:00+00:00,2026-04-16 10:37:00+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
cf7a780e022ddfb5c3704eb91d0bfefeff8aff9b544bfbffcfabffae1fe41378,DXG,vnstock:VCI,vnstock:VCI,,DXG: Nghị quyết HĐQT về việc thay đổi Chủ tịch HĐQT,,2026-04-16 10:39:56+00:00,2026-04-16 10:39:56+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
2516c79378f23be74e99d4982ef35296faeaf430f0e878d548592cbffe397437,DXG,vnstock:VCI,vnstock:VCI,,DXG: Thông báo nhận được Đơn xin từ nhiệm thành viên HĐQT,,2026-04-16 10:52:00+00:00,2026-04-16 10:52:00+00:00,2026-08-13 17:45:42.122502+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
