item,item_en,item_id,2018-Q1,2018-Q2,2018-Q3,2018-Q4,2019-Q1,2019-Q2,2019-Q3,2019-Q4,2020-Q1,2020-Q2,2020-Q3,2020-Q4,2021-Q1,2021-Q2,2021-Q3,2021-Q4,2022-Q1,2022-Q2,2022-Q3,2022-Q4,2023-Q1,2023-Q2,2023-Q3,2023-Q4,2024-Q1,2024-Q2,2024-Q3,2024-Q4,2025-Q1,2025-Q2,2025-Q3,2025-Q4,2026-Q1,2026-Q2
Tổng lợi nhuận/lỗ trước thuế,Net Accounting Profit/(loss) before tax,net_accounting_profit_loss_before_tax,233001000000.0,-38903000000.0,21395000000.0,797689000000.0,73000000000.0,493848000000.0,497095000000.0,223883000000.0,289610000000.0,684592000000.0,691991000000.0,857122000000.0,1147196000000.0,1972100000000.0,1009308000000.0,959857000000.0,1494917000000.0,1840971000000.0,1488523000000.0,962794000000.0,1526424000000.0,2021812000000.0,1674727000000.0,606947000000.0,1530176000000.0,2159562000000.0,1211904000000.0,2002200000000.0,1630786000000.0,1542154000000.0,1587293000000.0,2298141000000.0,1890415000000.0,1532288000000.0
Chi phí thuế TNDN hiện hành,Business income tax - current,business_income_tax_current,0.0,-17775000000.0,-13945000000.0,-166980000000.0,-11623000000.0,-87585000000.0,-96687000000.0,-48368000000.0,-65288000000.0,-134295000000.0,-138767000000.0,-173866000000.0,-248547000000.0,-391829000000.0,-199761000000.0,-213601000000.0,-345779000000.0,-348984000000.0,-285745000000.0,-190471000000.0,-308831000000.0,-404176000000.0,-349412000000.0,-123226000000.0,-336229000000.0,-429599000000.0,-233413000000.0,-385224000000.0,-365185000000.0,-304662000000.0,-313112000000.0,-446895000000.0,-376193000000.0,-281685000000.0
Chi phí thuế TNDN hoãn lại,Business income tax - deferred,business_income_tax_deferred,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46000000.0,4000000.0,3000000.0,4000000.0,4000000.0,5000000.0,6000000.0,-9000000.0,-13000000.0,-13000000.0,-12000000.0,-13000000.0,-12000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chi phí thuế thu nhập doanh nghiệp,Business income tax expenses,business_income_tax_expenses,0.0,-17775000000.0,-13945000000.0,-166980000000.0,-11623000000.0,-87585000000.0,-96687000000.0,-48368000000.0,-65288000000.0,-134295000000.0,-138767000000.0,-173820000000.0,-248543000000.0,-391826000000.0,-199757000000.0,-213597000000.0,-345774000000.0,-348978000000.0,-285754000000.0,-190484000000.0,-308844000000.0,-404188000000.0,-349425000000.0,-123238000000.0,-336229000000.0,-429599000000.0,-233413000000.0,-385224000000.0,-365185000000.0,-304662000000.0,-313112000000.0,-446895000000.0,-376193000000.0,-281685000000.0
Lợi nhuận sau thuế,Net profit/(loss) after tax,net_profit_loss_after_tax,233001000000.0,-56678000000.0,7450000000.0,630709000000.0,61377000000.0,406263000000.0,400408000000.0,175515000000.0,224322000000.0,550297000000.0,553224000000.0,683302000000.0,898653000000.0,1580274000000.0,809551000000.0,746260000000.0,1149143000000.0,1491993000000.0,1202769000000.0,772310000000.0,1217580000000.0,1617624000000.0,1325302000000.0,483709000000.0,1193947000000.0,1729963000000.0,978491000000.0,1616976000000.0,1265601000000.0,1237492000000.0,1274181000000.0,1851246000000.0,1514222000000.0,1250603000000.0
Lợi ích của cổ đông thiểu số,Minority interest,minority_interest,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cổ đông của Công ty mẹ,Attributable to parent company,attributable_to_parent_company,233001000000.0,-56678000000.0,7450000000.0,630709000000.0,61377000000.0,406263000000.0,400408000000.0,175515000000.0,224322000000.0,550297000000.0,553224000000.0,683302000000.0,898653000000.0,1580274000000.0,809551000000.0,746260000000.0,1149143000000.0,1491993000000.0,1202769000000.0,772310000000.0,1217580000000.0,1617624000000.0,1325302000000.0,483709000000.0,1193947000000.0,1729963000000.0,978491000000.0,1616976000000.0,1265601000000.0,1237492000000.0,1274181000000.0,1851246000000.0,1514222000000.0,1250603000000.0
Lãi cơ bản trên cổ phiếu (VND),EPS basic (VND),eps_basic_vnd,204.0,-50.0,7.0,561.0,57.0,378.0,373.0,163.0,209.0,512.0,515.0,636.0,827.0,1383.0,691.0,489.0,752.0,977.0,787.0,386.0,609.0,809.0,663.0,241.0,597.0,865.0,376.0,622.0,487.0,476.0,408.0,593.0,485.0,401.0
Lãi trên cổ phiếu pha loãng (VND),EPS diluted (VND),eps_diluted_vnd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Thu nhập lãi và các khoản thu nhập tương tự,Interest and Similar Income,interest_and_similar_income,1562100000000.0,1940934000000.0,1747881000000.0,2533224000000.0,1931295000000.0,1871763000000.0,2273485000000.0,2518265000000.0,2412652000000.0,2513862000000.0,2560644000000.0,2532534000000.0,2578233000000.0,2520715000000.0,2686478000000.0,2553165000000.0,3023517000000.0,3122257000000.0,3455008000000.0,3651334000000.0,4537736000000.0,4956722000000.0,4885830000000.0,4570797000000.0,4303248000000.0,4395795000000.0,4571866000000.0,5410348000000.0,4912699000000.0,5107790000000.0,5459904000000.0,6120858000000.0,6775322000000.0,7304115000000.0
