article_key,symbol,provider,source_name,source_url,title,content_excerpt,published_at,available_at,fetched_at,availability_basis,entity_match_method,entity_confidence,event_type,sentiment_score,sentiment_label,analysis_method
d261e86bbce6221ce3b4a61be22f39a25e93f8f0fed7d71cbb549c0f69358a80,PDR,vnstock:VCI,vnstock:VCI,,PDR: Giấy chứng nhận đăng ký doanh nghiệp thay đổi lần thứ 40,,2025-12-31 10:41:31+00:00,2025-12-31 10:41:31+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
0822cc8426f4f7909a47c8150ed928795a5a627ade3b31e699b2e289a2f99edf,PDR,vnstock:VCI,vnstock:VCI,,PDR: Quyết định về việc thay đổi đăng ký niêm yết,,2026-01-09 02:32:00+00:00,2026-01-09 02:32:00+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
83240e0d010f2e5a075539f58cae110cb8df297ce3faff03e7e0a1e08613d797,PDR,vnstock:VCI,vnstock:VCI,,PDR: Thông báo về việc giao dịch chứng khoán thay đổi đăng ký niêm yết,,2026-01-10 09:38:00+00:00,2026-01-10 09:38:00+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
1cfe3ab61e89580868ea1ea15ce47e9fdd2d52a8f6ac590db94cbb1cbab60ba5,PDR,vnstock:VCI,vnstock:VCI,,PDR: CBTT thông qua chủ trương tăng vốn góp tại CTCP Đầu tư Serenity,,2026-01-21 07:02:06+00:00,2026-01-21 07:02:06+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,1.0,positive,keyword_heuristic_v1
4dccbcfed4d18ff1126a458fc5707cb1938f3efaaa5fe75058eb7dfcfe1f386b,PDR,vnstock:VCI,vnstock:VCI,,PDR: Báo cáo tình hình quản trị công ty năm 2025,,2026-01-29 08:45:01+00:00,2026-01-29 08:45:01+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
7e257fe2ab2c715503be270cbb52637f9b7d368e019afd66c96f62fc92b69431,PDR,vnstock:VCI,vnstock:VCI,,PDR: CBTT thông qua chủ trương tăng vốn góp tại Công ty Thuận An 1,,2026-01-29 10:58:36+00:00,2026-01-29 10:58:36+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,1.0,positive,keyword_heuristic_v1
6f8f7e136170b8332c9e9fdd27a6c83706b13eccbff8ed0df4d7abb1a2ab7c03,PDR,vnstock:VCI,vnstock:VCI,,PDR: Giải trình KQKD quý 4/2025 so với cùng kỳ năm trước,,2026-01-30 12:01:17+00:00,2026-01-30 12:01:17+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
d88870c1b447915a85684785fca1b11533818f4bc2d712325746ca966ee81806,PDR,vnstock:VCI,vnstock:VCI,,PDR: CBTT thông qua việc CTCP BĐS Đầu tư và Phát triển Cao ốc Bình Dương ký kết hợp đồng chuyển nhượng toàn bộ cổ phần tại  Cao ốc Thiên Long,,2026-02-02 08:48:24+00:00,2026-02-02 08:48:24+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
4929d70763bc59f00d50e6eadb37e54c3d277ff51bebd190f7d7280906056cdb,PDR,vnstock:VCI,vnstock:VCI,,PDR: CBTT về việc CTCP Bất động sản ĐT và PT Cao ốc Bình Dương ký kết hợp đồng chuyển nhượng toàn bộ cổ phần tại CTCP Bất động sản ĐT và PT Cao ốc Thiên Long,,2026-02-04 07:40:32+00:00,2026-02-04 07:40:32+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
bb6c61dca0f933ccf4e117bd972929e814c76d4d5e48bfc8b53b5b2447159492,PDR,vnstock:VCI,vnstock:VCI,,PDR: Quyết định của HĐQT về việc chốt danh sách cổ đông để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2026,,2026-02-12 06:52:39+00:00,2026-02-12 06:52:39+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
676ae9da49fc52a11fe1337cc75e21529c252fdaf6978981b9f14d136d50c34b,PDR,vnstock:VCI,vnstock:VCI,,PDR: Thông báo về ngày đăng ký cuối cùng để thực hiện quyền tham dự ĐHĐCĐ thường niên năm 2026,,2026-02-25 04:16:46+00:00,2026-02-25 04:16:46+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
88257bac0cb46ae1f3bd617769618c362c47dbddceaf6f07ca1b6dfafc80163c,PDR,vnstock:VCI,vnstock:VCI,,PDR: Chủ tịch HĐQT đăng ký mua 3 triệu cổ phiếu,,2026-03-11 08:29:00+00:00,2026-03-11 08:29:00+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
1e81f5d1c24257c4eb3431bea695a3e60979283a32a6482c44e1a9e0c0f6e6ff,PDR,vnstock:VCI,vnstock:VCI,,PDR: Quyết định của HĐQT về việc triển khai tổ chức cuộc họp ĐHĐCĐ thường niên năm 2026,,2026-03-20 02:11:49+00:00,2026-03-20 02:11:49+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
a996e385df4b20652629a32cf9b5d0387a6959adc275966838725f8efa38ef82,PDR,vnstock:VCI,vnstock:VCI,,PDR: Đính chính báo cáo tình hình quản trị năm 2025,,2026-03-31 10:53:55+00:00,2026-03-31 10:53:55+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
9a1630f437742a1fde6c79eb98f4477dde55de16a2a9c1f6bcdc6b8a305bae66,PDR,vnstock:VCI,vnstock:VCI,,Phát Đạt muốn huy động 2.000 tỷ đồng từ cổ đông hiện hữu để M&A,,2026-03-31 11:29:00+00:00,2026-03-31 11:29:00+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,ma,0.0,neutral,keyword_heuristic_v1
fb1602579965ba121fca1fe89c7bc644fcf283261abf552d3aeedc1dec1edd41,PDR,vnstock:VCI,vnstock:VCI,,PDR: Giải trình KQKD năm 2025 sau kiểm toán so với cùng kỳ năm trước,,2026-04-01 02:21:48+00:00,2026-04-01 02:21:48+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
8e81e1d095198bb2fc49b79ce874ee5f9834247b94dbe2f9ec0726224ced6ff8,PDR,vnstock:VCI,vnstock:VCI,,PDR: Đính chính báo cáo tình hình quản trị năm 2025,,2026-04-10 07:54:03+00:00,2026-04-10 07:54:03+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
5609a5a508c17fb9fa641462af241f57e81a31ddceda59324067b43a7b7577f5,PDR,vnstock:VCI,vnstock:VCI,,PDR: Báo cáo kết quả giao dịch cổ phiếu của Người nội bộ Nguyễn Văn Đạt,,2026-04-10 11:40:39+00:00,2026-04-10 11:40:39+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
03f11be802fa91c9a6695e3f90d1b332fa242d0e57a37ce435912d0e78bfa5f6,PDR,vnstock:VCI,vnstock:VCI,,PDR: Báo cáo thường niên năm 2025,,2026-04-15 09:33:43+00:00,2026-04-15 09:33:43+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
5b17402bcf76f60a98c8049f74003464049e04efdc7b113bdb061a23796a2a86,PDR,vnstock:VCI,vnstock:VCI,,"ĐHCĐ Phát Đạt (PDR): Dự án Phan Đình Phùng có khả năng chấm dứt, đề xuất 2 dự án BT vốn khoảng 24.000 tỷ đồng",,2026-04-16 09:11:00+00:00,2026-04-16 09:11:00+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
f6b6da9bd49a1d0336a7ebcb7768ffa49955f63063ea70f3d01a9b9a522f3e3d,PDR,vnstock:VCI,vnstock:VCI,,PDR: Nghị quyết và Biên bản họp ĐHĐCĐ thường niên 2026,,2026-04-17 08:40:33+00:00,2026-04-17 08:40:33+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
bc26cf563f2ed83b1c16796a2c99b54816a9df4db69565b8cc6f77337cf37f0b,PDR,vnstock:VCI,vnstock:VCI,,"PDR: CBTT sửa đổi Điều lệ, Quy chế nội bộ về quản trị và Quy chế hoạt động của HĐQT",,2026-04-17 08:42:32+00:00,2026-04-17 08:42:32+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
c898372ad24e392ca9a334a857cf26152facd9861b1479c8ffdbf36dac4285cc,PDR,vnstock:VCI,vnstock:VCI,,PDR: Báo cáo kết quả giao dịch cổ phiếu của người có liên quan đến Người nội bộ Lê Thị Lĩnh Phúc,,2026-04-24 11:40:57+00:00,2026-04-24 11:40:57+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
27e79931f59b06bf644fe2dd6dd08ea4a6d049694dc9370a62c78bf8f188e1f7,PDR,vnstock:VCI,vnstock:VCI,,PDR: Giải trình KQKD quý 1/2026 so với cùng kỳ năm trước,,2026-04-29 09:13:44+00:00,2026-04-29 09:13:44+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
4c1b91e8dd273165133269f4eb916cbc3aac74457d1b79bcad5e2e3fa86e930d,PDR,vnstock:VCI,vnstock:VCI,,PDR: Giấy xác nhận về việc thay đổi nội dung đăng ký doanh nghiệp,,2026-05-05 10:25:15+00:00,2026-05-05 10:25:15+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
494892d6db9ac0c75aed2886b1a6d8b5144099642736a81454f6948d1045376d,PDR,vnstock:VCI,vnstock:VCI,,"PDR: Điều lệ công ty sửa đổi, bổ sung ban hành tháng 05/2026",,2026-05-05 10:26:19+00:00,2026-05-05 10:26:19+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
49a8e2d592560bf73a0fbc8d5469827429526838b774e0fcfbc19d88cbae2037,PDR,vnstock:VCI,vnstock:VCI,,PDR: Đính chính báo cáo tiến độ sử dụng vốn thu được từ đợt chào bán,,2026-05-08 02:50:50+00:00,2026-05-08 02:50:50+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
f6c093ce0e220af6091c6c7186fce2233f8dc7e521df3fcf503d677e6914d2c4,PDR,vnstock:VCI,vnstock:VCI,,"PDR: Quyết định của HĐQT số 18/2026, 19/2026 ngày 15/05/2026",,2026-05-15 11:12:56+00:00,2026-05-15 11:12:56+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
d8d2db80220ed63fdd7673c0797deb3b76ed12e07e7b512134b7264b4fc16d6d,PDR,vnstock:VCI,vnstock:VCI,,PDR: Thông báo đã hoàn tất việc chuyển nhượng cổ phần tại Công ty Cổ phần Phát triển Đô thị Tam Điệp,,2026-05-15 11:15:08+00:00,2026-05-15 11:15:08+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
277722817678dba9b8094e142e0695c7daa4f310f142dfd22f7620ae8cdd211c,PDR,vnstock:VCI,vnstock:VCI,,"PDR muốn huy động gần 2000 tỷ, thâu tóm dự án ven sông Hàn",,2026-05-18 00:35:00+00:00,2026-05-18 00:35:00+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,ma,0.0,neutral,keyword_heuristic_v1
fa71ca633864c8defa2f0669b60011ba3c1130c33c32decc7c38171a8613c791,PDR,vnstock:VCI,vnstock:VCI,,PDR: Thông báo ngày ĐKCC chốt danh sách lấy ý kiến cổ đông bằng văn bản,,2026-05-20 10:42:27+00:00,2026-05-20 10:42:27+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
127584dc46e12ce845a782953665af1b27ecb4f0cecd6a90dbbbd114a1c7d4dc,PDR,vnstock:VCI,vnstock:VCI,,PDR: Quyết định của HĐQT về việc chốt danh sách lấy ý kiến cổ đông bằng văn bản,,2026-05-20 10:43:34+00:00,2026-05-20 10:43:34+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
6aabcfbb3f1c6cde6bfa65a01940e57039a8a5965861e99f223717be0969c023,PDR,vnstock:VCI,vnstock:VCI,,PDR: Đính chính về nội dung lấy ý kiến của cổ đông tại Điều 1 QĐ của HĐQT,,2026-05-21 09:11:43+00:00,2026-05-21 09:11:43+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
16ff47948741e7e8015f22bb63c32ce48b967bb331d72a085006dfa88068b624,PDR,vnstock:VCI,vnstock:VCI,,PDR: Thông báo ngày ĐKCC lấy ý kiến cổ đông bằng văn bản,,2026-05-25 10:24:09+00:00,2026-05-25 10:24:09+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
926eb9b06f4762c1f2cbd3bad1b01278eca19b7efe05089f124d1e0925bfc1ab,PDR,vnstock:VCI,vnstock:VCI,,PDR: Thông qua chủ trương chuyển nhượng toàn bộ cổ phần tại Công ty Cổ phần Đầu tư Serenity,,2026-06-04 09:16:36+00:00,2026-06-04 09:16:36+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,other,0.0,neutral,keyword_heuristic_v1
f1cbbc3de16532676464537c431041224f99a0fa2f3159bc0a9b349c6edee23b,PDR,vnstock:VCI,vnstock:VCI,,PDR: Quyết định HĐQT số 24/2026 ngày 09/06/2026,,2026-06-10 04:27:09+00:00,2026-06-10 04:27:09+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
e90a78a1d9ec07962ef22b55ca1f48bbb8f4d35a963fd7c17efeed1aeb286418,PDR,vnstock:VCI,vnstock:VCI,,PDR: Quyết định HĐQT về việc triển khai tổ chức lấy ý kiến cổ đông bằng văn bản năm 2026,,2026-06-11 07:02:16+00:00,2026-06-11 07:02:16+00:00,2026-08-13 18:29:09.487158+00:00,published_at,provider_symbol_query,0.8,governance,0.0,neutral,keyword_heuristic_v1
