item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,18170565152556.0,15336389554221.0,16636364783345.0,16594152064666.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,2237187261947.0,2140429504657.0,3279178467269.0,1349422592990.0
Tiền,Cash,cash,461642298233.0,249932932613.0,1065261941464.0,718351592990.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,1775544963714.0,1890496572044.0,2213916525805.0,631071000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,3338323779747.0,322400000000.0,251000000000.0,659400000000.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,0.0,0.0,0.0,0.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,0.0,0.0,0.0,0.0
Các khoản phải thu,Accounts receivable,accounts_receivable,5807801114469.0,5776657382625.0,6194391169014.0,5639771266258.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,1222701256324.0,1230552197245.0,1723354410831.0,971410696510.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,22512095074.0,34016235901.0,32235318190.0,32071434947.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,4565889505385.0,4515390691793.0,4295769655493.0,4504325205648.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-3301742314.0,-3301742314.0,-20068215500.0,-9736070847.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,6512824776249.0,6804903904281.0,6627355351266.0,8655114046748.0
Hàng tồn kho,Inventories,inventories,6512824776249.0,6804903904281.0,6629788856850.0,8657547552332.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,0.0,0.0,-2433505584.0,-2433505584.0
Tài sản lưu động khác,Other current assets,other_current_assets,274428220144.0,291998762658.0,284439795796.0,290444158670.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,175176930245.0,176976484590.0,181225726104.0,186553364072.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,70335783697.0,84351564845.0,72889639416.0,71823644959.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,28915506202.0,30670713223.0,30324430276.0,32067149639.0
Tài sản lưu động khác,Other current assets,other_current_assets,0.0,0.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,2315832326290.0,2384644625719.0,2323273976511.0,2419282316227.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,512957839.0,77841000.0,165674440999.0,187014440999.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,0.0,0.0,0.0,0.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,512957839.0,77841000.0,80074440999.0,80014440999.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,0.0,0.0,0.0,0.0
