item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,24253525288010.0,24796523665678.0,22289777120987.0,20777848951623.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,2042118120052.0,3603709628343.0,3051415611597.0,3700343431138.0
Tiền,Cash,cash,1160256984276.0,1227575191710.0,834747017027.0,597691385133.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,881861135776.0,2376134436633.0,2216668594570.0,3102652046005.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,7027179447972.0,5429261999894.0,5232187978854.0,3648790512156.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,778179921714.0,799162093469.0,778141003340.0,778141003340.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,-15095111322.0,-15271561322.0,-16904011322.0,-15751361322.0
Các khoản phải thu,Accounts receivable,accounts_receivable,10903367731253.0,11296837144449.0,10816931239165.0,10150547558870.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,2662347857634.0,3674633883721.0,2861506252167.0,2570201703111.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,6917857965470.0,6105997778182.0,6573609148499.0,6182838507017.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,1316528475968.0,1427766776523.0,1283440015336.0,1202800342795.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-134056567819.0,-140635293977.0,-130407741494.0,-131175326890.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,4031022533888.0,4275560087297.0,3025096165802.0,3116511234055.0
Hàng tồn kho,Inventories,inventories,4059481381360.0,4302357084539.0,3057240196039.0,3152974482720.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,-28458847472.0,-26796997242.0,-32144030237.0,-36463248665.0
Tài sản lưu động khác,Other current assets,other_current_assets,249837454845.0,191154805695.0,164146125569.0,161656215404.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,52565661925.0,40458683250.0,46883570623.0,40753492614.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,182085767059.0,139613215661.0,106864144688.0,106976206275.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,15186025861.0,11082906784.0,10398410258.0,13926516515.0
Tài sản lưu động khác,Other current assets,other_current_assets,0.0,0.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,14070248710459.0,13875906844383.0,13608882380123.0,13410168418612.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,2091655901481.0,1911032953454.0,1924801909066.0,1910700248183.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,796496058.0,1592992117.0,1592992117.0,1592992117.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,1734412959002.0,1552737097239.0,1536394147659.0,1534141418913.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,-8999795908.0,-7372939342.0,-8105326256.0,-35316341075.0
Tài sản cố định,Fixed assets,fixed_assets,3463554761351.0,3416810232005.0,3423973969505.0,3515506763827.0
GTCL TSCĐ hữu hình,Tangible fixed assets,tangible_fixed_assets,2565229649429.0,2507580099821.0,2499332630266.0,2556181034711.0
Nguyên giá TSCĐ hữu hình,Cost,cost,9089991473671.0,8947037356267.0,8956122781691.0,8998089410878.0
Khấu hao lũy kế TSCĐ hữu hình,Accumulated depreciation,accumulated_depreciation,-6524761824242.0,-6439457256446.0,-6456790151425.0,-6441908376167.0
GTCL tài sản thuê tài chính,Finance lease assets,finance_lease_assets,333531073902.0,342522579716.0,340465160120.0,362899677327.0
Nguyên giá tài sản thuê tài chính,Cost,cost,390161530038.0,390161530038.0,379263339587.0,426377889445.0
Khấu hao lũy kế tài sản thuê tài chính,Accumulated depreciation,accumulated_depreciation,-56630456136.0,-47638950322.0,-38798179467.0,-63478212118.0
GTCL tài sản cố định vô hình,Intangible fixed assets,intangible_fixed_assets,564794038020.0,566707552468.0,584176179119.0,596426051789.0
Nguyên giá TSCĐ vô hình,Cost,cost,967057930900.0,958105378051.0,958420858901.0,958440400995.0
Khấu hao lũy kế TSCĐ vô hình,Accumulated depreciation,accumulated_depreciation,-402263892880.0,-391397825583.0,-374244679782.0,-362014349206.0
Xây dựng cơ bản đang dang dở (trước 2015),Construction in progress (before 2015),construction_in_progress_before_2015,0.0,0.0,0.0,0.0
Giá trị ròng tài sản đầu tư,Investment properties,investment_properties,313937157799.0,315043282809.0,316162450069.0,330658810516.0
Nguyên giá tài sản đầu tư,Cost,cost,370544835532.0,370544835532.0,370544835532.0,394916859713.0
Khấu hao lũy kế tài sản đầu tư,Accumulated depreciation,accumulated_depreciation,-56607677733.0,-55501552723.0,-54382385463.0,-64258049197.0
Đầu tư dài hạn,Long-term investments,long_term_investments,6045912260778.0,6135250875828.0,5947774549436.0,5815499749775.0
Đầu tư vào các công ty con,Investments in subsidiaries,investments_in_subsidiaries,0.0,0.0,0.0,0.0
Đầu tư vào các công ty liên kết,Investments in associates,investments_in_associates,5742570405948.0,5624779208454.0,5447289178974.0,5366028082401.0
Đầu tư dài hạn khác,Other long-term investments,other_long_term_investments,81076271275.0,282206083819.0,282206083819.0,318662361319.0
Dự phòng giảm giá đầu tư dài hạn,Provision for long-term investments,provision_for_long_term_investments,-734416445.0,-734416445.0,-720713357.0,-37190693945.0
Lợi thế thương mại (trước 2015),Goodwill (before 2015),goodwill_before_2015,0.0,0.0,0.0,0.0
Tài sản dài hạn khác,Other long-term assets,other_long_term_assets,1250826835174.0,1260238514649.0,1245590962996.0,1257256249828.0
Trả trước dài hạn,Long-term prepayments,long_term_prepayments,1198800604453.0,1207602075424.0,1197626126561.0,1199891294212.0
Thuế thu nhập hoãn lại,Deferred income tax assets,deferred_income_tax_assets,24911630376.0,21639686153.0,12679895902.0,17673957803.0
Các tài sản dài hạn khác,Other long-term assets,other_long_term_assets,0.0,0.0,0.0,0.0
TỔNG CỘNG TÀI SẢN,Total Assets,total_assets,38323773998469.0,38672430510061.0,35898659501110.0,34188017370235.0
NỢ PHẢI TRẢ,Liabilities,liabilities,25882423068050.0,26263482194031.0,23688173000743.0,22510809525921.0
Nợ ngắn hạn,Current liabilities,current_liabilities,19731079952491.0,19648434896958.0,18193742950827.0,15993060638170.0
Vay ngắn hạn,Short-term borrowings,short_term_borrowings,11875629676700.0,12876513566362.0,13198528935378.0,11002801534933.0
Phải trả người bán,Trade accounts payable,trade_accounts_payable,1155059370830.0,1601934762675.0,640100225609.0,1161874572823.0
Người mua trả tiền trước,Advances from customers,advances_from_customers,1635677810160.0,905947370366.0,624232389739.0,584664130658.0
Thuế và các khoản phải trả Nhà nước,Taxes and other payable to State Budget,taxes_and_other_payable_to_state_budget,148670578845.0,117134954679.0,87834463887.0,123024190600.0
Phải trả người lao động,Payable to employees,payable_to_employees,36628218363.0,14933080792.0,12385962195.0,10678997251.0
Chi phí phải trả,Accrued expenses,accrued_expenses,610254361960.0,633542907296.0,446067982278.0,461864542289.0
