item,item_en,item_id,2026-Q2,2026-Q1,2025-Q4,2025-Q3
TÀI SẢN NGẮN HẠN,CURRENT ASSETS,current_assets,23511204659025.0,22187871267460.0,22140977869887.0,20479352019762.0
Tiền và tương đương tiền,Cash and cash equivalents,cash_and_cash_equivalents,3643082971964.0,3698868639029.0,4016881626734.0,2910495187563.0
Tiền,Cash,cash,1647450578241.0,1666835616406.0,1174862635130.0,1930647665378.0
Các khoản tương đương tiền,Cash equivalents,cash_equivalents,1995632393723.0,2032033022623.0,2842018991604.0,979847522185.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,17085860180787.0,15749882448765.0,14985488933982.0,14772130081848.0
Đầu tư ngắn hạn,Short-term investments,short_term_investments,0.0,0.0,0.0,0.0
Dự phòng giảm giá,Provision for diminution,provision_for_diminution,0.0,0.0,0.0,0.0
Các khoản phải thu,Accounts receivable,accounts_receivable,734706048094.0,495674633586.0,902822762749.0,875478497013.0
Phải thu khách hàng,Trade accounts receivable,trade_accounts_receivable,776258525234.0,691788246159.0,697568047845.0,572331148186.0
Trả trước người bán,Prepayments to suppliers,prepayments_to_suppliers,168526050700.0,46562130323.0,31630854564.0,68870242584.0
Phải thu nội bộ,Intercompany receivables,intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu hợp đồng xây dựng đang thực hiện,Construction contract in progress receivables,construction_contract_in_progress_receivables,0.0,0.0,0.0,0.0
Phải thu khác,Other receivables,other_receivables,362947069551.0,330462275700.0,746761878936.0,791009584965.0
Dự phòng nợ khó đòi,Provision for doubtful debts,provision_for_doubtful_debts,-573025597391.0,-573138018596.0,-573138018596.0,-556732478722.0
"Hàng tồn kho, ròng","Inventories, Net",inventories_net,1900425860420.0,2062975444335.0,2027351808101.0,1744058989274.0
Hàng tồn kho,Inventories,inventories,1974662537322.0,2144233155934.0,2109849713825.0,1837499720400.0
Dự phòng giảm giá hàng tồn kho,Provision for decline in inventories,provision_for_decline_in_inventories,-74236676902.0,-81257711599.0,-82497905724.0,-93440731126.0
Tài sản lưu động khác,Other current assets,other_current_assets,147129597760.0,180470101745.0,208432738321.0,177189264064.0
Chi phí trả trước ngắn hạn,Short-term prepayments,short_term_prepayments,95369892458.0,119707578116.0,139821104317.0,128915102871.0
Thuế GTGT được khấu trừ,VAT to be claimed,vat_to_be_claimed,46989509767.0,46045466122.0,58808725230.0,37842026783.0
Phải thu thuế khác,Other taxes receivable,other_taxes_receivable,4770195535.0,14717057507.0,9802908774.0,10432134410.0
Tài sản lưu động khác,Other current assets,other_current_assets,0.0,0.0,0.0,0.0
TÀI SẢN DÀI HẠN,LONG-TERM ASSETS,long_term_assets,8210832404538.0,8686408618587.0,10456375753827.0,10855420107638.0
Phải thu dài hạn,Long-term trade receivables,long_term_trade_receivables,34343798763.0,35310928378.0,34948968378.0,33445796383.0
Phải thu khách hàng dài hạn,Long-term trade receivables from customers,long_term_trade_receivables_from_customers,5948610516.0,5948610516.0,5948610516.0,5948610516.0
Phải thu nội bộ dài hạn,Long-term intercompany receivables,long_term_intercompany_receivables,0.0,0.0,0.0,0.0
Phải thu dài hạn khác,Other long-term receivables,other_long_term_receivables,34794898763.0,35762028378.0,35400068378.0,33896896383.0
Dự phòng phải thu dài hạn,Provision for doubtful LT receivable,provision_for_doubtful_lt_receivable,-6399710516.0,-6399710516.0,-6399710516.0,-6399710516.0
